PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[10]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1711,1665,-0.2228139937,0.1233989149,1
1711,1697,-0.08733777702,0.05261456966,1
1711,1729,0.07334917039,-0.2178056538,1
1711,1761,0.09000854939,-0.1435447335,1
1711,1793,0.1112754717,-0.02111252397,1
1711,1825,-0.06803704798,0.04652460292,1
1711,1857,-0.2992723882,0.1110889018,1
1711,1889,-0.311421752,0.1429145336,1
1711,1921,-0.1311007738,0.008895032108,1
1711,1953,-0.0404644087,0.00789904967,1
1711,1985,-0.02595233358,-0.07954587042,1
1711,2017,0.003025986254,-0.07631336898,1
1743,33,-1.215122938,0.3326420784,1
1743,65,-3.673450708,5.003154755,1
1743,97,-0.9153014421,1.612066746,1
1743,129,-2.358325481,5.801424026,1
1743,161,-4.895651817,4.954686165,1
1743,193,-5.433703423,4.242612839,1
1743,225,-3.801848173,2.953210831,1
1743,257,-3.388544559,3.981423855,1
1743,289,-3.523602486,4.868166924,1
1743,321,-3.535433054,3.370232105,1
1743,353,-3.244866133,3.318743706,1
1743,385,-4.091076851,3.06738925,1
1743,417,-3.685945511,3.880253315,1
1743,449,-2.720656157,4.744056702,1
1743,481,-1.884931803,2.036761999,1
1743,513,-1.185443401,0.9847130775,1
1743,545,-0.3427451849,-0.01551276445,1
1743,577,-0.01208263636,-0.269189477,1
1743,609,0.04146412015,-0.21126315,1
1743,641,-0.06376248598,-0.2557700872,1
1743,673,-0.2468430996,0.3777781129,1
1743,705,-1.889189243,1.606305242,1
1743,737,-3.584384441,2.326949596,1
1743,769,-1.892712712,2.245208502,1
1743,801,-0.954762578,1.328660846,1
1743,833,-1.043542147,1.006207585,1
1743,865,-1.311705351,1.100585461,1
1743,897,-0.7314089537,0.4011055827,1
1743,929,-0.1009782255,-0.268768549,1
1743,961,-0.06391426921,-0.2422103584,1
1743,993,-0.407027036,-0.8382409811,1
1743,1025,-0.9608002901,0.09011626244,1
1743,1057,-1.494851112,0.8195431232,1
1743,1089,-3.13876915,0.4823854566,1
1743,1121,-2.732121944,1.230161309,1
1743,1153,-1.537638545,0.498008728,1
1743,1185,-0.5809687376,-0.06421655416,1
1743,1217,-0.7238376141,-0.4824711978,1
1743,1249,-0.6674153209,-1.120448232,1
1743,1281,0.03085625172,-1.960924268,1
1743,1313,-1.553366423,-3.163123608,1
1743,1345,-1.397247314,-4.227375507,1
1743,1377,-0.03310531378,-1.905547976,1
1743,1409,0.3660410643,0.08553409576,1
1743,1441,0.3353194296,-0.01330262423,1
1743,1473,-0.06692264974,-0.007407814264,1
1743,1505,-0.124701798,-0.02127064764,1
1743,1537,-0.03858458251,-0.05523498356,1
1743,1569,-0.09985028207,0.07626414299,1
1743,1601,0.0345941782,0.1116693839,1
1743,1633,0.02547535673,-0.1107389331,1
1743,1665,-0.1182475463,0.04064198211,1
1743,1697,-0.0707174018,0.05986471474,1
1743,1729,0.121610485,-0.3098181188,1
1743,1761,0.1757949293,-0.2269722521,1
1743,1793,0.1804427356,-0.03286609054,1
1743,1825,0.1899338067,-0.114650771,1
1743,1857,-0.0853786692,0.05730045959,1
1743,1889,-0.1947812438,0.2637448907,1
1743,1921,-0.2092336118,0.05021617562,1
1743,1953,-0.1537994444,0.1271331608,1
1743,1985,-0.01690603793,0.09393744916,1
1743,2017,0.1009053662,-0.04575835913,1
1775,33,-5.51398325,0.3027150929,1
1775,65,-2.381725788,4.37716341,1
1775,97,-14.43683529,7.808899403,1
1775,129,-3.247783661,5.43539238,1
1775,161,-4.892942429,4.177309513,1
1775,193,-4.961130142,4.234379768,1
1775,225,-3.307897329,3.658865452,1
1775,257,-3.026683569,4.818648338,1
1775,289,-3.466986179,4.273144722,1
1775,321,-4.02970171,3.036314249,1
1775,353,-3.19887948,2.393543243,1
1775,385,-2.59580946,3.221503258,1
1775,417,-2.040253639,3.864542723,1
1775,449,-1.21503067,2.578519583,1
1775,481,-0.6995333433,1.962987304,1
1775,513,-0.414408803,1.376747608,1
1775,545,-0.3578027487,0.3801927567,1
1775,577,0.2146603167,0.01169762015,1
1775,609,0.338401556,0.03541456163,1
1775,641,-0.01379930228,0.252212286,1
1775,673,0.06437897682,1.062195063,1
1775,705,-0.1748515368,1.551910043,1
1775,737,-0.4877376854,1.821793079,1
1775,769,-0.6781460047,2.300630093,1
1775,801,-0.7195497751,1.624584436,1
1775,833,-0.2398420572,0.8178442717,1
1775,865,-0.4005408287,0.6827452779,1
1775,897,-0.5395048857,0.4927233458,1
1775,929,-0.1594044566,-0.07511171699,1
1775,961,-0.3143523335,-0.05227169394,1
1775,993,-0.6573451757,-0.07710973918,1
1775,1025,-0.7169435024,0.04211938381,1
1775,1057,-0.7877377272,0.06494379044,1
1775,1089,-0.5808212757,0.03177580237,1
1775,1121,-0.52607584,0.294434756,1
1775,1153,-0.6753745079,0.6743357778,1
1775,1185,-0.6670385599,0.2058107555,1
1775,1217,-0.8511399031,-0.2062736452,1
1775,1249,-1.473943472,-0.3318382502,1
1775,1281,-1.068455458,-2.238761902,1
1775,1313,-2.271483898,-3.947345257,1
1775,1345,-3.182594776,-4.961106777,1
1775,1377,-0.7437803745,-1.222996593,1
1775,1409,0.1462666094,0.842766881,1
1775,1441,-0.1895313859,0.3770725727,1
1775,1473,-0.1572350115,0.1605128646,1
1775,1505,-0.1980214119,-0.01775166392,1
1775,1537,-0.06478127837,-0.2267780006,1
1775,1569,-0.1757903695,0.002749845386,1
1775,1601,-0.04244532064,0.08604699373,1
1775,1633,0.3075946867,-0.192738086,1
1775,1665,0.2422072887,-0.1566465348,1
1775,1697,0.09693415463,-0.3099296689,1
1775,1729,0.0604731068,-0.3364751935,1
1775,1761,0.07659190893,0.02092094719,1
1775,1793,0.1721785665,0.09199503809,1
1775,1825,0.2068769187,-0.1267061532,1
1775,1857,0.04877412319,-0.05961601064,1
1775,1889,0.05068263784,0.0685461089,1
1775,1921,-0.07506880164,-0.04274542257,1
1775,1953,-0.1019922495,-0.01147265732,1
1775,1985,0.1028180718,0.04748751968,1
1775,2017,0.1229973212,-0.0418837592,1
1807,33,-2.573676586,0.5072106123,1
1807,65,-1.113181829,5.612995625,1
1807,97,-1.048329353,6.124853611,1
1807,129,-2.845107555,3.343919039,1
1807,161,-3.735263586,3.176321268,1
1807,193,-4.123409271,4.433718204,1
1807,225,-2.857174873,4.164770603,1
1807,257,-2.655500889,5.058175564,1
1807,289,-2.877392054,4.270291805,1
1807,321,-2.570230484,4.050557613,1
1807,353,-2.0670228,3.417201996,1
1807,385,-1.119281054,3.80374217,1
1807,417,-0.5366053581,5.014519691,1
1807,449,-1.781387687,3.084000349,1
1807,481,-1.163222909,1.764552593,1
1807,513,-0.1884046197,1.127391934,1
1807,545,-0.5309131145,0.6841089725,1
1807,577,0.2097066641,0.5449992418,1
1807,609,0.2703988254,0.4087417722,1
1807,641,-0.08825653791,0.9534565806,1
1807,673,0.4271498322,2.554706335,1
1807,705,0.5572780371,1.972036242,1
1807,737,1.082366228,1.357025743,1
1807,769,0.2129554749,1.478261352,1
1807,801,-0.5495731831,1.315772176,1
1807,833,0.02102383971,0.6115986109,1
1807,865,-0.07445502281,0.4962297678,1
1807,897,-0.3025062084,0.4194098115,1
1807,929,0.2903854251,0.3712545633,1
1807,961,-0.2479019314,0.5998165011,1
1807,993,-1.133410692,0.8747041821,1
1807,1025,-0.5097066164,1.241924286,1
1807,1057,0.1732163429,0.8462661505,1
1807,1089,0.9600661397,0.5271904469,1
1807,1121,1.348345757,0.5652811527,1
1807,1153,0.2768044472,0.3210953474,1
1807,1185,-0.19890064,0.334195137,1
1807,1217,-0.1495988369,-0.08386275172,1
1807,1249,-0.460031271,-0.3609538078,1
1807,1281,-0.8634227514,-1.289676428,1
1807,1313,-3.948152542,-2.938650131,1
1807,1345,-3.958307743,-3.24164319,1
1807,1377,-0.6941350698,-0.40503335,1
1807,1409,0.005774945021,0.1837893128,1
1807,1441,-0.1133514047,0.1173698902,1
1807,1473,-0.3829756975,-0.2016561776,1
1807,1505,-0.4149181545,-0.2480839938,1
1807,1537,-0.05873656273,-0.2328571081,1
1807,1569,-0.1416380703,-0.06669813395,1
1807,1601,-0.07324719429,0.2326620817,1
1807,1633,0.1322661638,-0.03211473301,1
1807,1665,0.002134416252,-0.07020187378,1
1807,1697,-0.05916088447,-0.03212833777,1
1807,1729,-0.1999941766,0.02480599657,1
1807,1761,-0.253355056,0.01594696939,1
1807,1793,-0.118868947,0.05868384242,1
1807,1825,-0.1115781888,-0.08141028881,1
1807,1857,0.02850581892,-0.05669086426,1
1807,1889,0.1022156328,-0.04463635013,1
1807,1921,0.04595474154,-0.2667541802,1
1807,1953,0.1573365629,-0.1922819912,1
1807,1985,0.137607649,-0.07086437941,1
1807,2017,-0.06673092395,-0.05964714661,1
1839,33,-13.33245087,0.6494745016,1
1839,65,-2.097418785,7.402266502,1
1839,97,-0.3302236795,5.755803585,1
1839,129,-1.562511325,4.189638138,1
1839,161,-2.492185593,3.410358191,1
1839,193,-3.919189215,2.731039762,1
1839,225,-13.37511253,-12.41349792,1
1839,257,-2.549452305,4.577383518,1
1839,289,-2.066166639,3.840028286,1
1839,321,-1.647341728,3.7387712,1
1839,353,-2.001869678,3.57276988,1
1839,385,-1.854748249,5.627457619,1
1839,417,-1.665827513,4.795461655,1
1839,449,-2.319891691,3.577212572,1
1839,481,-1.448901176,2.183274746,1
1839,513,0.07823419571,1.119819045,1
1839,545,-0.2909603119,0.6786942482,1
1839,577,-0.839617312,0.8815488219,1
1839,609,-0.679122448,0.6013289094,1
1839,641,-0.2006621063,1.091411829,1
1839,673,0.07725084573,1.260560274,1
1839,705,0.4222611189,1.23100996,1
1839,737,0.7622468472,0.7697799802,1
1839,769,0.3227711022,0.7405867577,1
1839,801,0.1872449219,0.5749021769,1
1839,833,-0.02841698378,0.3260623217,1
1839,865,-0.799685061,-0.4293651283,1
1839,897,-0.1256080121,0.3802497983,1
1839,929,0.4279516935,0.6222031116,1
1839,961,0.04230017215,0.9372522831,1
1839,993,-1.062812567,1.90109539,1
1839,1025,-0.4502641857,2.252931595,1
1839,1057,0.3701046705,2.365890026,1
1839,1089,0.364161104,1.59777844,1
1839,1121,0.401900202,1.781365871,1
1839,1153,0.6232981682,1.238546371,1
1839,1185,0.6156347394,0.7568963766,1
1839,1217,0.7757974863,0.5450357795,1
1839,1249,0.4936144352,0.2697014511,1
1839,1281,0.0824290514,-0.03762555122,1
1839,1313,-0.1611711383,-0.9689400196,1
1839,1345,-0.2082595825,-0.7033144832,1
1839,1377,0.111880213,0.3195466101,1
1839,1409,0.0802417174,0.231004864,1
1839,1441,0.03443236649,0.06368996948,1
1839,1473,0.06270667911,-0.2687103152,1
1839,1505,-0.08799406141,-0.4436351061,1
1839,1537,-0.1460457742,-0.3373909295,1
1839,1569,-0.1449897587,-0.07460878789,1
1839,1601,-0.2214618027,0.3464373946,1
1839,1633,-0.112246789,0.3359158635,1
1839,1665,0.02329208702,0.3226903379,1
1839,1697,-0.01638402417,0.1777563989,1
1839,1729,-0.0842345953,0.0664062202,1
1839,1761,-0.1615354419,0.02806057408,1
1839,1793,0.01857445762,0.01742445119,1
1839,1825,-0.07496389747,0.04727964103,1
1839,1857,-0.115262568,0.07797373086,1
1839,1889,0.02053554356,0.02287386917,1
1839,1921,0.03830875829,-0.1414747834,1
1839,1953,0.09503623843,-0.2189733535,1
1839,1985,-0.00720320642,-0.2388418913,1
1839,2017,-0.2449753284,-0.06950329244,1
1871,33,-20.41061783,0.5194830894,1
1871,65,-2.849638939,8.596806526,1
1871,97,0.4920472503,5.775922298,1
1871,129,-1.344020128,5.284741402,1
1871,161,-2.248727322,4.389023781,1
1871,193,-3.642107487,2.938721657,1
1871,225,-4.261498451,4.024623394,1
1871,257,-2.231338978,4.186861038,1
1871,289,-1.061326027,3.756490469,1
1871,321,-1.199697852,3.784877062,1
1871,353,-1.522291422,3.505506039,1
1871,385,-1.631458163,3.509016514,1
1871,417,-2.105935335,2.733906507,1
1871,449,-1.949141145,3.021155596,1
1871,481,-1.218218565,2.431226015,1
1871,513,-1.345287323,0.6355628967,1
1871,545,-2.030566216,0.7379291058,1
1871,577,-2.244800568,0.9108614922,1
1871,609,-1.378995419,0.7248499393,1
1871,641,-0.3489409685,1.274651766,1
1871,673,-0.02665002644,1.272342324,1
1871,705,0.2169680595,1.282312632,1
1871,737,0.1667807996,0.681571126,1
1871,769,0.07631541789,0.2714031339,1
1871,801,0.3410798013,0.1712936163,1
1871,833,0.0446293205,-0.1573587656,1
1871,865,-0.01351642609,-0.8036155105,1
1871,897,0.7572211027,0.5196080208,1
1871,929,1.045667291,0.9794658422,1
1871,961,0.4094776213,1.378244877,1
1871,993,0.04673987627,1.463526249,1
1871,1025,-0.2874169946,1.278494596,1
1871,1057,-1.089058638,2.035111427,1
1871,1089,-0.5550433993,2.152888775,1
1871,1121,0.2738130093,2.71825695,1
1871,1153,0.961181879,2.342404842,1
1871,1185,1.282867074,1.922049284,1
1871,1217,0.9363354445,1.140104294,1
1871,1249,0.2459047139,0.1918591857,1
1871,1281,-0.02411106229,1.145977736,1
1871,1313,0.07787507772,0.2667766809,1
1871,1345,0.01139181852,0.1643765569,1
1871,1377,-0.0612975657,0.3147065043,1
1871,1409,-0.05853152275,0.2702160478,1
1871,1441,0.1029989049,0.1204545647,1
1871,1473,0.2599431276,-0.2045540214,1
1871,1505,0.248998329,-0.5092797279,1
1871,1537,-0.02272109687,-0.4838482738,1
1871,1569,-0.1246704459,-0.2772963643,1
1871,1601,-0.1684570313,0.066798985,1
1871,1633,-0.00863674283,0.283503592,1
1871,1665,0.04432792962,0.05873341858,1
1871,1697,0.1671990752,-0.1248313934,1
1871,1729,0.1530112326,0.03297159821,1
1871,1761,-0.01581001282,0.204996109,1
1871,1793,0.06012224033,0.1555003077,1
1871,1825,-0.1192916855,0.2262643576,1
1871,1857,-0.09587989002,0.1397811323,1
1871,1889,0.05867788196,-0.09518078715,1
1871,1921,-0.005865918472,0.06248515844,1
1871,1953,-0.05829773098,0.09944621474,1
1871,1985,-0.07201290876,-0.07699514925,1
1871,2017,-0.1677952707,-0.06285905838,1
1903,33,-0.5981789827,-0.01643371582,1
1903,65,3.966537714,9.996227264,1
1903,97,6.177761555,-9.862527847,1
1903,129,-5.555397987,19.6991806,1
1903,161,-1.497200727,4.294083118,1
1903,193,-2.488140821,4.173294067,1
1903,225,-1.380232573,3.721301079,1
1903,257,-0.4619123936,3.494347095,1
1903,289,-0.8613945246,3.920652628,1
1903,321,-0.4600858688,3.704414606,1
1903,353,-0.5020896196,2.945636272,1
1903,385,-0.7520847321,1.886287689,1
1903,417,-1.12022233,1.268639565,1
1903,449,-1.092144251,1.667494297,1
1903,481,12.19541931,-12.64131451,1
1903,513,-1.409058452,0.9298684597,1
1903,545,-1.927317619,0.8298352957,1
1903,577,-2.454738617,0.936157167,1
1903,609,-1.264907956,0.8266117573,1
1903,641,6.598621845,-11.58175945,1
1903,673,-0.287481904,2.857252121,1
1903,705,-0.05321758986,1.798652649,1
1903,737,0.1020254493,1.031872153,1
1903,769,0.1088275611,0.6419830918,1
1903,801,-0.2187366188,0.1778025031,1
1903,833,0.1859174073,0.5486548543,1
1903,865,1.042164326,0.6580231786,1
1903,897,2.190980434,1.052678347,1
1903,929,0.9295353293,1.050732493,1
1903,961,0.3752832711,1.748126984,1
1903,993,-0.08045174181,1.850194216,1
1903,1025,-0.7551050782,2.588266373,1
1903,1057,-2.04039979,2.919266701,1
1903,1089,-0.9077876806,2.550194263,1
1903,1121,0.1139136851,2.999532938,1
1903,1153,0.4649318755,2.819942236,1
1903,1185,1.414439321,2.366926193,1
1903,1217,0.8756983876,1.161466599,1
1903,1249,0.3555687964,-0.2684869766,1
1903,1281,0.1810413599,-0.1753831059,1
1903,1313,0.1734557748,-0.2782176137,1
1903,1345,0.3696272075,-0.06919085979,1
1903,1377,0.02028587461,0.1118584722,1
1903,1409,-0.06180963665,0.03925483674,1
1903,1441,0.1131164283,-0.2004372478,1
1903,1473,0.2183899283,-0.4161944091,1
1903,1505,0.2696855962,-0.5399488211,1
1903,1537,0.06532134116,-0.257475853,1
1903,1569,0.08408605307,-0.08943156153,1
1903,1601,0.3181286454,0.04642762989,1
1903,1633,0.2305213064,0.1146489531,1
1903,1665,0.1386054456,-0.06618972123,1
1903,1697,0.2371065766,-0.25379017,1
1903,1729,0.1256891787,-0.1837593466,1
1903,1761,0.02757079154,0.09039907902,1
1903,1793,0.09811115265,0.0488274321,1
1903,1825,-0.04106897488,0.202820316,1
1903,1857,0.00287117064,0.3190832436,1
1903,1889,-0.03774829209,-0.07439124584,1
1903,1921,-0.1194300056,-0.08093164861,1
1903,1953,-0.1945918202,0.1556308717,1
1903,1985,-0.2140073925,0.168482393,1
1903,2017,-0.1622448564,-0.04581210762,1
1935,33,-20.68008423,0.06606316566,1
1935,65,-1.600784302,3.517328978,1
1935,97,-14.466465,18.65969849,1
1935,129,-2.210084915,4.254207134,1
1935,161,-2.927487612,3.373355865,1
1935,193,-2.257808685,4.608529091,1
1935,225,-0.6542081833,4.428701878,1
1935,257,-0.3108223677,3.7202034,1
1935,289,-0.9019596577,3.428322792,1
1935,321,-0.5444444418,3.240374327,1
1935,353,-0.1416215897,0.98416996,1
1935,385,-0.4952857494,0.3280570507,1
1935,417,-0.8742599487,0.9308158159,1
1935,449,-0.5135981441,1.202035427,1
1935,481,-0.4439480305,1.662125349,1
1935,513,-0.8915243149,1.61126554,1
1935,545,-1.096432924,1.338217378,1
1935,577,-2.23918438,1.501730919,1
1935,609,-1.145465136,1.148902416,1
1935,641,8.435739517,13.03806782,1
1935,673,-4.560936451,-17.69435501,1
1935,705,-0.300901264,1.795057893,1
1935,737,-0.01957066357,0.9925506115,1
1935,769,1.113895774,0.8384082317,1
1935,801,0.3106587529,1.049238682,1
1935,833,-0.5240318775,1.772281528,1
1935,865,0.7460486293,2.257072926,1
1935,897,3.12153697,1.23602438,1
1935,929,0.7644380927,-0.1372206211,1
1935,961,0.1189692914,1.414437771,1
1935,993,-0.3809198439,2.352299929,1
1935,1025,-0.8529049158,3.71817255,1
1935,1057,-0.8836125135,3.883431911,1
1935,1089,-0.465834856,2.782598972,1
1935,1121,-0.4433221519,2.747133017,1
1935,1153,0.08653071523,2.578894138,1
1935,1185,0.8520988226,1.927333117,1
1935,1217,0.7208334804,1.250702977,1
1935,1249,0.1875734329,0.245164901,1
1935,1281,-0.02472937107,-0.188130483,1
1935,1313,0.1954192668,-0.5035413504,1
1935,1345,0.4172058702,-0.5235385895,1
1935,1377,0.1393362582,-0.2649865448,1
1935,1409,-0.06373574585,-0.1270432621,1
1935,1441,0.03968493268,-0.3898592293,1
1935,1473,0.2355510294,-0.5698980689,1
1935,1505,0.1420094669,-0.454317987,1
1935,1537,0.04053923488,-0.123298347,1
1935,1569,0.1342870295,0.2495133579,1
1935,1601,0.1110916287,0.2459632158,1
1935,1633,0.1598704457,0.05690488219,1
1935,1665,0.2408611774,0.01471570134,1
1935,1697,0.3064396083,-0.1662807316,1
1935,1729,0.1991001815,-0.5063989758,1
1935,1761,0.1633616537,-0.05116694421,1
1935,1793,0.1378071904,0.008901761845,1
1935,1825,0.1286891401,-0.1889838427,1
1935,1857,0.3039170504,0.2002644837,1
1935,1889,0.1388789713,0.1639135927,1
1935,1921,0.01071973424,-0.1415390968,1
1935,1953,-0.1206263453,-0.2027323693,1
1935,1985,-0.1345956028,-0.02955180407,1
1935,2017,0.04803182185,-0.02409868687,1
1967,33,-0.956112504,1.246276855,1
1967,65,-1.957477927,5.531125069,1
1967,97,-0.5710016489,4.995399952,1
1967,129,-1.549156785,4.860208511,1
1967,161,-2.82051897,4.193013191,1
1967,193,-10.50629234,22.64250946,1
1967,225,-1.062539577,5.483532906,1
1967,257,-1.234693527,5.244977474,1
1967,289,-1.413400769,4.621705055,1
1967,321,-1.41596067,2.438356161,1
1967,353,-0.9374520779,0.4446454048,1
1967,385,-0.2017500401,0.1376036406,1
1967,417,-0.293915391,1.561317086,1
1967,449,0.08523035049,2.018569946,1
1967,481,0.3762875795,1.73272872,1
1967,513,-0.3322652578,1.496085644,1
1967,545,-0.7627272606,1.552900553,1
1967,577,-1.960419655,2.380587578,1
1967,609,-1.281981111,2.80360055,1
1967,641,0.2262007594,2.18655777,1
1967,673,-4.365447521,-17.43482208,1
1967,705,-0.1508315355,1.65630281,1
1967,737,-0.2878286242,0.5957907438,1
1967,769,0.1456659734,0.3901141286,1
1967,801,1.302010536,4.715314865,1
1967,833,5.276075363,-11.16851425,1
1967,865,-0.3484739661,2.416023731,1
1967,897,-0.3914954662,1.103305459,1
1967,929,0.2149140835,-0.03675466776,1
1967,961,-0.216917187,0.6811330318,1
1967,993,-0.4274579287,2.063679457,1
1967,1025,0.07012727857,3.940428495,1
1967,1057,0.4246405959,2.938172817,1
1967,1089,-0.02282914519,2.044847012,1
1967,1121,-0.2428843528,1.285929561,1
1967,1153,-0.3779264987,1.193045497,1
1967,1185,-1.346907139,8.230922699,1
1967,1217,0.3633513451,0.5383735299,1
1967,1249,0.1044555008,0.393035233,1
1967,1281,-0.07989735901,-0.1093797237,1
1967,1313,0.1489890665,-0.4351404905,1
1967,1345,0.3945273161,-0.6718263626,1
1967,1377,0.1122049987,-0.310002178,1
1967,1409,-0.133351326,-0.05415147543,1
1967,1441,-0.02785933018,-0.1782138646,1
1967,1473,0.1161170602,-0.5729289651,1
1967,1505,-0.03193387389,-0.2611620426,1
1967,1537,0.07191119343,-0.08298826218,1
1967,1569,-0.03804023564,-0.07678861916,1
1967,1601,0.0395347029,0.173275426,1
1967,1633,0.2606246173,0.04696121812,1
1967,1665,0.1169015765,0.07756074518,1
1967,1697,0.01439186931,0.2321031988,1
1967,1729,0.02122568339,0.1252436042,1
1967,1761,0.1185094714,-0.01846238598,1
1967,1793,0.09310673922,-0.0814344883,1
1967,1825,0.1387527436,-0.2998672724,1
1967,1857,0.3078087568,0.003100603819,1
1967,1889,0.3201448023,-0.08196777105,1
1967,1921,0.1796468347,-0.2460052967,1
1967,1953,-0.05592043698,-0.1839180887,1
1967,1985,-0.02538274229,-0.1567668617,1
1967,2017,0.1892656535,-0.005320429802,1
1999,33,-0.1943846941,7.637705803,1
1999,65,-2.050894976,5.034126759,1
1999,97,-1.852235436,2.940777779,1
1999,129,-1.050744772,2.875797272,1
1999,161,-1.543018699,4.475087643,1
1999,193,-2.54959631,5.393266678,1
1999,225,-3.041504145,6.326756477,1
1999,257,-3.35386157,6.747756481,1
1999,289,-4.055865288,6.224273205,1
1999,321,-4.484381676,3.756142616,1
1999,353,-0.6221424341,0.08272945881,1
1999,385,0.3502881527,-0.4438092709,1
1999,417,0.9813361168,5.999049187,1
1999,449,2.277164936,6.726264,1
1999,481,0.9186720848,1.939873219,1
1999,513,-0.3801290989,0.6574007273,1
1999,545,-0.5211634636,0.7863811255,1
1999,577,-0.07486379147,3.288760185,1
1999,609,0.5048886538,5.667226315,1
1999,641,19.75131607,-0.6366252899,1
1999,673,-0.5624307394,2.471766472,1
1999,705,0.2424539328,1.496222973,1
1999,737,0.2864176035,0.1137026548,1
1999,769,0.1209089756,0.2737563848,1
1999,801,1.030723453,1.087265253,1
1999,833,0.4674197435,5.938450336,1
1999,865,-0.8029511571,1.649069071,1
1999,897,-1.479276299,0.6517316103,1
1999,929,-0.9716157913,0.2582287192,1
1999,961,-1.143164396,0.8404265642,1
1999,993,-0.8204894066,1.805917025,1
1999,1025,0.9309149384,3.434930563,1
1999,1057,1.963944077,1.089450121,1
1999,1089,1.000839949,0.005890369415,1
1999,1121,0.6295336485,-0.4726982117,1
1999,1153,-0.481751889,-0.3283894062,1
1999,1185,-0.04204893112,-0.8688204288,1
1999,1217,0.2480815351,-0.6129448414,1
1999,1249,-0.06313535571,-0.1578083038,1
1999,1281,-0.2830364108,0.06847757101,1
1999,1313,-0.1801091433,-0.1777650118,1
1999,1345,-0.0884680748,-0.1008039713,1
1999,1377,-0.2391680479,-0.01632449031,1
1999,1409,-0.2880507112,0.03199009597,1
1999,1441,-0.2786521912,0.1146607399,1
1999,1473,-0.3396879435,-0.09025287628,1
1999,1505,-0.3125010729,-0.235334754,1
1999,1537,-0.02001470327,-0.06282822043,1
1999,1569,0.06395311654,-0.1374606788,1
1999,1601,0.09038618207,-0.01674002409,1
1999,1633,0.2610566616,0.1483960599,1
1999,1665,0.03665299714,0.2941473424,1
1999,1697,-0.2300942838,0.3168767989,1
1999,1729,-0.4552120268,0.329041481,1
1999,1761,-0.257834971,0.141938135,1
1999,1793,0.1310647279,-0.06085095555,1
1999,1825,0.1635014862,-0.2127268612,1
1999,1857,0.07824188471,-0.1943296492,1
1999,1889,0.2527557611,-0.4120256901,1
1999,1921,0.2885740399,-0.4653801024,1
1999,1953,0.07201422751,-0.1392215043,1
1999,1985,0.1168845892,-0.02661741897,1
1999,2017,0.329205811,0.03222167492,1
