PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[10]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
885,277,-2.862527132,3.28125453,1
885,293,-2.894327879,5.473227501,1
885,309,-3.220396042,5.146171093,1
885,325,-2.981706858,3.545955658,1
885,341,-2.582530737,3.106123924,1
885,357,-2.521718025,3.240104437,1
885,373,-2.606632471,2.572711468,1
885,389,-2.649271488,3.256017447,1
885,405,-2.383743286,4.711705208,1
885,421,-2.920447111,6.910523415,1
885,437,-3.909919262,6.336490154,1
885,453,-3.582441807,6.79772377,1
885,469,-4.393629551,6.57030201,1
885,485,-5.107905388,6.784871578,1
885,501,-5.628445625,6.118994713,1
885,517,-6.152111053,7.824267864,1
885,533,-6.553678036,6.994273663,1
885,549,-6.382677078,6.451188087,1
885,565,-6.280531883,5.437684536,1
885,581,-4.544352531,4.297305584,1
885,597,-4.915581703,2.589050293,1
885,613,-6.995313644,0.9897934198,1
885,629,-7.466184139,0.1824823618,1
885,645,-7.781707764,0.003622919321,1
885,661,-7.991130352,-0.2203176916,1
885,677,-8.559436798,-0.4435420632,1
885,693,-10.02099228,-0.165925324,1
885,709,-9.638712883,-0.2984168231,1
885,725,-8.833097458,-1.272011399,1
885,741,-7.824909687,-1.493369937,1
885,757,-5.848983765,-1.362773299,1
885,773,-1.221221924,-3.417420387,1
885,789,-2.045458317,-3.089787245,1
885,805,-1.15135479,-2.84179616,1
885,821,-1.432866931,7.867546082,1
885,837,-5.465022087,-5.874053001,1
885,853,-1.35387361,-3.167426348,1
885,869,-0.8671676517,-5.403090477,1
885,885,-0.5205097795,-5.908223629,1
885,901,0.3985639215,-5.244360924,1
885,917,1.765571475,-4.219673157,1
885,933,-0.1390277147,-6.106192589,1
885,949,2.65837431,-6.843240261,1
885,965,2.246562004,-8.209804535,1
885,981,-0.4530557394,-4.227917671,1
885,997,-0.488278091,-4.378534317,1
885,1013,-0.2795069516,-5.02479744,1
885,1029,-0.4687045813,-5.107604027,1
885,1045,-0.492002815,-4.402098656,1
885,1061,-0.6292456388,-3.884444475,1
885,1077,0.5005373955,-4.151155949,1
885,1093,0.6760599613,-4.261950493,1
885,1109,2.100441217,-3.146821499,1
885,1125,2.069185972,-3.347453594,1
885,1141,0.3562080264,-5.05561161,1
885,1157,-0.05780154467,-3.295520067,1
885,1173,0.1775427461,-3.484506607,1
885,1189,0.2098972648,-3.70257163,1
885,1205,0.2359725833,-3.520566463,1
885,1221,0.3157477677,-3.072206497,1
885,1237,-0.02474990487,-2.9717803,1
885,1253,-0.1423250884,-3.58570981,1
885,1269,0.6485708356,-6.046718597,1
885,1285,0.7584891319,-2.387477875,1
885,1301,1.028672695,-1.042168856,1
885,1317,1.119631052,-0.9043031335,1
885,1333,0.6779015064,-0.3846078813,1
885,1349,0.7986736894,-0.1955866814,1
885,1365,1.710720539,-0.8323996663,1
885,1381,0.2719167471,-0.2135259807,1
885,1397,0.3647698164,-0.4990410805,1
885,1413,1.079264283,-0.3750270009,1
885,1429,0.8439064026,-0.07176283002,1
885,1445,0.2536379099,-0.3159922361,1
885,1461,0.6301551461,-3.917324305,1
885,1477,0.761038363,1.83139348,1
885,1493,0.790918231,0.05294839293,1
885,1509,1.241309881,0.01782366633,1
885,1525,1.500719666,-0.1142994165,1
901,21,-1.482525826,0.8385442495,1
901,37,-1.018451333,1.134261131,1
901,53,-1.120003343,1.020402074,1
901,69,-1.374774575,0.9357956648,1
901,85,-1.576242447,1.622981668,1
901,101,-2.023331642,2.123919249,1
901,117,-2.36388278,2.20672965,1
901,133,-2.231901646,2.761373043,1
901,149,-2.235830307,2.473517179,1
901,165,-2.083931923,2.386015892,1
901,181,-1.874701381,2.528666496,1
901,197,-1.960563183,3.09351182,1
901,213,-2.366652012,3.374573231,1
901,229,-2.744309902,3.184061766,1
901,245,-2.609532595,2.874385595,1
901,261,-2.839913368,2.86881423,1
901,277,-2.96355319,3.355182171,1
901,293,-3.491997004,5.393153191,1
901,309,-3.459388971,4.610940456,1
901,325,-3.150882721,3.157761574,1
901,341,-2.965318441,3.21117878,1
901,357,-2.878343582,3.106034279,1
901,373,-2.539946079,2.419911623,1
901,389,-2.2241292,2.385120392,1
901,405,-3.56853199,4.729323864,1
901,421,-2.741814613,5.323474884,1
901,437,-2.966547966,5.089272976,1
901,453,-3.539865494,5.736641884,1
901,469,-4.884824753,4.712645054,1
901,485,-5.837209702,4.565268517,1
901,501,-6.335921288,5.071463585,1
901,517,-7.222206116,6.366017818,1
901,533,-7.962666035,6.940824032,1
901,549,-8.619894028,6.560596943,1
901,565,-8.559389114,5.607729435,1
901,581,-8.157302856,4.474415779,1
901,597,-8.149170876,1.774482727,1
901,613,-8.638933182,0.02340355515,1
901,629,-10.3303194,-0.3177722394,1
901,645,-10.02137184,0.3265500069,1
901,661,-9.186367989,0.1490064114,1
901,677,-8.542319298,-0.2391542792,1
901,693,-7.899413109,-0.6228568554,1
901,709,-7.796741962,-0.7435237765,1
901,725,-6.959006786,-1.067785859,1
901,741,-5.940663338,-1.08288002,1
901,757,-4.789176464,-0.3376871943,1
901,773,-1.831680775,-3.879849434,1
901,789,-0.7662807703,-1.644043922,1
901,805,-0.8609868288,-2.297770977,1
901,821,-1.555876613,-1.842945457,1
901,837,4.754176617,-3.156691074,1
901,853,-0.8863105774,-2.710144043,1
901,869,-0.9728115201,-5.056717396,1
901,885,-0.4561726451,-5.53342247,1
901,901,1.077367067,-5.320908546,1
901,917,1.742456079,-3.913160324,1
901,933,0.2184252739,-4.566086769,1
901,949,-1.595322967,-4.196548462,1
901,965,-1.906070471,-3.852618694,1
901,981,-0.6793437004,-4.097822189,1
901,997,-0.4170840979,-3.588059664,1
901,1013,-0.2822217345,-3.978480339,1
901,1029,-0.3212570548,-4.319215298,1
901,1045,-0.5727579594,-3.969230175,1
901,1061,-1.706892729,-3.489984274,1
901,1077,0.5059640408,-4.014077187,1
901,1093,0.8998197913,-3.897489548,1
901,1109,1.03295207,-2.729992151,1
901,1125,0.8482910395,-2.91037035,1
901,1141,0.355084002,-3.765080929,1
901,1157,0.5368019342,-3.054761648,1
901,1173,0.906662643,-2.857163191,1
901,1189,0.9663516283,-3.240709305,1
901,1205,0.5471096039,-3.150156498,1
901,1221,0.5364908576,-2.396458387,1
901,1237,0.2902878523,-2.231253624,1
901,1253,0.527243495,-2.251577377,1
901,1269,1.019186139,-2.871981382,1
901,1285,0.678626895,-1.732100248,1
901,1301,0.8605274558,-1.371016383,1
901,1317,0.906295836,-1.380814314,1
901,1333,0.5286940336,-0.5931603909,1
901,1349,0.7267628908,-0.2958183885,1
901,1365,1.064347029,0.02156272531,1
901,1381,0.9540681243,-0.313182056,1
901,1397,1.012043476,0.02191379666,1
901,1413,0.9412831664,-0.02628615499,1
901,1429,0.2474658489,-0.1645237505,1
901,1445,0.1104061007,-0.2209377587,1
901,1461,0.6201604605,-0.29030931,1
901,1477,-8.39405632,2.658662558,1
901,1493,0.3670184016,0.5248173475,1
901,1509,1.047121167,0.4950553179,1
901,1525,1.680858374,-0.2531835437,1
917,21,-1.750110745,0.8595912457,1
917,37,-1.253749967,1.080255747,1
917,53,-1.309354901,1.062841177,1
917,69,-1.639295459,1.015699625,1
917,85,-2.010119438,1.602387547,1
917,101,-2.471283674,1.807649255,1
917,117,-2.521255016,2.393350363,1
917,133,-2.398454189,2.809403658,1
917,149,-2.351970196,2.913563251,1
917,165,-2.324280977,2.728693008,1
917,181,-2.462933302,3.040802002,1
917,197,-2.501015663,3.818690062,1
917,213,-2.645548105,3.357260466,1
917,229,-2.941738129,2.437059164,1
917,245,-2.761395693,2.111885548,1
917,261,-2.972590446,1.956417561,1
917,277,-3.85286355,2.610143661,1
917,293,-4.809914112,3.333412409,1
917,309,-3.858269215,2.520735741,1
917,325,-2.890431881,2.595401049,1
917,341,-2.913241386,2.695967913,1
917,357,-2.84615159,2.706943035,1
917,373,-2.623505354,2.228543043,1
917,389,-2.817121029,1.918047905,1
917,405,-4.878077507,3.027663708,1
917,421,-3.160831928,5.094307899,1
917,437,-3.388542414,4.327013969,1
917,453,-4.187823296,4.855427742,1
917,469,-5.453378201,3.701017857,1
917,485,-6.284542561,3.093711853,1
917,501,-7.698799133,4.385014534,1
917,517,-7.479000092,5.361129761,1
917,533,-8.599427223,5.848276138,1
917,549,-9.432620049,5.654206276,1
917,565,-9.70274353,5.129311562,1
917,581,-9.418099403,4.186454296,1
917,597,-8.793614388,2.121262789,1
917,613,-7.86511898,0.5892478228,1
917,629,-6.349600792,-0.2542871237,1
917,645,-5.346261978,0.008904218674,1
917,661,-5.207807541,-0.02324537933,1
917,677,-5.561890602,-0.02246651053,1
917,693,-7.407186031,0.2364567518,1
917,709,-6.09787178,-0.8192293048,1
917,725,-4.625031471,-0.9196868539,1
917,741,-4.667767525,-1.143357515,1
917,757,-3.948394775,-0.5426205397,1
917,773,-2.902723551,-0.5734291077,1
917,789,-1.593373418,-1.73113656,1
917,805,-0.4178205729,-2.218444586,1
917,821,-0.5640810728,-2.809996367,1
917,837,-0.484120816,-2.871827364,1
917,853,-1.754067302,-2.773099899,1
917,869,-0.95274055,-4.739981174,1
917,885,-0.6579486728,-4.808490276,1
917,901,-0.1592604518,-3.748200417,1
917,917,0.7224006057,-3.206062317,1
917,933,1.037850976,-4.961298466,1
917,949,-0.1730306149,-3.868374348,1
917,965,0.7760350704,-3.056823015,1
917,981,0.2589956522,-3.850345135,1
917,997,-0.256777972,-4.193927288,1
917,1013,-0.3128671646,-2.85951066,1
917,1029,-0.06153908372,-3.824632168,1
917,1045,0.05365654826,-3.834123135,1
917,1061,0.2593071759,-3.114163399,1
917,1077,0.5067199469,-2.894225836,1
917,1093,0.5571037531,-2.911765099,1
917,1109,-0.1924413443,-3.169969797,1
917,1125,0.3673779368,-3.17172575,1
917,1141,0.4835591316,-2.882951498,1
917,1157,0.7801306248,-2.340417147,1
917,1173,1.339918256,-2.333147526,1
917,1189,1.147169113,-2.73636961,1
917,1205,0.7865456939,-2.75260973,1
917,1221,0.9640703797,-1.866667032,1
917,1237,0.9980254173,-1.184753895,1
917,1253,0.830409348,-1.155467749,1
917,1269,0.9368127584,-1.153511405,1
917,1285,1.107401013,-1.244594574,1
917,1301,0.8304129839,-1.412272215,1
917,1317,0.474350214,-1.105223179,1
917,1333,0.2811815739,-0.6019201875,1
917,1349,0.6519948244,-0.5642050505,1
917,1365,0.5882709026,-0.9447552562,1
917,1381,0.7234019041,-0.6112505794,1
917,1397,1.278138399,-0.1590508521,1
917,1413,0.6752415895,-0.1216152459,1
917,1429,0.5735353231,-0.4310684204,1
917,1445,0.7701937556,-0.2392133176,1
917,1461,1.974354148,0.03893059492,1
917,1477,-0.7659543753,-3.03322506,1
917,1493,0.1165668964,0.1273486018,1
917,1509,2.551563263,0.2647363842,1
917,1525,2.709171534,0.3099206984,1
933,21,-1.892291307,0.7100248337,1
933,37,-1.436753869,1.147129297,1
933,53,-1.4253335,1.109231472,1
933,69,-1.537288547,1.251534104,1
933,85,-1.781728387,2.005126476,1
933,101,-2.114625454,1.822175264,1
933,117,-2.251594305,2.262760878,1
933,133,-2.423285961,2.556595802,1
933,149,-2.475199938,2.749606609,1
933,165,-2.516835213,2.903472662,1
933,181,-2.81178093,3.324341774,1
933,197,-2.825183392,3.782137394,1
933,213,-2.8874681,2.961569071,1
933,229,-3.081867695,2.148585558,1
933,245,-2.807982206,2.009614944,1
933,261,-2.599905491,1.579457283,1
933,277,-3.111922503,1.765433908,1
933,293,-4.211300373,2.317294836,1
933,309,-2.572965622,2.154651642,1
933,325,-2.528403282,2.058410168,1
933,341,-2.550420523,1.945339918,1
933,357,-2.152623653,2.081031084,1
933,373,-2.417174578,3.104501963,1
933,389,-3.29331851,2.126659155,1
933,405,-4.151679993,2.427716732,1
933,421,-3.459081173,3.394013166,1
933,437,-4.813451767,3.357065916,1
933,453,-5.277183533,2.957424164,1
933,469,-6.527218342,2.511361361,1
933,485,-8.02816391,1.334064007,1
933,501,-5.855950832,3.874796629,1
933,517,-7.607225895,4.152128696,1
933,533,-8.31016922,4.641956806,1
933,549,-9.129468918,4.611689091,1
933,565,-9.181126595,4.790764809,1
933,581,-8.551410675,3.555219412,1
933,597,-7.387097836,2.451719284,1
933,613,-5.402647018,1.422424912,1
933,629,-3.610992908,0.7764587402,1
933,645,-2.045264244,-0.1302875727,1
933,661,-4.172841072,0.5724961758,1
933,677,-3.574473143,0.2078220248,1
933,693,-4.379418373,0.2730633318,1
933,709,-4.154849529,-0.7547096014,1
933,725,-3.873666763,-0.8827863932,1
933,741,-3.832120657,-1.020396113,1
933,757,-3.341035604,-1.134141445,1
933,773,-2.592044115,-1.245004654,1
933,789,-1.837810159,-1.859778047,1
933,805,-0.4739319086,-2.830033541,1
933,821,-0.6889748573,-3.781729221,1
933,837,-0.3939919472,-3.172322273,1
933,853,-0.6556869745,-2.959288597,1
933,869,-0.7287603617,-4.081017494,1
933,885,-0.5686973333,-3.789515734,1
933,901,-0.1461850405,-2.891264439,1
933,917,0.7452855706,-2.275273323,1
933,933,0.9566007853,-7.157565594,1
933,949,2.05255127,-2.577978134,1
933,965,2.108694792,-2.597130537,1
933,981,1.763941407,-2.373773575,1
933,997,1.482365012,-2.009548426,1
933,1013,0.5021910667,-2.417073965,1
933,1029,0.3225558102,-3.650027752,1
933,1045,0.1243646741,-3.840161324,1
933,1061,0.1398155987,-3.182129383,1
933,1077,0.3064568043,-2.511379242,1
933,1093,0.3171104491,-2.382340193,1
933,1109,0.150160104,-3.869938612,1
933,1125,1.091328859,-3.01013279,1
933,1141,1.470020413,-2.396895885,1
933,1157,1.357674837,-0.05154955387,1
933,1173,1.131025672,-1.906416893,1
933,1189,1.092067957,-2.202685833,1
933,1205,1.091205359,-2.161654949,1
933,1221,1.710396528,-1.872187018,1
933,1237,1.285567403,-0.735045433,1
933,1253,0.9971802831,-0.8666883111,1
933,1269,0.9115332961,-0.932610631,1
933,1285,1.020974636,-1.084465384,1
933,1301,0.8235881329,-1.272202849,1
933,1317,0.3798800111,-0.904219985,1
933,1333,0.2701009512,-0.5189852118,1
933,1349,0.2455351949,-0.6448204517,1
933,1365,0.08133386075,-0.7332526445,1
933,1381,0.1901352108,-0.09233626723,1
933,1397,0.3962690234,-0.2067928165,1
933,1413,0.4327884912,-0.1157876328,1
933,1429,0.3250287175,-0.3048873246,1
933,1445,0.3398409486,-0.1081061214,1
933,1461,0.2622482181,0.7545111775,1
933,1477,0.6868287325,2.123991728,1
933,1493,0.2950897217,0.3926381767,1
933,1509,1.367384553,0.1142823994,1
933,1525,1.697471619,0.262460947,1
949,21,-2.415580273,1.446999907,1
949,37,-2.147390842,-0.02444982529,1
949,53,-1.529584289,0.2017734647,1
949,69,-1.227810025,1.047053695,1
949,85,-1.634740949,1.699658513,1
949,101,-2.223879814,1.847115517,1
949,117,-2.529101372,2.178286552,1
949,133,-2.497245312,2.502216578,1
949,149,-2.524551868,2.422505617,1
949,165,-2.476530552,2.89157939,1
949,181,-2.684557676,2.819195032,1
949,197,-3.062628984,2.790722609,1
949,213,-3.28691268,2.291482925,1
949,229,-3.61968255,1.973145247,1
949,245,-2.626299858,2.091657877,1
949,261,-2.110898256,1.652685642,1
949,277,-1.405485392,1.801466942,1
949,293,-1.634411693,1.687556505,1
949,309,-2.001006126,1.662671804,1
949,325,-2.186846256,1.632076859,1
949,341,-2.559206724,1.633375764,1
949,357,-2.606129646,4.902534962,1
949,373,-1.973355532,2.506006718,1
949,389,-2.172700882,2.661407471,1
949,405,-2.918337107,2.609660387,1
949,421,-4.152393818,2.737506151,1
949,437,-5.830207825,2.721414566,1
949,453,-6.092186451,2.170357704,1
949,469,-5.70458889,2.4866817,1
949,485,-6.265684605,3.441574574,1
949,501,-6.411527157,3.121643305,1
949,517,-6.443859577,3.63763237,1
949,533,-7.244412899,3.872920513,1
949,549,-7.623271942,3.8696661,1
949,565,-7.619824409,3.647369862,1
949,581,-7.098078728,3.021737099,1
949,597,-5.868709564,2.375867367,1
949,613,-5.421597004,1.945591331,1
949,629,-2.453139782,1.368864894,1
949,645,-0.9477623701,0.130334124,1
949,661,-2.796359539,1.203535914,1
949,677,-3.660032988,-0.2071342021,1
949,693,-4.680781364,-0.4892609715,1
949,709,-4.77069521,-0.7951490283,1
949,725,-4.173786163,-0.6702911854,1
949,741,-3.999432564,-0.5826832056,1
949,757,-3.12602067,-0.8945593238,1
949,773,-2.756498337,-1.86290586,1
949,789,-2.487236023,-2.734816313,1
949,805,-1.736423016,-1.75345993,1
949,821,-0.8758757114,-2.322072029,1
949,837,-0.5353227258,-2.139257431,1
949,853,-0.4950730801,-2.710909843,1
949,869,-0.5844804049,-3.427960873,1
949,885,0.1839553714,-2.569429636,1
949,901,0.795842886,-2.168432713,1
949,917,1.476442099,-2.198797941,1
949,933,2.909902573,-2.549412966,1
949,949,2.465383053,-2.410855055,1
949,965,2.269593954,-2.382746935,1
949,981,10.18853283,0.1646826267,1
949,997,9.747454643,-0.0553176403,1
949,1013,2.128337383,-2.1292274,1
949,1029,1.164667368,-2.995574474,1
949,1045,0.5457334518,-3.24966526,1
949,1061,0.261528194,-2.85626936,1
949,1077,0.1156520247,-2.221352339,1
949,1093,0.4792442918,-1.831704855,1
949,1109,1.330885053,-2.271389484,1
949,1125,2.164617538,-1.705837131,1
949,1141,1.704987526,-1.436254501,1
949,1157,1.081764936,-1.092556,1
949,1173,1.245351315,-1.435987234,1
949,1189,1.294667602,-1.760502338,1
949,1205,1.342435598,-1.753410816,1
949,1221,2.11320591,-1.371596575,1
949,1237,0.8212759495,-1.397591352,1
949,1253,0.7106394768,-0.9280397296,1
949,1269,0.8629558682,-0.7525556684,1
949,1285,1.443028688,-0.7962290645,1
949,1301,1.468810081,-1.049734473,1
949,1317,0.9305993915,-1.394119024,1
949,1333,0.3745542467,-1.199242353,1
949,1349,0.2639682889,-0.6732813716,1
949,1365,0.2696042359,-0.6823112965,1
949,1381,0.8989992142,-0.2779160738,1
949,1397,0.7285013199,0.06974373013,1
949,1413,0.3896717429,0.4373080134,1
949,1429,0.03432759643,0.3783263564,1
949,1445,0.2466778755,-0.1553830504,1
949,1461,0.3741462231,1.076503515,1
949,1477,1.557079315,2.106147289,1
949,1493,1.15414691,0.1773523092,1
949,1509,0.4924175739,-0.5011589527,1
949,1525,0.3775708079,-0.2492611408,1
965,21,-1.869445682,0.7393159866,1
965,37,-0.4944285154,-1.381751895,1
965,53,-0.9676111937,-1.567910552,1
965,69,-1.31712091,0.06532737613,1
965,85,-1.655053735,1.083307624,1
965,101,-2.140378952,1.681233048,1
965,117,-2.281453848,2.112364769,1
965,133,-2.286017418,2.320629597,1
965,149,-2.264042854,2.179014206,1
965,165,-2.188518286,2.502879381,1
965,181,-2.6273036,2.380551338,1
965,197,-2.764514446,2.239616632,1
965,213,-2.81351161,1.953602672,1
965,229,-3.421466827,1.972647309,1
965,245,-3.576637745,2.495334625,1
965,261,-2.182471752,1.422549486,1
965,277,-1.33571434,1.71555686,1
965,293,-1.656401753,1.727134705,1
965,309,-1.474276304,1.53040731,1
965,325,-1.623294473,1.448305249,1
965,341,-2.244220257,1.384785056,1
965,357,-1.969730139,1.885359764,1
965,373,-1.90928483,1.796914339,1
965,389,-1.24258709,-0.6442725658,1
965,405,-1.879485369,0.2145791054,1
965,421,-3.41413641,3.863214493,1
965,437,-5.011459827,2.411494493,1
965,453,-6.067575455,1.836104155,1
965,469,-6.345298767,2.783198118,1
965,485,-5.696692467,3.358981609,1
965,501,-5.675115108,3.391810417,1
965,517,-6.153331757,3.422422171,1
965,533,-6.973760128,3.502235174,1
965,549,-6.481676102,3.615542173,1
965,565,-5.887805939,3.074762583,1
965,581,-5.409937859,2.741172552,1
965,597,-4.887849331,3.214257956,1
965,613,-4.439068794,2.732602358,1
965,629,-3.657303095,1.62982738,1
965,645,-3.295440435,-0.6277656555,1
965,661,-2.567437172,-2.460106373,1
965,677,-12.26035881,-2.8972404,1
965,693,-5.419472694,-0.8170592785,1
965,709,-5.281617641,-0.6378141642,1
965,725,-4.437390327,0.09647905827,1
965,741,-3.794214249,-0.3286912143,1
965,757,-2.845998764,-0.7849189043,1
965,773,-2.579968214,-2.075085402,1
965,789,-2.922460318,-2.944321394,1
965,805,-2.67154932,-1.768361688,1
965,821,-1.16586256,-1.541268468,1
965,837,-0.6173556447,-1.851583123,1
965,853,-0.2789571285,-2.238966942,1
965,869,0.641108036,-2.413843393,1
965,885,1.072014332,-1.683110595,1
965,901,0.653758049,-1.706642509,1
965,917,0.6359407902,-2.905014992,1
965,933,2.194016933,-2.502292633,1
965,949,2.662828922,-2.647372961,1
965,965,2.399176121,-3.091224432,1
965,981,2.464871407,-3.097498178,1
965,997,8.663972855,-0.6359012127,1
965,1013,2.915554523,-2.051744461,1
965,1029,1.640721083,-2.129153252,1
965,1045,0.8880275488,-2.485443592,1
965,1061,0.5769885182,-2.294980049,1
965,1077,0.4484042227,-1.796163321,1
965,1093,0.5703842044,-1.082761049,1
965,1109,1.117637157,-0.9501876831,1
965,1125,1.478930235,-0.7219209671,1
965,1141,1.13850069,-0.9489113092,1
965,1157,0.8646570444,-0.903988719,1
