PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[10]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1807,193,7.520328522,0.5302922726,1
1807,225,5.901801586,1.127333403,1
1807,257,4.668963909,0.863925755,1
1807,289,5.025691509,-0.5593451262,1
1807,321,3.896828651,-0.5020349026,1
1807,353,3.212382317,-0.0960130617,1
1807,385,4.831091404,-0.1030668467,1
1807,417,5.433659554,0.006301283836,1
1807,449,5.676179886,0.2035990953,1
1807,481,5.981528282,0.6281939149,1
1807,513,6.100009918,0.05611846223,1
1807,545,6.165908813,0.008227080107,1
1807,577,6.430331707,0.4373547435,1
1807,609,6.542904854,1.269794464,1
1807,641,6.415583134,1.80092895,1
1807,673,4.774136066,2.426507711,1
1807,705,4.778036118,3.107417583,1
1807,737,5.457556725,2.171934128,1
1807,769,5.508738518,2.337802172,1
1807,801,5.221331596,2.689453125,1
1807,833,4.60449791,3.1545012,1
1807,865,4.408889771,3.112209558,1
1807,897,2.778698921,2.215175152,1
1807,929,1.564359546,1.138862371,1
1807,961,1.001237392,2.077611446,1
1807,993,1.438883543,2.141074181,1
1807,1025,3.950809956,2.118833065,1
1807,1057,-0.872276783,5.599052429,1
1807,1089,-0.9154381752,6.579144478,1
1807,1121,-1.199843407,5.503303528,1
1807,1153,-1.93095088,4.705120087,1
1807,1185,-0.5286186934,6.449333191,1
1807,1217,0.07292354107,7.542120934,1
1807,1249,-0.1816266179,7.583508015,1
1807,1281,-1.189344645,7.243793011,1
1807,1313,-1.300986528,6.446393967,1
1807,1345,-0.8852345943,6.484778404,1
1807,1377,-0.7914969325,6.843399048,1
1807,1409,0.1250529289,6.575227261,1
1807,1441,2.817182064,6.994242191,1
1807,1473,3.553244352,8.231081009,1
1807,1505,4.249703884,8.964008331,1
1807,1537,4.474616528,10.68018246,1
1807,1569,4.738265514,10.19938946,1
1807,1601,4.648935318,8.920057297,1
1807,1633,4.593635082,7.397027016,1
1807,1665,4.738071918,5.941716194,1
1807,1697,4.746522903,4.429150105,1
1807,1729,4.727450371,3.027246714,1
1807,1761,4.862814903,1.907068014,1
1807,1793,3.729070187,1.134575009,1
1807,1825,3.199765921,1.073346257,1
1807,1857,2.77994895,0.7955762148,1
1807,1889,2.195512056,0.4462955892,1
1807,1921,2.201802254,-0.1382427812,1
1807,1953,2.624991894,-0.3216648102,1
1807,1985,2.847705841,-0.2953552306,1
1807,2017,2.415930271,-0.09696257114,1
1839,33,6.848992825,1.212645054,1
1839,65,7.854770184,1.300835371,1
1839,97,7.995765686,0.8415047526,1
1839,129,7.938819885,0.7515672445,1
1839,161,7.66683197,0.6944500804,1
1839,193,6.087500572,0.6058126688,1
1839,225,5.393785477,1.10000217,1
1839,257,5.128497124,1.504611731,1
1839,289,5.002381325,0.6612489223,1
1839,321,4.433736801,-0.5585912466,1
1839,353,4.304873943,-0.2671064734,1
1839,385,5.487856865,0.1350564659,1
1839,417,5.778862,0.3918558359,1
1839,449,6.427525043,0.866892159,1
1839,481,6.723387241,0.9679136872,1
1839,513,6.069905281,0.1057010144,1
1839,545,6.248547554,0.0370374918,1
1839,577,6.147424698,0.357537806,1
1839,609,5.879001617,0.7463780642,1
1839,641,5.519575119,0.8619432449,1
1839,673,4.069089413,1.138811588,1
1839,705,3.902605534,1.550278306,1
1839,737,5.497334003,1.122427225,1
1839,769,5.959583759,2.051228523,1
1839,801,5.51327467,2.661002159,1
1839,833,5.199062824,3.09203434,1
1839,865,4.57016325,3.226087332,1
1839,897,2.922437429,3.250389099,1
1839,929,1.330707312,3.445930958,1
1839,961,1.04647243,4.649543285,1
1839,993,2.161508083,4.680012703,1
1839,1025,2.37639308,3.896371365,1
1839,1057,-0.4295149446,5.425021172,1
1839,1089,-1.189887524,6.135530472,1
1839,1121,-1.177482367,6.20912981,1
1839,1153,-0.3308870196,5.827027321,1
1839,1185,0.7765384912,6.774663448,1
1839,1217,0.6615675092,7.928843021,1
1839,1249,1.181904435,8.603754044,1
1839,1281,1.04357338,8.443901062,1
1839,1313,-0.4533982277,6.475059032,1
1839,1345,-0.03061532974,5.401015759,1
1839,1377,-0.4782455266,6.274314404,1
1839,1409,-0.009024590254,7.108968735,1
1839,1441,1.69308877,7.591168404,1
1839,1473,2.768235445,7.340585709,1
1839,1505,5.331310272,7.816645145,1
1839,1537,5.671795845,10.3966465,1
1839,1569,5.230679512,9.704253197,1
1839,1601,4.948181152,9.015902519,1
1839,1633,4.576199055,7.440503597,1
1839,1665,4.401696682,5.743121624,1
1839,1697,4.059457779,4.682145596,1
1839,1729,3.886043787,3.19285202,1
1839,1761,3.911085367,0.9589569569,1
1839,1793,3.208781958,0.87248528,1
1839,1825,2.202211857,0.009821414948,1
1839,1857,3.253923178,0.6772095561,1
1839,1889,2.752310276,0.3928444684,1
1839,1921,2.732779026,-0.2099945396,1
1839,1953,3.156352282,-0.8388429284,1
1839,1985,3.355496407,-0.5545610189,1
1839,2017,2.876843452,-0.09754383564,1
1871,33,-0.2226848602,1.182007432,1
1871,65,8.058015823,4.709984779,1
1871,97,10.26858807,0.5337030888,1
1871,129,8.501955032,0.1436716616,1
1871,161,6.289736748,0.3071280122,1
1871,193,5.250619888,0.8312425017,1
1871,225,5.539691925,1.447355747,1
1871,257,5.522934914,1.932237506,1
1871,289,4.89699173,0.98926723,1
1871,321,4.692575932,-0.1463403404,1
1871,353,4.871623516,0.03349770606,1
1871,385,5.627099991,0.6282397509,1
1871,417,5.729462147,0.9016398787,1
1871,449,6.913336754,1.059237003,1
1871,481,6.696950912,0.5828069448,1
1871,513,6.24020195,0.02758236229,1
1871,545,6.126358986,0.2828478813,1
1871,577,6.10193634,0.6666951776,1
1871,609,6.654913902,-0.08285087347,1
1871,641,5.700148106,-1.460861444,1
1871,673,4.405550003,-1.118029118,1
1871,705,2.985785961,0.5782946348,1
1871,737,4.785372734,1.025867462,1
1871,769,5.114973545,1.56025517,1
1871,801,5.163935661,2.006060123,1
1871,833,5.243665218,2.896704435,1
1871,865,4.141261101,2.995397806,1
1871,897,2.529765606,2.125038624,1
1871,929,2.507325411,4.058532715,1
1871,961,4.555083275,4.755732059,1
1871,993,3.863772631,4.515498161,1
1871,1025,2.380737782,4.154979229,1
1871,1057,1.114602685,5.191351414,1
1871,1089,-0.6857010722,6.503964901,1
1871,1121,-0.1912039518,7.16156292,1
1871,1153,2.109845161,6.905904293,1
1871,1185,0.7404187322,7.991927624,1
1871,1217,-0.04250656068,8.192749023,1
1871,1249,0.6707214117,9.148394585,1
1871,1281,0.39751333,8.233241081,1
1871,1313,-0.4677749872,6.976522923,1
1871,1345,0.1046058536,5.908665657,1
1871,1377,0.3127204776,6.24320364,1
1871,1409,0.6395127773,7.607980251,1
1871,1441,0.7597608566,6.39136076,1
1871,1473,1.584358215,6.399020672,1
1871,1505,3.710763454,7.718380451,1
1871,1537,4.377409935,10.33182335,1
1871,1569,4.654372215,9.821674347,1
1871,1601,4.866300106,8.478268623,1
1871,1633,5.077240467,7.299677372,1
1871,1665,4.228849888,5.723996639,1
1871,1697,3.840873718,4.356957436,1
1871,1729,3.784767151,3.027025938,1
1871,1761,2.982976198,1.272303104,1
1871,1793,0.9667274952,1.370864511,1
1871,1825,2.720597029,0.7744505405,1
1871,1857,4.914664268,0.2813882828,1
1871,1889,3.651630878,-0.2262800038,1
1871,1921,3.515451908,0.02877515554,1
1871,1953,4.23675251,-1.156399369,1
1871,1985,4.458579063,-2.4116745,1
1871,2017,2.320197582,-0.2461444139,1
1903,33,-0.5129761696,0.7411653399,1
1903,65,0.6918215752,0.4852095842,1
1903,97,10.55290413,1.878779411,1
1903,129,7.611807823,-0.2180478275,1
1903,161,6.782095909,0.1503292918,1
1903,193,4.541251659,0.4454477429,1
1903,225,4.877689838,0.6722874045,1
1903,257,5.668395042,0.4260724187,1
1903,289,5.641485214,-0.8543991446,1
1903,321,5.167891026,-0.7246108651,1
1903,353,4.735605717,0.1272859424,1
1903,385,5.614136696,1.129361391,1
1903,417,6.089123249,1.308837414,1
1903,449,5.912038803,0.7544654012,1
1903,481,6.163135052,0.4552308619,1
1903,513,6.393270969,0.03474536538,1
1903,545,6.409451008,0.4127517939,1
1903,577,6.092853069,-1.470049381,1
1903,609,8.541615486,-0.4209946394,1
1903,641,7.568321228,-2.503036261,1
1903,673,6.016199589,-1.654848576,1
1903,705,2.944621086,0.8636707067,1
1903,737,4.480043888,1.489089608,1
1903,769,4.660360336,1.256331801,1
1903,801,4.29564333,1.596118927,1
1903,833,3.948097706,2.821388245,1
1903,865,2.548019648,2.606192112,1
1903,897,1.094511509,2.356585503,1
1903,929,3.390022993,4.764719486,1
1903,961,2.209322453,5.202855587,1
1903,993,2.515714645,4.637001991,1
1903,1025,3.230093002,4.585350037,1
1903,1057,1.768903971,5.431568146,1
1903,1089,-0.5671329498,6.808864594,1
1903,1121,-0.06437319517,8.000809669,1
1903,1153,-0.2479064465,7.124507904,1
1903,1185,-1.013571739,7.656098843,1
1903,1217,-0.6912302971,7.368227482,1
1903,1249,-0.4634173214,9.209228516,1
1903,1281,-1.319645762,6.222452164,1
1903,1313,-1.098661661,5.704606056,1
1903,1345,0.2561974823,5.639697075,1
1903,1377,0.7000226378,6.443908691,1
1903,1409,11.1743021,-10.09866905,1
1903,1441,1.401916742,1.071245193,1
1903,1473,1.760772347,6.224279881,1
1903,1505,2.976556063,8.043684959,1
1903,1537,4.089689732,10.05142403,1
1903,1569,4.495756626,9.6696558,1
1903,1601,4.636394501,8.551671028,1
1903,1633,4.913908482,7.14696455,1
1903,1665,4.721385479,5.381807327,1
1903,1697,4.612281799,3.603394032,1
1903,1729,4.010260582,2.82647562,1
1903,1761,2.97308588,2.137634993,1
1903,1793,2.60821557,1.575488329,1
1903,1825,2.841919661,0.939653039,1
1903,1857,3.538297892,-0.140440762,1
1903,1889,3.974098921,-0.2075908333,1
1903,1921,3.949133396,0.4835820198,1
1903,1953,3.976536751,-0.4073022604,1
1903,1985,3.292537928,-0.8491255045,1
1903,2017,1.674692392,-0.1420761347,1
1935,33,-0.02211380005,0.1927304268,1
1935,65,0.3200354576,0.2021738291,1
1935,97,-4.842913151,13.38197613,1
1935,129,8.030450821,-2.668460369,1
1935,161,6.869381428,-0.001030772924,1
1935,193,6.225286007,-0.103097558,1
1935,225,5.995705128,0.04526174068,1
1935,257,6.342268944,0.2428444624,1
1935,289,6.616779327,-1.002893209,1
1935,321,6.342497826,-1.203512788,1
1935,353,5.27608633,-0.9225817919,1
1935,385,5.213094711,0.06301084161,1
1935,417,6.016919136,0.9878777862,1
1935,449,6.412889004,1.004622698,1
1935,481,6.501437664,0.3426359892,1
1935,513,6.239938736,0.08521285653,1
1935,545,5.644702435,-0.1729907393,1
1935,577,5.643188477,-0.8462253809,1
1935,609,4.862477779,-1.02743268,1
1935,641,5.004573345,-2.452676296,1
1935,673,4.85675621,-0.918115139,1
1935,705,7.001877785,4.207642555,1
1935,737,5.11233139,1.425589085,1
1935,769,4.442939281,1.235346317,1
1935,801,3.715294361,1.752672076,1
1935,833,3.219294071,2.788206816,1
1935,865,2.930074692,6.932690144,1
1935,897,3.982014656,5.628757,1
1935,929,3.982313156,6.432983398,1
1935,961,2.607697964,6.597335339,1
1935,993,2.152713537,4.832117081,1
1935,1025,2.272084236,6.491236687,1
1935,1057,2.078183174,8.076848984,1
1935,1089,-0.3207446337,6.669825077,1
1935,1121,-0.9647071362,6.811019421,1
1935,1153,-0.969327867,6.469367981,1
1935,1185,-0.4344031215,6.32796526,1
1935,1217,0.1504562497,6.653265953,1
1935,1249,0.149069041,7.444609165,1
1935,1281,-0.7294908166,6.216722012,1
1935,1313,-0.6556216478,4.564861774,1
1935,1345,3.044663668,6.702397346,1
1935,1377,-1.59108448,7.347499847,1
1935,1409,-2.0026474,8.092113495,1
1935,1441,0.0627758503,-0.1963586807,1
1935,1473,3.090916634,7.608235359,1
1935,1505,2.769287586,8.804026604,1
1935,1537,4.071590424,10.42862034,1
1935,1569,4.101525307,9.541721344,1
1935,1601,3.935275078,8.717623711,1
1935,1633,4.384394646,7.626073837,1
1935,1665,4.662175179,5.534261703,1
1935,1697,4.077411652,3.788520813,1
1935,1729,3.370458841,3.05134964,1
1935,1761,3.190452576,2.624724388,1
1935,1793,2.744318008,1.682587743,1
1935,1825,2.562938213,0.9771671295,1
1935,1857,3.596822977,0.317532599,1
1935,1889,5.063728809,-0.2031225115,1
1935,1921,5.256433964,0.3830766976,1
1935,1953,4.651312828,-0.05988174677,1
1935,1985,3.542380333,-0.5914870501,1
1935,2017,0.6797205806,-0.5969654918,1
1967,33,1.183534622,-0.1291342974,1
1967,65,-1.074374676,0.193944782,1
1967,97,16.68727875,13.15321827,1
1967,129,24.99056816,3.498889208,1
1967,161,6.619041443,0.1137000918,1
1967,193,7.518111706,0.1816961765,1
1967,225,7.438721657,0.3510596752,1
1967,257,7.188665867,0.5061981678,1
1967,289,7.543377399,0.780877471,1
1967,321,6.962761402,-0.7175289989,1
1967,353,5.413835526,-2.828267574,1
1967,385,5.845229626,-0.5169194937,1
1967,417,6.569253922,0.8060641885,1
1967,449,7.094970703,1.119147658,1
1967,481,7.156375885,0.6832740903,1
1967,513,6.768062592,0.5392904282,1
1967,545,5.942909718,0.008949100971,1
1967,577,5.940999031,0.5517129302,1
1967,609,5.109577656,0.831081748,1
1967,641,4.839251518,0.02403891087,1
1967,673,4.827046394,-0.6991438866,1
1967,705,8.224943161,1.595658422,1
1967,737,5.605428219,1.359578967,1
1967,769,4.234799385,0.9311959743,1
1967,801,3.044952869,1.572924852,1
1967,833,2.776372194,2.999802589,1
1967,865,2.925937414,5.149396896,1
1967,897,4.594007492,6.062505722,1
1967,929,4.36055851,6.139587402,1
1967,961,3.627944946,6.431289673,1
1967,993,2.995218754,5.659150124,1
1967,1025,2.025734425,7.15013361,1
1967,1057,0.2796171606,6.703482628,1
1967,1089,-1.467914224,6.434792995,1
1967,1121,-0.8121772408,5.755558968,1
1967,1153,-0.3511530161,4.949151039,1
1967,1185,0.9976738691,6.007231712,1
1967,1217,1.773486495,6.803453445,1
1967,1249,1.531695843,7.111721516,1
1967,1281,0.6089485884,6.514239788,1
1967,1313,4.23311615,9.86027813,1
1967,1345,1.600739717,9.433041573,1
1967,1377,-2.615760565,8.107002258,1
1967,1409,-2.166348219,8.201937675,1
1967,1441,-0.5079374313,8.291454315,1
1967,1473,2.315918922,9.839693069,1
1967,1505,2.133577347,10.42562485,1
1967,1537,2.708914518,11.4287529,1
1967,1569,3.473225594,10.07368755,1
1967,1601,3.623236656,8.995633125,1
1967,1633,3.981018066,7.686746597,1
1967,1665,4.146604061,6.265478611,1
1967,1697,3.775319338,4.349534988,1
1967,1729,3.236622095,3.446234703,1
1967,1761,3.380073786,3.085565567,1
1967,1793,3.725139618,1.956856012,1
1967,1825,3.536151886,1.003781676,1
1967,1857,3.676714897,0.8358912468,1
1967,1889,5.8309412,0.6351552606,1
1967,1921,6.321208,0.6284295321,1
1967,1953,5.614198685,0.1898785532,1
1967,1985,4.26630497,-0.7498643994,1
1967,2017,0.02271795273,-1.497763872,1
1999,33,3.731925964,0.004516839981,1
1999,65,-2.917273521,0.2562823296,1
1999,97,21.81553841,-8.202190399,1
1999,129,22.29442596,-9.650891304,1
1999,161,5.122746468,2.961904049,1
1999,193,8.56748867,0.1329085827,1
1999,225,9.502681732,0.04391479492,1
1999,257,9.012842178,0.3208114505,1
1999,289,7.454236031,1.171943784,1
1999,321,5.730422497,-0.6332170963,1
1999,353,4.72203207,-1.377307773,1
1999,385,5.908466339,-0.3869701624,1
1999,417,7.288841248,0.3755272031,1
1999,449,7.817285538,1.528366327,1
1999,481,8.052619934,1.398318648,1
1999,513,8.550384521,1.223256469,1
1999,545,6.566495895,0.6514377594,1
1999,577,6.231538773,0.332408011,1
1999,609,6.334547043,1.890122414,1
1999,641,6.323374748,2.163119555,1
1999,673,7.333457947,0.6037094593,1
1999,705,6.89488554,1.839779615,1
1999,737,5.305881977,1.797694683,1
1999,769,3.554061174,0.761639595,1
1999,801,2.295453072,1.368380547,1
1999,833,1.937906504,4.28939867,1
1999,865,3.070622206,6.551792145,1
1999,897,6.287391663,8.59418869,1
1999,929,7.50002718,6.36836338,1
1999,961,6.807101727,6.34207058,1
1999,993,4.51556015,7.398170471,1
1999,1025,2.643634796,8.929830551,1
1999,1057,0.7565927505,7.125041962,1
1999,1089,-0.6258527637,6.095209122,1
1999,1121,0.1500486135,5.299600601,1
1999,1153,1.440323591,4.08464241,1
1999,1185,3.322943211,5.510293007,1
1999,1217,4.421147823,7.851318359,1
1999,1249,3.126744747,8.320305824,1
1999,1281,0.6356278658,6.116830826,1
1999,1313,-1.56616497,7.831694603,1
1999,1345,-2.48292923,10.94970512,1
1999,1377,-2.542428017,8.536417007,1
1999,1409,-1.237986922,7.752058029,1
1999,1441,2.600256443,10.51207352,1
1999,1473,5.479561329,13.1915226,1
1999,1505,2.144858837,12.64022827,1
1999,1537,1.072020531,10.46475887,1
1999,1569,2.630334616,11.48996353,1
1999,1601,3.997741222,9.981696129,1
1999,1633,4.020609856,8.139387131,1
1999,1665,3.080446243,6.847492218,1
1999,1697,3.608575344,5.335071087,1
1999,1729,4.602273941,4.254230499,1
1999,1761,4.792561531,3.398047209,1
1999,1793,4.956573009,1.958503485,1
1999,1825,4.318146706,1.342267036,1
1999,1857,4.026264191,1.969718456,1
1999,1889,5.167014122,2.072234631,1
1999,1921,5.643993378,0.1530888081,1
1999,1953,6.245131016,0.2267943621,1
1999,1985,3.624438524,-0.416918695,1
1999,2017,-1.18880415,-2.610168457,1
