PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[10]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1013,788,5.622526169,1.046588898,1
1013,804,5.877380371,0.3481602669,1
1013,820,6.447542191,0.4535658658,1
1013,836,NaN,NaN,2
1013,852,NaN,NaN,2
1013,868,5.309620857,0.7394546866,1
1013,884,4.41083622,0.64112854,1
1013,900,3.343907356,-0.4659202099,1
1013,916,2.389815569,-0.05469872057,1
1013,932,2.593527794,-0.06753057241,1
1013,948,3.048896074,-0.1399304867,1
1013,964,2.577786207,0.01526415348,1
1013,980,2.304472208,-1.80053401,1
1013,996,2.541178703,-2.411503315,1
1013,1012,1.863842249,-2.335793495,1
1013,1028,0.7338912487,-3.290913105,1
1013,1044,-0.1890804321,-4.016492844,1
1013,1060,-0.2345659733,-4.363006592,1
1013,1076,-0.6431168914,-3.931284904,1
1013,1092,-1.182835102,-4.14892292,1
1013,1108,-0.847353518,-4.598705292,1
1013,1124,-1.066341639,-3.912523508,1
1029,20,NaN,NaN,2
1029,36,3.448776722,-6.803379536,1
1029,52,3.590833426,-7.47120285,1
1029,68,3.615096569,-7.442862511,1
1029,84,4.085151196,-7.061512947,1
1029,100,5.366709709,-5.549537659,1
1029,116,5.555091858,-5.143131733,1
1029,132,4.949175835,-5.213786125,1
1029,148,4.843317032,-5.310975075,1
1029,164,5.969303608,-5.048486233,1
1029,180,5.2433424,-5.735632896,1
1029,196,3.768992424,-6.26996994,1
1029,212,3.916841507,-7.231852055,1
1029,228,2.770281076,-4.842932701,1
1029,244,3.664710283,-4.569121361,1
1029,260,3.282788038,-2.122799158,1
1029,276,3.625348091,-1.377876163,1
1029,292,NaN,NaN,2
1029,308,2.918190241,-2.341734409,1
1029,324,2.929974556,-2.329196215,1
1029,340,3.662238836,-0.7215167284,1
1029,356,3.813480139,-0.1681079865,1
1029,372,3.759640932,-0.3793697655,1
1029,388,3.51439333,-0.6443623304,1
1029,404,3.715334892,-1.220445514,1
1029,420,4.748721123,-2.295699835,1
1029,436,5.175059319,-2.337523937,1
1029,452,5.075320721,-2.825773954,1
1029,468,NaN,NaN,2
1029,484,NaN,NaN,2
1029,500,NaN,NaN,2
1029,516,6.988003731,-0.1331422776,1
1029,532,5.434053421,-0.4997805953,1
1029,548,4.467369556,-0.767449677,1
1029,564,4.722927094,-0.6048852205,1
1029,580,5.008835793,-0.5304935575,1
1029,596,6.343587399,-0.8991857767,1
1029,612,5.839740753,-0.306945622,1
1029,628,5.448740005,1.630954027,1
1029,644,5.512488365,1.73136282,1
1029,660,5.658879757,1.821548223,1
1029,676,5.65661478,1.06937921,1
1029,692,5.686850071,1.325047731,1
1029,708,5.969679356,1.726299524,1
1029,724,6.120460987,1.685326338,1
1029,740,5.773943901,1.512060642,1
1029,756,4.907898903,2.613538504,1
1029,772,NaN,NaN,2
1029,788,NaN,NaN,2
1029,804,5.641699314,0.7631933093,1
1029,820,5.616192818,0.3330812752,1
1029,836,6.562533855,0.7327230573,1
1029,852,5.764279842,1.008346915,1
1029,868,5.829843521,0.7381825447,1
1029,884,4.962343693,-0.03342360258,1
1029,900,3.291407347,-0.3020350337,1
1029,916,2.813501835,0.3679674566,1
1029,932,2.980704784,0.2028404474,1
1029,948,2.857316017,-0.3300337493,1
1029,964,2.067467213,-0.6691393852,1
1029,980,2.029314995,-1.807981253,1
1029,996,1.969406009,-2.424115658,1
1029,1012,1.281531572,-2.340974569,1
1029,1028,0.6824311614,-2.833300591,1
1029,1044,0.05743469298,-3.746314287,1
1029,1060,-0.08086006343,-4.429085255,1
1029,1076,-0.8807592392,-4.088859558,1
1029,1092,-1.400192022,-4.150821686,1
1029,1108,-0.6553202868,-3.67864275,1
1029,1124,0.1591469049,-3.133647919,1
1045,20,NaN,NaN,2
1045,36,3.893875837,-6.637000084,1
1045,52,2.817483902,-6.363902569,1
1045,68,3.008629799,-5.842459202,1
1045,84,4.301219463,-5.507584572,1
1045,100,NaN,NaN,2
1045,116,5.963527203,-4.544333935,1
1045,132,4.482476711,-4.493733406,1
1045,148,3.786734581,-4.759208202,1
1045,164,NaN,NaN,2
1045,180,NaN,NaN,2
1045,196,4.806826591,-6.630055428,1
1045,212,5.331074715,-5.808511257,1
1045,228,4.267192841,-4.348976612,1
1045,244,4.171791077,-2.835075855,1
1045,260,3.858004093,-0.7777497768,1
1045,276,3.961527824,-1.316910267,1
1045,292,4.015198231,-2.349838734,1
1045,308,3.33455348,-2.224936962,1
1045,324,3.358409166,-2.218296289,1
1045,340,5.225670338,-0.3835474849,1
1045,356,NaN,NaN,2
1045,372,3.844723701,-0.1732582748,1
1045,388,3.744134903,-1.014365792,1
1045,404,3.977379799,-1.665045738,1
1045,420,4.807124138,-0.9027207494,1
1045,436,5.010476589,-0.8546167016,1
1045,452,4.693352222,-1.399976492,1
1045,468,5.274146557,-0.4734421968,1
1045,484,6.468854427,0.1607096642,1
1045,500,NaN,NaN,2
1045,516,7.519417763,0.4930511713,1
1045,532,6.51429224,-0.01843336225,1
1045,548,4.712623596,-0.1733938158,1
1045,564,4.990457058,0.07653141022,1
1045,580,NaN,NaN,2
1045,596,7.358673096,-0.32007581,1
1045,612,6.831135273,-0.3000690341,1
1045,628,6.042892456,1.57660079,1
1045,644,5.141170979,1.318621874,1
1045,660,4.954544544,1.089665055,1
1045,676,5.000466347,0.9095652103,1
1045,692,5.352108479,1.189943075,1
1045,708,6.148499489,1.720237136,1
1045,724,6.224664688,2.198186398,1
1045,740,5.587803364,2.316821814,1
1045,756,5.126172066,3.028917313,1
1045,772,6.169764996,1.906496406,1
1045,788,6.98640728,1.322393417,1
1045,804,6.36655283,1.211155176,1
1045,820,6.183617592,0.5882847905,1
1045,836,6.431277275,0.839595139,1
1045,852,5.50214529,0.4170227647,1
1045,868,4.809014797,-0.2751605213,1
1045,884,4.162322998,-0.7589257956,1
1045,900,3.466702461,-0.81401366,1
1045,916,3.283591032,-0.4364256263,1
1045,932,3.540997744,-0.004358947277,1
1045,948,2.798848867,-0.779446125,1
1045,964,1.359386444,-1.653901696,1
1045,980,1.395136714,-2.159906149,1
1045,996,1.123910904,-2.455924273,1
1045,1012,0.7936822176,-2.383930206,1
1045,1028,0.3963170648,-2.232959747,1
1045,1044,-0.07908281684,-3.100704193,1
1045,1060,-0.0211173594,-3.65444231,1
1045,1076,-0.4602950811,-3.467397213,1
1045,1092,-1.000875831,-3.391678572,1
1045,1108,0.21818766,-3.396257401,1
1045,1124,1.065245867,-3.070204258,1
1061,20,2.913218498,-2.989822388,1
1061,36,NaN,NaN,2
1061,52,NaN,NaN,2
1061,68,NaN,NaN,2
1061,84,4.785224915,-4.310374737,1
1061,100,5.392185688,-4.069983006,1
1061,116,5.371635914,-4.084801674,1
1061,132,4.502836704,-3.736307144,1
1061,148,4.507866859,-4.332448006,1
1061,164,3.507016897,-5.373482704,1
1061,180,NaN,NaN,2
1061,196,4.210161686,-6.322080612,1
1061,212,5.017967701,-5.264935493,1
1061,228,5.539495945,-4.832597733,1
1061,244,NaN,NaN,2
1061,260,3.9273839,-1.573374391,1
1061,276,3.46295023,-1.357545733,1
1061,292,4.691780567,-2.66991663,1
1061,308,NaN,NaN,2
1061,324,5.412267685,-1.900542617,1
1061,340,NaN,NaN,2
1061,356,4.344633579,-0.196347028,1
1061,372,4.17469883,-0.2714473903,1
1061,388,4.206498146,-0.7623804808,1
1061,404,4.45757246,-0.6568849683,1
1061,420,4.868641853,-0.2932173014,1
1061,436,4.599199295,-0.7536948323,1
1061,452,NaN,NaN,2
1061,468,NaN,NaN,2
1061,484,NaN,NaN,2
1061,500,NaN,NaN,2
1061,516,7.678151131,1.146372914,1
1061,532,7.884204865,0.4286078811,1
1061,548,7.87902832,0.168623209,1
1061,564,6.445694447,0.4260002375,1
1061,580,6.212972641,1.439945459,1
1061,596,6.289084911,1.207762957,1
1061,612,6.234622002,0.02356803417,1
1061,628,6.093157768,0.2534137666,1
1061,644,5.074225903,0.8637729883,1
1061,660,4.372051716,0.5995979905,1
1061,676,4.657953739,0.8959026933,1
1061,692,5.248775959,1.471480846,1
1061,708,5.785568714,1.532752752,1
1061,724,5.993864059,2.055223465,1
1061,740,5.58431673,2.083517551,1
1061,756,5.489082336,1.961872816,1
1061,772,5.939430714,1.380078197,1
1061,788,5.755367279,0.7295976877,1
1061,804,5.556195736,0.7952926159,1
1061,820,5.317948341,1.836072326,1
1061,836,NaN,NaN,2
1061,852,5.947769642,0.58081007,1
1061,868,4.45556879,-0.3191209733,1
1061,884,3.422913551,-0.9700388908,1
1061,900,3.008005142,-1.103966951,1
1061,916,2.845180035,-1.39212358,1
1061,932,3.405790567,-0.8821612597,1
1061,948,3.703939676,-1.15547955,1
1061,964,2.602947712,-2.52026844,1
1061,980,1.401156545,-2.508167267,1
1061,996,0.4954322577,-2.46049881,1
1061,1012,0.132645905,-2.192100763,1
1061,1028,0.06985408068,-1.983967543,1
1061,1044,0.2345126867,-2.869765759,1
1061,1060,NaN,NaN,2
1061,1076,0.1659495234,-3.216312408,1
1061,1092,-0.3311885595,-3.744094372,1
1061,1108,0.1287917197,-3.789026737,1
1061,1124,0.7941690683,-3.8092103,1
1077,20,4.747450352,-3.151062012,1
1077,36,NaN,NaN,2
1077,52,3.619209051,-4.469306469,1
1077,68,4.114862919,-3.869323254,1
1077,84,4.713284492,-3.818201542,1
1077,100,4.539988041,-3.813355207,1
1077,116,3.840706348,-3.725898504,1
1077,132,3.35899806,-3.731861115,1
1077,148,3.312354326,-4.536192417,1
1077,164,3.430971146,-4.620094299,1
1077,180,3.392284632,-5.235698223,1
1077,196,3.951938629,-5.79899931,1
1077,212,4.884339333,-4.140859604,1
1077,228,5.612199783,-4.402840614,1
1077,244,5.423557758,-3.187634468,1
1077,260,4.042057037,-1.478408217,1
1077,276,4.466934681,-0.6569736004,1
1077,292,5.652468204,-1.310001254,1
1077,308,NaN,NaN,2
1077,324,5.468878269,-1.820577621,1
1077,340,4.411976337,-0.3421222568,1
1077,356,4.218966484,-0.6563760042,1
1077,372,4.903136253,-0.9459902048,1
1077,388,4.990160465,-0.803172946,1
1077,404,NaN,NaN,2
1077,420,5.182396889,-0.00628554821,1
1077,436,4.898602486,-1.639178991,1
1077,452,5.085166931,-1.129519463,1
1077,468,NaN,NaN,2
1077,484,6.7943573,0.149047628,1
1077,500,7.903486252,0.6256973743,1
1077,516,8.681474686,0.5691010952,1
1077,532,8.209450722,1.209170222,1
1077,548,NaN,NaN,2
1077,564,7.670108318,0.8904333711,1
1077,580,6.841049194,0.8955423832,1
1077,596,6.565556526,0.5104879141,1
1077,612,7.084079742,-0.3013009727,1
1077,628,NaN,NaN,2
1077,644,4.705018044,0.361503005,1
1077,660,4.581188679,0.39533934,1
1077,676,4.927200794,1.107165813,1
1077,692,6.049215317,1.687387466,1
1077,708,6.203174591,1.681953788,1
1077,724,5.972100258,1.59333241,1
1077,740,NaN,NaN,2
1077,756,5.174919605,1.766438723,1
1077,772,4.442741394,0.6148223281,1
1077,788,4.591067791,0.3310664892,1
1077,804,5.425961494,0.5863460302,1
1077,820,NaN,NaN,2
1077,836,NaN,NaN,2
1077,852,NaN,NaN,2
1077,868,3.531989098,-0.1695898175,1
1077,884,3.172479391,-1.08140862,1
1077,900,2.466933012,-1.217423439,1
1077,916,3.005549908,-1.606947899,1
1077,932,3.64108181,-2.175481796,1
1077,948,3.672643423,-2.563990831,1
1077,964,2.969636917,-3.096917152,1
1077,980,1.793530345,-2.733577967,1
1077,996,0.7131147981,-2.67792511,1
1077,1012,0.2148926407,-2.546226263,1
1077,1028,-0.01668030024,-2.177909374,1
1077,1044,-0.2772967815,-2.529049158,1
1077,1060,0.1771114171,-3.843451023,1
1077,1076,0.162454024,-4.396515846,1
1077,1092,-0.2842064798,-4.54654932,1
1077,1108,-0.005110621452,-4.385429859,1
1077,1124,0.7139167786,-3.671409845,1
1093,20,5.371162891,-3.434427261,1
1093,36,4.758450508,-4.180929184,1
1093,52,4.825628757,-4.061914444,1
1093,68,4.623977661,-4.19795084,1
1093,84,4.90963459,-3.701928377,1
1093,100,5.002232075,-3.590905905,1
1093,116,4.346679688,-3.733114719,1
1093,132,3.216297626,-4.465854168,1
1093,148,2.604839563,-4.637981415,1
1093,164,2.664497852,-4.194368362,1
1093,180,3.879419804,-3.804248333,1
1093,196,4.649380684,-3.746543407,1
1093,212,NaN,NaN,2
1093,228,5.263093472,-3.333580732,1
1093,244,4.896514416,-2.085660458,1
1093,260,3.784170151,-1.39173162,1
1093,276,4.246655941,-0.3538620472,1
1093,292,4.935107708,-0.2629545927,1
1093,308,5.003429413,-0.2214137316,1
1093,324,4.789335728,-0.1814769208,1
1093,340,4.564714909,-0.3633305132,1
1093,356,4.37750864,-1.201452255,1
1093,372,4.487267494,-1.451700926,1
1093,388,4.93207407,-1.144541502,1
1093,404,4.8920331,0.2427182198,1
1093,420,5.199841499,0.2426711917,1
1093,436,4.995818138,-0.5759883523,1
1093,452,4.747949123,-0.5994933844,1
1093,468,5.408698082,-0.1794413924,1
1093,484,6.667465687,0.2842829227,1
1093,500,7.628778934,0.5860191584,1
1093,516,7.512783051,0.827511549,1
1093,532,7.51749754,1.020540476,1
1093,548,6.79321003,0.7730247974,1
1093,564,6.51151371,0.6976107955,1
1093,580,6.841693878,0.6572447419,1
1093,596,6.554829121,0.2861792147,1
1093,612,6.53347826,-0.3085692525,1
1093,628,NaN,NaN,2
1093,644,5.200888157,-0.1184995621,1
1093,660,5.018583298,0.384547472,1
1093,676,5.316839218,1.155224085,1
1093,692,5.898111343,1.656311393,1
1093,708,5.975883484,1.886588454,1
1093,724,5.553072929,1.739076257,1
1093,740,5.22614336,1.358978152,1
1093,756,4.478992939,1.402023315,1
1093,772,3.748398781,0.2283517718,1
1093,788,3.860654831,0.2680638433,1
1093,804,5.550813675,0.2079547346,1
1093,820,NaN,NaN,2
1093,836,3.332939148,0.9074321389,1
1093,852,2.874517679,0.7832893729,1
1093,868,2.578665257,-0.6234312057,1
1093,884,2.690039635,-1.112198591,1
1093,900,2.870874166,-1.140940905,1
1093,916,2.927933455,-1.495329738,1
1093,932,NaN,NaN,2
1093,948,2.13824296,-3.065689564,1
1093,964,2.081116676,-3.53123641,1
1093,980,1.431411743,-3.014932632,1
1093,996,0.5016638041,-3.620310307,1
1093,1012,0.1446725428,-3.292307138,1
1093,1028,0.07981702685,-2.296313286,1
1093,1044,0.06965902448,-2.384651184,1
1093,1060,0.380412221,-3.443418741,1
1093,1076,-0.0232835114,-4.533846855,1
1093,1092,-0.1699703634,-4.536002159,1
1093,1108,-0.2583718598,-4.09344101,1
1093,1124,NaN,NaN,2
1109,20,NaN,NaN,2
1109,36,5.749177933,-2.338973522,1
1109,52,4.832047462,-3.427141428,1
1109,68,5.139416695,-3.846494198,1
1109,84,5.982326984,-3.889608383,1
1109,100,6.115802765,-3.20972538,1
1109,116,5.284501076,-3.311772346,1
1109,132,3.738775969,-4.016222954,1
1109,148,2.98511982,-4.5950737,1
1109,164,2.318881989,-4.110801697,1
1109,180,3.746405125,-3.585954189,1
1109,196,4.843230247,-4.550708294,1
1109,212,4.849845886,-4.623831749,1
1109,228,5.227297306,-3.532288551,1
1109,244,4.98628664,-2.056636095,1
1109,260,4.437766552,-0.9662342072,1
1109,276,4.778264999,0.1111739874,1
1109,292,3.631392956,-0.6048022509,1
1109,308,4.871145725,1.405804873,1
1109,324,6.371652603,1.062729955,1
1109,340,5.403280258,-0.4813133478,1
1109,356,NaN,NaN,2
1109,372,3.817151546,-1.779687881,1
1109,388,3.57758379,-1.014230371,1
1109,404,NaN,NaN,2
1109,420,4.631855488,-0.1916286349,1
1109,436,4.488152027,-0.09133553505,1
1109,452,4.423334122,-0.3473194838,1
1109,468,5.481600761,-0.06341320276,1
1109,484,7.104943752,0.490260303,1
1109,500,7.672495842,1.065567732,1
1109,516,6.793717384,0.6009762287,1
1109,532,NaN,NaN,2
1109,548,5.543814182,-0.5163246989,1
1109,564,NaN,NaN,2
1109,580,6.327703953,-0.02101820707,1
1109,596,6.519439697,0.2491642237,1
1109,612,5.524641514,-0.2616374493,1
1109,628,5.555789471,-0.2904528379,1
1109,644,6.301427364,-0.6239720583,1
1109,660,6.2723279,-0.06647825241,1
1109,676,6.626274109,0.545987606,1
1109,692,6.86271286,1.218778133,1
1109,708,5.732739925,1.864825368,1
1109,724,4.064543247,1.923458815,1
1109,740,4.976912022,1.470700741,1
1109,756,4.275381565,1.119115114,1
1109,772,3.226466179,0.8753529787,1
1109,788,3.537446499,0.553681612,1
1109,804,5.465524197,-0.5294057727,1
1109,820,5.572812557,0.2689883709,1
1109,836,4.165109158,0.9943713546,1
1109,852,2.657889843,-0.2190390825,1
1109,868,2.326601744,-1.105122447,1
1109,884,2.27618742,-1.225615263,1
1109,900,2.342786789,-1.469624758,1
1109,916,1.74215281,-2.590384483,1
1109,932,1.105368137,-2.905972958,1
1109,948,0.912309289,-3.060374498,1
1109,964,NaN,NaN,2
1109,980,0.8016052246,-3.639194965,1
1109,996,0.3559223413,-3.396477222,1
1109,1012,0.4483224154,-3.554446697,1
1109,1028,0.5701667666,-2.551338673,1
1109,1044,0.7447696924,-2.671218634,1
1109,1060,0.8536803126,-3.041920662,1
1109,1076,-0.379521817,-3.876652241,1
1109,1092,-0.4294069409,-4.83340168,1
1109,1108,-0.7234169841,-3.831749201,1
1109,1124,NaN,NaN,2
1125,20,NaN,NaN,2
1125,36,NaN,NaN,2
1125,52,NaN,NaN,2
1125,68,3.647560596,-3.575028896,1
1125,84,NaN,NaN,2
1125,100,6.629170895,-4.503187656,1
1125,116,5.668624878,-3.994967461,1
1125,132,6.041548729,-4.403488159,1
1125,148,NaN,NaN,2
1125,164,NaN,NaN,2
1125,180,3.980569363,-4.974732399,1
1125,196,NaN,NaN,2
1125,212,5.274377346,-4.443424225,1
1125,228,4.902162552,-3.924454689,1
1125,244,4.51239109,-1.862707615,1
1125,260,4.925141811,-0.2433021069,1
1125,276,5.61465168,1.113099575,1
1125,292,NaN,NaN,2
1125,308,3.856631756,1.219396353,1
1125,324,6.26881218,0.5772154331,1
1125,340,6.65941,-0.5588384271,1
1125,356,4.762798786,-2.458765984,1
1125,372,2.981749296,-2.002214193,1
1125,388,2.422256231,-1.499887466,1
1125,404,2.678815365,-1.698840618,1
1125,420,NaN,NaN,2
1125,436,NaN,NaN,2
1125,452,4.942327023,0.1516354084,1
1125,468,5.558851242,0.7244167328,1
1125,484,6.787298679,1.07519269,1
1125,500,NaN,NaN,2
1125,516,6.032848358,0.0910191834,1
1125,532,NaN,NaN,2
1125,548,NaN,NaN,2
1125,564,7.903403759,0.5474476814,1
1125,580,7.069568634,-0.656519413,1
1125,596,6.678596973,0.07379770279,1
1125,612,NaN,NaN,2
1125,628,4.674821854,0.6954866648,1
1125,644,6.899241447,0.1573287249,1
1125,660,7.513618469,0.9947583675,1
1125,676,NaN,NaN,2
1125,692,7.512253761,0.1618484259,1
1125,708,2.594703674,2.048784018,1
1125,724,NaN,NaN,2
1125,740,1.709425926,1.592576742,1
1125,756,4.438588142,1.285434484,1
1125,772,NaN,NaN,2
1125,788,NaN,NaN,2
1125,804,NaN,NaN,2
1125,820,NaN,NaN,2
1125,836,NaN,NaN,2
1125,852,3.988955498,-1.343297958,1
1125,868,2.748286724,-2.179831028,1
1125,884,1.815405011,-1.836805105,1
1125,900,NaN,NaN,2
1125,916,0.8908140659,-3.274810314,1
1125,932,0.7340559959,-3.033973694,1
1125,948,0.3790168762,-2.33886528,1
1125,964,0.3409919739,-3.275748253,1
1125,980,0.3087681532,-2.887913704,1
1125,996,0.4304338098,-3.690142632,1
1125,1012,0.996732235,-4.389111519,1
1125,1028,1.368449807,-3.501561403,1
1125,1044,1.557399988,-2.975133181,1
1125,1060,1.612151384,-2.777711391,1
1125,1076,0.9723666906,-3.430981874,1
1125,1092,-0.1710152328,-4.271550655,1
1125,1108,-0.5408906341,-4.010430336,1
1125,1124,-0.2784105539,-1.450860739,1
