PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[10]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1775,129,-9.182971001,11.63758755,1
1775,161,-9.280580521,9.580296516,1
1775,193,-9.807015419,10.02955246,1
1775,225,-9.933525085,9.835720062,1
1775,257,-10.02726078,8.298217773,1
1775,289,-10.25429249,8.277166367,1
1775,321,-10.85896397,9.022706985,1
1775,353,-11.84830952,8.667703629,1
1775,385,-13.19087887,8.953104019,1
1775,417,-16.01406097,9.724733353,1
1775,449,-17.52139473,9.767216682,1
1775,481,-17.90494156,9.683332443,1
1775,513,-17.56992912,8.849492073,1
1775,545,-17.63717842,8.612272263,1
1775,577,-18.02586937,8.411743164,1
1775,609,-19.65014267,7.810199738,1
1775,641,-20.15938759,7.118391991,1
1775,673,-19.80983162,6.241378307,1
1775,705,-18.94023514,5.147511959,1
1775,737,-17.8684845,3.366883755,1
1775,769,-17.8812294,3.539903402,1
1775,801,-18.2390976,4.385950089,1
1775,833,-17.7443409,2.507225037,1
1775,865,-19.53146553,0.2264770269,1
1775,897,-19.89915848,-1.961379766,1
1775,929,-20.20851898,-1.850786924,1
1775,961,-20.0636692,-3.095777273,1
1775,993,-19.77025986,-3.796491385,1
1775,1025,-19.38323402,-4.483640194,1
1775,1057,-18.73873138,-5.170723438,1
1775,1089,-17.35508728,-5.081204891,1
1775,1121,-14.8227272,-5.228724957,1
1775,1153,-14.91688728,-3.940299034,1
1775,1185,-15.00621986,-5.514969826,1
1775,1217,-14.7460146,-6.80279398,1
1775,1249,-14.14731884,-8.467168808,1
1775,1281,-14.37035084,-7.767426014,1
1775,1313,-12.45561886,-8.112869263,1
1775,1345,-11.68030739,-8.387947083,1
1775,1377,-12.3191452,-7.938801765,1
1775,1409,-11.8580637,-7.951529503,1
1775,1441,-9.868495941,-7.472061157,1
1775,1473,-8.124064445,-8.218392372,1
1775,1505,-6.952060699,-8.41566658,1
1775,1537,-6.360071182,-8.103038788,1
1775,1569,-6.072865486,-7.247014523,1
1775,1601,-6.108035564,-3.010747433,1
1775,1633,-4.591937542,-5.707715034,1
1775,1665,-3.552846909,-9.742259026,1
1775,1697,-2.658912182,-10.15306759,1
1775,1729,-1.387492657,-8.195884705,1
1775,1761,-1.126912355,-7.499468803,1
1775,1793,-1.549262166,-7.606543541,1
1775,1825,-1.354027987,-5.207793236,1
1775,1857,0.0939232111,-1.829938173,1
1775,1889,-0.2669335008,-0.7624697685,1
1775,1921,-0.9695966244,-2.360851765,1
1775,1953,0.3908951283,-2.354129314,1
1775,1985,0.6743712425,-1.982494593,1
1775,2017,0.08664637804,-2.948163986,1
1807,33,-5.633141041,7.923069,1
1807,65,-6.848909378,7.46935463,1
1807,97,-8.204910278,8.464608192,1
1807,129,-9.77221489,11.40985107,1
1807,161,-11.09951878,9.506258965,1
1807,193,-10.55104446,9.086791039,1
1807,225,-10.42604828,9.189914703,1
1807,257,-10.68036461,8.053551674,1
1807,289,-11.15315819,8.24098587,1
1807,321,-11.77925968,7.627339363,1
1807,353,-12.6590147,7.943356514,1
1807,385,-14.44970703,9.53523159,1
1807,417,-15.97299957,9.624425888,1
1807,449,-17.57489777,9.339913368,1
1807,481,-18.18863106,8.997210503,1
1807,513,-18.56818008,8.397379875,1
1807,545,-18.82302475,8.00049305,1
1807,577,-18.20984077,8.139065742,1
1807,609,-18.76482391,7.728394985,1
1807,641,-18.9548378,7.032662868,1
1807,673,-18.97714996,5.817013741,1
1807,705,-18.92523384,5.064138412,1
1807,737,-18.06758118,4.52980423,1
1807,769,-17.60850334,4.174667358,1
1807,801,-17.46478844,3.100783348,1
1807,833,-17.374403,1.841388822,1
1807,865,-19.63354301,0.6285102963,1
1807,897,-21.21713638,-0.7645717263,1
1807,929,-19.70860291,-1.309099913,1
1807,961,-19.69608307,-1.879145145,1
1807,993,-19.59444427,-3.285762548,1
1807,1025,-19.84405136,-5.025387764,1
1807,1057,-19.09075356,-5.15156889,1
1807,1089,-17.69631958,-5.958471298,1
1807,1121,-16.43679428,-6.398591518,1
1807,1153,-15.80621624,-5.672002316,1
1807,1185,-14.67701626,-3.286887169,1
1807,1217,-14.20738602,-5.508676052,1
1807,1249,-14.66151047,-6.659919739,1
1807,1281,-14.51785755,-7.424773693,1
1807,1313,-14.08149719,-7.890222073,1
1807,1345,-13.15117741,-8.260387421,1
1807,1377,-12.88265991,-8.223679543,1
1807,1409,-12.35208702,-8.083945274,1
1807,1441,-11.15178013,-7.964429855,1
1807,1473,-10.15853119,-7.82157135,1
1807,1505,-8.840533257,-8.425573349,1
1807,1537,-7.727314472,-8.25716114,1
1807,1569,-6.518146992,-7.081327438,1
1807,1601,-5.867127419,-4.272037506,1
1807,1633,-7.159326077,-4.326041222,1
1807,1665,-5.244925499,-7.754249096,1
1807,1697,-3.173902512,-8.040483475,1
1807,1729,-2.38025403,-7.908834457,1
1807,1761,-2.097961187,-7.502609253,1
1807,1793,-1.906931162,-7.568662167,1
1807,1825,-2.179817438,-5.428839684,1
1807,1857,-0.7303140163,-3.15090704,1
1807,1889,0.5009880066,-1.482796192,1
1807,1921,0.5958123207,-2.650931835,1
1807,1953,1.939341426,-5.035233974,1
1807,1985,1.648359418,-2.469660997,1
1807,2017,0.3230183125,-2.294081688,1
1839,33,-5.971491814,7.956590652,1
1839,65,-8.274703979,7.681720734,1
1839,97,-9.826420784,7.925198555,1
1839,129,-10.72377014,9.510994911,1
1839,161,-11.09391022,9.507710457,1
1839,193,-10.71875381,8.981622696,1
1839,225,-10.09385204,8.746366501,1
1839,257,-10.61563873,6.710799217,1
1839,289,-12.21604347,7.462656975,1
1839,321,-12.43982887,7.247426033,1
1839,353,-12.59048462,8.087010384,1
1839,385,-14.81908417,9.5564394,1
1839,417,-16.10580063,9.221199989,1
1839,449,-16.97263145,8.894309044,1
1839,481,-17.32051659,8.322890282,1
1839,513,-17.32833481,7.196352005,1
1839,545,-17.48881531,7.863387585,1
1839,577,-17.19852829,8.07482338,1
1839,609,-17.70985222,7.75372982,1
1839,641,-18.94905663,7.430020809,1
1839,673,-19.98244667,5.921937466,1
1839,705,-19.14192581,3.853039742,1
1839,737,-18.29556465,4.142178535,1
1839,769,-18.38947296,3.18260026,1
1839,801,-19.77312088,1.184251785,1
1839,833,-11.14553833,9.751095772,1
1839,865,-5.596195221,-3.075818539,1
1839,897,-1.457040787,8.822076797,1
1839,929,-18.46992874,-0.9083615541,1
1839,961,-18.71078873,-0.6999633312,1
1839,993,-18.98179626,-2.958334208,1
1839,1025,-18.45043182,-6.214816093,1
1839,1057,-17.88319206,-5.629393578,1
1839,1089,-17.20234108,-5.664721489,1
1839,1121,-16.12253189,-6.77094698,1
1839,1153,-15.77235889,-7.916297913,1
1839,1185,-14.92552757,-4.74439764,1
1839,1217,-14.83639526,-4.989794731,1
1839,1249,-14.92336941,-6.334161758,1
1839,1281,-14.25077438,-7.12967062,1
1839,1313,-14.35455894,-7.257448196,1
1839,1345,-14.45120811,-7.948967934,1
1839,1377,-13.50050831,-8.962233543,1
1839,1409,-12.51664829,-8.523212433,1
1839,1441,-11.62045765,-8.505731583,1
1839,1473,-11.87151909,-8.335287094,1
1839,1505,-11.80289364,-8.402173996,1
1839,1537,-9.2389431,-7.991991043,1
1839,1569,-7.184356689,-6.793972492,1
1839,1601,-6.365080357,-5.442731857,1
1839,1633,-6.511667728,-4.979329586,1
1839,1665,-5.980032921,-6.746281147,1
1839,1697,-5.172967434,-7.182135582,1
1839,1729,-3.959827185,-6.149157524,1
1839,1761,-2.558775902,-6.886003494,1
1839,1793,-2.031715393,-7.61262846,1
1839,1825,-1.63933897,-5.69165659,1
1839,1857,0.5003753901,-3.935798645,1
1839,1889,1.577980042,-3.011747599,1
1839,1921,1.142284155,-2.286387205,1
1839,1953,0.995806694,-2.404237032,1
1839,1985,1.18201828,-1.848454237,1
1839,2017,0.3834006786,-1.515053511,1
1871,33,-7.588592052,7.955343246,1
1871,65,-9.97269249,7.7257967,1
1871,97,-11.14711857,8.396272659,1
1871,129,-11.53418732,9.10207653,1
1871,161,-10.93151665,9.672611237,1
1871,193,-10.54386997,9.331807137,1
1871,225,-10.67812729,8.24164772,1
1871,257,-10.8992424,7.338327885,1
1871,289,-11.14273834,7.697449684,1
1871,321,-12.27308559,8.321474075,1
1871,353,-14.31012726,8.539428711,1
1871,385,-14.82793045,8.862213135,1
1871,417,-15.62886429,8.797816277,1
1871,449,-15.79889107,8.474040031,1
1871,481,-16.3363018,8.161725044,1
1871,513,-16.94804764,7.43010807,1
1871,545,-16.94836617,7.198358536,1
1871,577,-16.79154968,7.409405708,1
1871,609,-16.24209404,7.578613281,1
1871,641,-16.57575035,7.884961605,1
1871,673,-18.74642944,6.766366005,1
1871,705,-19.45502281,4.822391033,1
1871,737,-17.92434311,3.767927885,1
1871,769,-17.20833015,3.06747961,1
1871,801,-16.88312912,2.05360961,1
1871,833,-17.13848686,1.579013824,1
1871,865,-16.68798447,3.898772001,1
1871,897,-17.9628334,0.3703307807,1
1871,929,-18.0976944,-1.070075989,1
1871,961,-17.88419342,-1.649444342,1
1871,993,-17.71380997,-2.925517559,1
1871,1025,-17.35097504,-4.67262125,1
1871,1057,-16.82113457,-5.23045063,1
1871,1089,-16.29393005,-5.095664501,1
1871,1121,-14.55807209,-3.813623428,1
1871,1153,-13.19235802,-6.210352421,1
1871,1185,-14.84009743,-7.775557041,1
1871,1217,-14.94552422,-6.418294907,1
1871,1249,-14.34834766,-6.764279842,1
1871,1281,-13.30901718,-6.697541714,1
1871,1313,-13.5321312,-6.527088165,1
1871,1345,-15.2917223,-7.779579163,1
1871,1377,-14.2433939,-8.294095039,1
1871,1409,-12.65717506,-8.701533318,1
1871,1441,-11.92394924,-9.326264381,1
1871,1473,-11.27133369,-8.970861435,1
1871,1505,-11.38181686,-8.607809067,1
1871,1537,-9.932752609,-6.601463318,1
1871,1569,-8.154437065,-6.458599091,1
1871,1601,-7.379972935,-6.738634586,1
1871,1633,-6.501859665,-6.109827042,1
1871,1665,-5.973252773,-5.771240234,1
1871,1697,-5.50617981,-5.990297794,1
1871,1729,-4.410612583,-6.604119301,1
1871,1761,-3.281663418,-6.790380478,1
1871,1793,-2.690994978,-7.452828407,1
1871,1825,-1.980286241,-5.945816994,1
1871,1857,-0.454040885,-4.572305679,1
1871,1889,0.1595223546,-4.593308449,1
1871,1921,0.5428119302,-3.018801928,1
1871,1953,0.5541441441,-1.456871033,1
1871,1985,1.784974098,-2.531451941,1
1871,2017,1.712914586,-0.9113675356,1
1903,33,-6.812026978,7.67505455,1
1903,65,-10.34304047,5.626811981,1
1903,97,-12.41557503,8.953068733,1
1903,129,-13.50581646,8.680480957,1
1903,161,-10.76344013,9.125769615,1
1903,193,-10.44410896,8.719708443,1
1903,225,-10.57177448,7.546878338,1
1903,257,-11.37519836,7.12749958,1
1903,289,-11.49448013,7.396166801,1
1903,321,-12.1437521,7.136522293,1
1903,353,-14.34917068,8.814555168,1
1903,385,-14.93058681,8.985758781,1
1903,417,-15.39513016,8.703501701,1
1903,449,-15.42881775,8.408741951,1
1903,481,-15.83099747,7.922134876,1
1903,513,-15.8019619,7.368411064,1
1903,545,-15.93921471,6.599606514,1
1903,577,-16.86130714,5.974595547,1
1903,609,-16.25953484,7.332027912,1
1903,641,-14.61708832,7.152432442,1
1903,673,-14.06202507,6.241203785,1
1903,705,-16.5123024,4.750079632,1
1903,737,-16.18935966,4.070807934,1
1903,769,-15.5147562,3.660805225,1
1903,801,-15.03864002,2.392334223,1
1903,833,-14.74619865,1.63965106,1
1903,865,-13.64387131,1.325587511,1
1903,897,-15.73489189,0.3914097846,1
1903,929,-17.68522835,-1.101959109,1
1903,961,-17.68928719,-1.983324528,1
1903,993,-16.72200394,-3.190887213,1
1903,1025,-16.12729836,-4.39123106,1
1903,1057,-15.6152935,-5.038258076,1
1903,1089,-15.46829605,-5.225679874,1
1903,1121,-14.17215633,-4.396998882,1
1903,1153,-12.97805786,-6.112536907,1
1903,1185,-13.343997,-7.825801849,1
1903,1217,-13.98646927,-6.992614746,1
1903,1249,-13.97801971,-7.903236866,1
1903,1281,-13.19626427,-6.495129108,1
1903,1313,-12.97552586,-5.236966133,1
1903,1345,-13.96638775,-7.191688538,1
1903,1377,-14.01676273,-7.772443771,1
1903,1409,-14.70020199,-8.99104023,1
1903,1441,-12.32577324,-9.68513298,1
1903,1473,-10.92280579,-10.24236584,1
1903,1505,-10.50375652,-8.463591576,1
1903,1537,-9.801424026,-7.222229481,1
1903,1569,-8.506180763,-6.815502644,1
1903,1601,-7.920286179,-6.747890949,1
1903,1633,-6.74336338,-6.366015911,1
1903,1665,-5.968979359,-6.064612865,1
1903,1697,-5.357088089,-6.146414757,1
1903,1729,-5.017096043,-6.674786568,1
1903,1761,-4.640616894,-6.778826237,1
1903,1793,-2.984532833,-6.590212822,1
1903,1825,-1.795374274,-5.686843872,1
1903,1857,-1.018785,-5.283200264,1
1903,1889,-0.4602473974,-5.677935123,1
1903,1921,0.3600283265,-6.078442574,1
1903,1953,5.102924824,-3.748636246,1
1903,1985,3.117283106,-4.321346283,1
1903,2017,1.756783962,-0.4992135763,1
1935,33,-8.150039673,7.230368614,1
1935,65,-10.87978935,4.504664898,1
1935,97,-12.33314323,6.497553825,1
1935,129,-10.77075672,7.806810856,1
1935,161,-10.60771084,8.455246925,1
1935,193,-10.68098259,7.944137096,1
1935,225,-10.6289587,7.392416477,1
1935,257,-11.81171513,6.850949764,1
1935,289,-12.23557663,7.156376839,1
1935,321,-11.59324265,6.952980042,1
1935,353,-13.17679501,9.403440475,1
1935,385,-13.789114,8.325728416,1
1935,417,-14.27619553,8.383786201,1
1935,449,-14.78051281,8.357196808,1
1935,481,-15.0714798,7.994455814,1
1935,513,-14.92110062,7.465435028,1
1935,545,-15.23244286,6.922379494,1
1935,577,-15.92613125,4.538244724,1
1935,609,-17.08366585,5.716555595,1
1935,641,-16.78561974,5.706035614,1
1935,673,-14.84114838,3.779015541,1
1935,705,-13.45990276,2.561622143,1
1935,737,-13.6438179,3.891282082,1
1935,769,-13.8362484,2.443572283,1
1935,801,-14.48639488,1.897506475,1
1935,833,-14.41186428,0.7662113905,1
1935,865,-12.99909401,-0.8832191825,1
1935,897,-15.89757156,-0.3269600868,1
1935,929,-17.00220299,-1.32705009,1
1935,961,-17.65880585,-2.338007689,1
1935,993,-15.52681732,-4.512719631,1
1935,1025,-14.96258545,-5.76914072,1
1935,1057,-14.70703983,-4.904153347,1
1935,1089,-15.10604763,-5.360771179,1
1935,1121,-14.6439476,-6.060400486,1
1935,1153,-13.85060215,-6.200770855,1
1935,1185,-12.76442814,-5.819948196,1
1935,1217,-12.90129185,-6.680425644,1
1935,1249,-14.20205021,-7.229536057,1
1935,1281,-12.92208099,-6.79541111,1
1935,1313,-12.33040333,-6.716889381,1
1935,1345,-12.22322273,-7.349634171,1
1935,1377,-12.26762772,-8.224101067,1
1935,1409,-11.85877419,-10.47319984,1
1935,1441,-11.70877457,-10.74569511,1
1935,1473,-10.96434784,-9.991452217,1
1935,1505,-9.987879753,-8.421525002,1
1935,1537,-9.352694511,-7.36245203,1
1935,1569,-7.758868694,-6.774044991,1
1935,1601,-7.024392128,-6.622733116,1
1935,1633,-6.831756592,-6.691200256,1
1935,1665,-5.403839111,-6.556114674,1
1935,1697,-4.630685806,-6.853768349,1
1935,1729,-4.380025387,-7.15350008,1
1935,1761,-3.807613373,-7.487013817,1
1935,1793,-3.201012135,-7.16208744,1
1935,1825,-2.595117331,-6.129546642,1
1935,1857,-1.503853083,-5.72222662,1
1935,1889,-0.4478068948,-5.547263145,1
1935,1921,0.07120931149,-4.597216606,1
1935,1953,0.748218298,-3.88923502,1
1935,1985,0.6677579284,-2.884882689,1
1935,2017,0.9908695221,-0.9048657417,1
1967,33,-8.274411201,6.366896629,1
1967,65,-11.32754803,4.811526299,1
1967,97,-11.37815571,5.123789787,1
1967,129,-8.723448753,6.175911903,1
1967,161,-9.741966248,7.419219494,1
1967,193,-11.51303577,7.206419468,1
1967,225,-12.17448902,7.139505386,1
1967,257,-12.98616123,7.519771576,1
1967,289,-12.49265289,7.844656467,1
1967,321,-12.68820858,8.422698021,1
1967,353,-12.89919281,8.920998573,1
1967,385,-12.18736839,7.888983727,1
1967,417,-12.8823452,8.156554222,1
1967,449,-13.76803303,8.037268639,1
1967,481,-14.38329792,8.082982063,1
1967,513,-14.64231777,7.978963852,1
1967,545,-14.74462032,7.093297958,1
1967,577,-14.82006836,3.622599125,1
1967,609,-16.84862137,5.45079565,1
1967,641,-16.90475082,4.236877441,1
1967,673,-16.03317833,1.699938297,1
1967,705,-15.04674339,1.462161541,1
1967,737,-14.03461456,3.427612543,1
1967,769,-13.75189781,1.711512089,1
1967,801,-13.67457771,1.160001993,1
1967,833,-13.69333076,-0.5575737953,1
1967,865,-14.13539314,-0.8105202913,1
1967,897,-14.85309219,-0.7997527719,1
1967,929,-16.16550446,-1.83568728,1
1967,961,-17.30849457,-3.147676468,1
1967,993,-16.28784943,-4.823931694,1
1967,1025,-14.32727814,-5.803866863,1
1967,1057,-15.85206032,-4.225348949,1
1967,1089,-16.29080582,-5.439675808,1
1967,1121,-15.42329502,-6.340336323,1
1967,1153,-14.61218834,-6.120253086,1
1967,1185,-13.61968327,-5.412181377,1
1967,1217,-13.04981995,-6.136871338,1
1967,1249,-12.90279675,-5.448135853,1
1967,1281,-11.1234293,-6.353183746,1
1967,1313,-11.81187153,-7.375533581,1
1967,1345,-11.40664005,-7.249941349,1
1967,1377,-11.30725956,-8.341980934,1
1967,1409,-11.83392811,-10.0583353,1
1967,1441,-10.27837944,-12.20685005,1
1967,1473,-9.389940262,-11.41670036,1
1967,1505,-8.131987572,-8.439919472,1
1967,1537,-7.753339767,-7.336502075,1
1967,1569,-6.476490974,-7.036696434,1
1967,1601,-6.311378479,-6.422772408,1
1967,1633,-5.898921967,-6.093903542,1
1967,1665,-4.243423939,-6.51091671,1
1967,1697,-3.464796305,-7.775885582,1
1967,1729,-3.128650188,-9.576226234,1
1967,1761,-2.506807566,-7.931768894,1
1967,1793,-2.636356831,-7.269550323,1
1967,1825,-2.399580956,-5.952888489,1
1967,1857,-1.611571074,-5.385121346,1
1967,1889,-0.978117764,-5.660218239,1
1967,1921,-0.7084903717,-3.974988461,1
1967,1953,-0.2108824253,-2.746589899,1
1967,1985,0.1255477667,-2.410343647,1
1967,2017,-0.6806271076,-2.551838636,1
1999,33,-6.201699257,4.715002537,1
1999,65,-6.780434132,4.532724857,1
1999,97,-7.227608681,4.07908392,1
1999,129,-5.205156803,4.08155632,1
1999,161,-7.579464912,5.139655113,1
1999,193,-9.974685669,6.125750542,1
1999,225,-11.33040714,6.090639591,1
1999,257,-11.9535799,7.127828121,1
1999,289,-12.23783112,7.269757271,1
1999,321,-13.66740894,9.067857742,1
1999,353,-12.88889313,8.954614639,1
1999,385,-10.18535042,6.275930405,1
1999,417,-9.574588776,5.092084885,1
1999,449,-12.09902763,7.248910904,1
1999,481,-13.56141472,7.882973671,1
1999,513,-14.5697813,8.24587822,1
1999,545,-14.30306435,7.986185074,1
1999,577,-14.25241852,4.578269482,1
1999,609,-16.63406372,4.257684708,1
1999,641,-15.99612808,2.117249012,1
1999,673,-14.78408813,2.50579071,1
1999,705,-13.91437626,4.127822876,1
1999,737,-12.55444908,2.896658659,1
1999,769,-12.72902489,0.9517989159,1
1999,801,-13.55201626,0.3144738674,1
1999,833,-12.46655655,-1.35036099,1
1999,865,-12.78472233,-2.475786209,1
1999,897,-13.83160496,-2.193488598,1
1999,929,-15.10646439,-2.259392738,1
1999,961,-16.51926804,-3.550764084,1
1999,993,-16.8102951,-5.287623882,1
1999,1025,-15.74877548,-5.673780918,1
1999,1057,-16.12283897,-4.691969872,1
1999,1089,-16.84362984,-4.999981403,1
1999,1121,-16.90535545,-6.30469656,1
1999,1153,-16.06531334,-6.185395241,1
1999,1185,-14.37928772,-5.8729496,1
1999,1217,-13.45253754,-5.738057137,1
1999,1249,-12.1057148,-4.83366251,1
1999,1281,-10.08337879,-6.484012127,1
1999,1313,-11.67401218,-7.561055183,1
1999,1345,-10.23838806,-6.414991379,1
1999,1377,-9.375299454,-7.469259262,1
1999,1409,-9.0871315,-8.425257683,1
1999,1441,-8.966402054,-10.97295856,1
1999,1473,-7.490923405,-11.06829548,1
1999,1505,-5.569738865,-9.506496429,1
1999,1537,-4.892303944,-8.886702538,1
1999,1569,-5.060334206,-8.054481506,1
1999,1601,-5.447306156,-6.369974613,1
1999,1633,-5.770844936,-5.191383839,1
1999,1665,-5.022387028,-5.835651875,1
1999,1697,-3.481375456,-6.790603638,1
1999,1729,-2.60163641,-6.909097672,1
1999,1761,-0.7448399067,-7.318267822,1
1999,1793,-3.414642811,-6.484406471,1
1999,1825,-3.395915031,-5.117121696,1
1999,1857,-2.180751085,-3.568492651,1
1999,1889,-1.282847166,-4.190224648,1
1999,1921,-0.5476856828,-4.126590729,1
1999,1953,-0.1389763355,-1.565977335,1
1999,1985,-0.6600837708,-0.961794138,1
1999,2017,-1.650767326,-5.268769264,1
