PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
152,901,-1.971831322,11.7627306,1
152,917,-2.262937069,3.251796961,1
152,933,-2.95523715,2.354733944,1
152,949,-2.853741884,2.382671118,1
152,965,-2.91830039,3.412209272,1
152,981,-2.672454596,4.018742561,1
152,997,-1.440128803,4.223495007,1
152,1013,-2.182480097,-0.8998506069,1
152,1029,-2.220093966,3.166875124,1
152,1045,-1.913445473,3.349177837,1
152,1061,-2.216342926,2.155427694,1
152,1077,-0.9929282665,1.364577293,1
152,1093,0.07613015175,2.658440828,1
152,1109,-2.168512106,2.013118505,1
152,1125,-3.598589659,6.017424583,1
152,1141,-4.302117825,5.10474968,1
152,1157,-4.467349052,4.000825405,1
152,1173,-3.574473381,3.963446617,1
152,1189,-3.180675507,4.059669495,1
152,1205,-4.143429756,4.120048523,1
152,1221,-4.788588047,4.427157879,1
152,1237,-4.876456738,4.136604786,1
152,1253,-6.712315559,3.623196125,1
152,1269,-8.574074745,2.398340225,1
152,1285,-6.828620911,3.156915903,1
168,21,-3.200937748,-1.246715307,1
168,37,2.188897371,-6.119132042,1
168,53,-0.3600347042,-4.239470959,1
168,69,-3.975658894,-0.5239274502,1
168,85,-4.183318615,-1.718130589,1
168,101,-3.897602558,-2.995659351,1
168,117,-3.726414919,-2.475615025,1
168,133,-3.709198236,-0.7672368288,1
168,149,-4.233761787,-0.9625413418,1
168,165,-4.566324234,-1.957896829,1
168,181,-4.631640911,-2.681429148,1
168,197,-4.702379704,-3.395466089,1
168,213,-5.679100037,0.08848524094,1
168,229,-3.986468792,-11.90463066,1
168,245,-4.926938057,-4.275495052,1
168,261,-3.788334846,-2.052858829,1
168,277,-3.596236706,-2.436214924,1
168,293,-8.057559967,4.239100456,1
168,309,-3.083006382,-2.255910397,1
168,325,-3.061332464,-2.060735703,1
168,341,-3.342098951,-1.855419874,1
168,357,-3.449287176,-1.935527802,1
168,373,-10.03785801,-5.529055595,1
168,389,-3.520977974,-1.029595613,1
168,405,-3.752387047,0.226474762,1
168,421,-3.780380726,0.4686222076,1
168,437,-3.881114483,-0.0222017765,1
168,453,-4.354753971,0.5094662905,1
168,469,-4.608680725,2.261013746,1
168,485,-2.583744287,1.64788723,1
168,501,-1.651131868,0.9869450331,1
168,517,-2.193494081,1.302504539,1
168,533,-1.859837532,1.553953528,1
168,549,-2.351665735,1.881109118,1
168,565,0.3225803375,7.710668564,1
168,581,-1.809201479,1.883875251,1
168,597,-1.656440973,1.966542482,1
168,613,-1.872538805,2.016041517,1
168,629,-2.243572712,1.521167755,1
168,645,-2.228336334,0.8498666286,1
168,661,-1.966973066,1.801077843,1
168,677,-1.621018291,2.799839973,1
168,693,-3.11558795,3.68358469,1
168,709,-3.135413408,4.421914577,1
168,725,-2.428587914,4.144233704,1
168,741,-1.595121264,3.681806803,1
168,757,-2.473004341,3.763655424,1
168,773,-3.517145395,3.627790928,1
168,789,-1.312587738,2.879552126,1
168,805,1.446209192,-0.1415617466,1
168,821,-1.192055464,1.547724724,1
168,837,-2.517329216,2.744530201,1
168,853,-4.060285568,2.575386763,1
168,869,-2.574813366,2.43127656,1
168,885,-1.981103897,2.548416376,1
168,901,-1.746916533,3.061686277,1
168,917,-1.887699366,3.234136343,1
168,933,-2.322834015,2.517346621,1
168,949,-2.889616728,2.823973179,1
168,965,-2.963593006,3.831098795,1
168,981,-2.988669157,4.380905151,1
168,997,-2.438661098,3.732708931,1
168,1013,-1.159372926,2.501957893,1
168,1029,0.2675492764,0.6059911251,1
168,1045,-2.43819046,2.853103638,1
168,1061,-2.061312914,1.978797436,1
168,1077,-0.9647364616,1.477552176,1
168,1093,0.816257,2.582086325,1
168,1109,-6.13985014,-0.8384251595,1
168,1125,-1.230055332,3.454827785,1
168,1141,-12.29467487,5.984055996,1
168,1157,-8.268259048,-3.486875534,1
168,1173,4.770441055,4.253202438,1
168,1189,-5.631007671,5.616172791,1
168,1205,-4.434626102,4.905083179,1
168,1221,-4.052319527,4.43210268,1
168,1237,-3.970958233,3.857711792,1
168,1253,-5.325381279,3.985057116,1
168,1269,-6.411579132,4.15351963,1
168,1285,-7.165285587,5.359558582,1
184,21,-0.2571616173,4.936781883,1
184,37,-1.006136179,-5.36558485,1
184,53,-8.077894211,-1.541936398,1
184,69,-4.031636715,-0.1292185783,1
184,85,-4.39040184,-1.891162157,1
184,101,-4.019991398,-2.091540337,1
184,117,-3.750291586,-1.278061509,1
184,133,-3.699144125,-0.5742285252,1
184,149,-3.406210423,-0.9518204927,1
184,165,-4.224282742,-1.780477762,1
184,181,-4.370701313,-2.563426733,1
184,197,-3.754683018,-3.119045258,1
184,213,-2.159342289,-5.109800339,1
184,229,-3.711565971,-11.25058746,1
184,245,-3.556482077,-3.674798012,1
184,261,-3.343667746,-1.222980142,1
184,277,-3.529066563,-2.7178545,1
184,293,-3.007668495,-1.563047528,1
184,309,-2.772827148,-1.859601021,1
184,325,-2.836729527,-1.809860587,1
184,341,-3.674181223,-1.418305755,1
184,357,-4.18807888,-1.506485224,1
184,373,-2.049540758,-2.132944107,1
184,389,-2.608612537,-0.7462875247,1
184,405,-2.758283377,0.03732551634,1
184,421,-2.533907652,0.4759215117,1
184,437,-2.797773361,-0.05293893814,1
184,453,-3.456129551,0.2198582292,1
184,469,-3.374995708,2.292429924,1
184,485,-0.9767065048,1.253474236,1
184,501,-11.53422546,1.288835049,1
184,517,-3.441355467,1.269852877,1
184,533,-2.894134521,1.603348732,1
184,549,-2.706330061,1.828711867,1
184,565,-2.20637846,1.900410056,1
184,581,-0.9178694487,1.539783001,1
184,597,-0.7659093142,0.9045279026,1
184,613,-1.708502173,0.5497918129,1
184,629,-1.897794366,0.8655068874,1
184,645,-1.489297152,1.367380261,1
184,661,-1.348971248,2.467087984,1
184,677,-2.289768219,3.038606167,1
184,693,-2.633584976,2.783968687,1
184,709,-2.319889545,3.513705492,1
184,725,-1.623984098,4.293028355,1
184,741,-1.220754504,3.49488616,1
184,757,-1.117892742,3.734250307,1
184,773,-1.1033144,4.067215919,1
184,789,-1.216423631,3.748084545,1
184,805,-1.542143464,2.641638279,1
184,821,-1.673352122,2.589461327,1
184,837,-1.974896669,2.702882528,1
184,853,-1.289732218,2.810216427,1
184,869,-2.139382601,2.30114007,1
184,885,-2.516356945,2.46703577,1
184,901,-2.353675604,2.907746553,1
184,917,-2.112448692,2.867988348,1
184,933,-2.333946228,3.002217531,1
184,949,-2.757385731,3.857474089,1
184,965,-2.814494133,4.850154877,1
184,981,-2.801523209,5.877231121,1
184,997,-2.795592308,5.066774368,1
184,1013,-0.4305596352,2.531573057,1
184,1029,1.114076495,1.788229704,1
184,1045,-3.000013828,4.697928905,1
184,1061,-1.90179348,3.074786663,1
184,1077,-1.698688865,1.339933157,1
184,1093,-2.252326965,2.982904911,1
184,1109,-5.438607216,-0.9537127018,1
184,1125,-1.12783289,3.667341709,1
184,1141,-1.069857121,3.971227169,1
184,1157,-3.521836758,4.667430878,1
184,1173,-6.051858902,5.245975018,1
184,1189,-5.554873466,5.592097759,1
184,1205,-5.143736839,5.67029953,1
184,1221,-4.358764648,4.91378212,1
184,1237,-4.181957245,4.042321205,1
184,1253,-4.534749031,4.126616955,1
184,1269,-5.813426971,4.689848423,1
184,1285,-6.836341858,4.446849346,1
200,21,-11.9759779,0.8893486261,1
200,37,-0.6426756382,-1.010132194,1
200,53,-3.526416302,-1.380845189,1
200,69,-3.899315357,-0.2026292086,1
200,85,-4.832069397,-1.638884187,1
200,101,-4.281588554,-1.056159377,1
200,117,-3.945251465,-0.1077316403,1
200,133,-4.443161964,-0.2320549488,1
200,149,-5.028036594,-1.49638176,1
200,165,-4.676538944,-1.142175794,1
200,181,-4.301152706,-1.486264825,1
200,197,-4.072954178,-1.835905075,1
200,213,-1.128328562,-4.43240118,1
200,229,-3.476582766,-2.603343964,1
200,245,-4.067929268,-0.6290221214,1
200,261,-3.499416351,-1.388815284,1
200,277,-2.896729231,-2.867493629,1
200,293,-2.456812143,-0.1645313501,1
200,309,-1.646684408,-0.5208795071,1
200,325,-1.311272144,-1.29915297,1
200,341,-6.257917404,-1.66674304,1
200,357,-4.147706032,-0.8984216452,1
200,373,-3.204259157,-0.05549973249,1
200,389,-2.664030313,-0.3068578243,1
200,405,-2.368705511,-0.9616420269,1
200,421,-0.8879466057,-0.1807022095,1
200,437,-1.024547815,-0.1492347717,1
200,453,-1.836211205,-0.1411203146,1
200,469,-2.117789745,-0.1787719727,1
200,485,-11.38964844,3.991307735,1
200,501,-3.144232273,1.117910743,1
200,517,-3.393666267,0.6773457527,1
200,533,-3.233463287,1.683170319,1
200,549,-2.060108423,2.140419245,1
200,565,-1.425528646,2.00856638,1
200,581,-0.5127862692,1.736703277,1
200,597,-0.8309099674,0.9754166603,1
200,613,-1.164114594,-0.00702381134,1
200,629,-1.546554089,0.5951163769,1
200,645,-0.7188720703,1.364478469,1
200,661,-1.889707088,2.328306437,1
200,677,-2.144392729,2.959198475,1
200,693,-2.027475357,2.016500711,1
200,709,-1.78069663,2.152771473,1
200,725,-2.152682304,3.384749651,1
200,741,-1.800469637,3.066758394,1
200,757,-1.109531403,4.102539062,1
200,773,-0.8757147789,4.675092697,1
200,789,-0.5252325535,3.638812065,1
200,805,-0.2044640779,3.076767683,1
200,821,-0.8150641918,2.718844891,1
200,837,-1.369339108,2.341129065,1
200,853,-1.901266575,2.73596549,1
200,869,-1.950043082,2.597461224,1
200,885,-2.344298601,2.426109076,1
200,901,-2.162900686,2.470316887,1
200,917,-2.171955585,2.829859734,1
200,933,-2.686819553,3.187690496,1
200,949,-2.762311697,4.648122311,1
200,965,-3.023379564,4.516024113,1
200,981,-2.654428244,3.745698929,1
200,997,-0.4795935154,4.632302761,1
200,1013,-2.069048643,2.643460035,1
200,1029,2.556809664,2.835989714,1
200,1045,-3.184250832,5.249442101,1
200,1061,-2.486063004,3.990707159,1
200,1077,-1.652219176,2.259808302,1
200,1093,-1.227923274,4.551160336,1
200,1109,-1.128765106,4.765497208,1
200,1125,-2.739717245,3.516401291,1
200,1141,-2.31338048,4.017682076,1
200,1157,-2.809837103,4.671093941,1
200,1173,-4.013991356,5.525423527,1
200,1189,-4.534708023,5.599731445,1
200,1205,-4.258725643,5.392605305,1
200,1221,-4.242206097,4.707526207,1
200,1237,-4.485491753,4.000918388,1
200,1253,-4.814097881,3.557365179,1
200,1269,-5.501393318,4.31657362,1
200,1285,-6.418736458,4.696735382,1
216,21,-2.193547726,0.8849210739,1
216,37,-3.782907486,1.668903112,1
216,53,-3.806454182,-1.997564435,1
216,69,-4.623470306,-1.407620072,1
216,85,-5.53476572,-0.0337202549,1
216,101,-3.420602322,-0.5710515976,1
216,117,-4.107316494,0.03095239401,1
216,133,-5.156945705,0.2235719115,1
216,149,-4.550629616,-1.023100138,1
216,165,-4.423242569,-0.8157750964,1
216,181,-3.75466609,-0.8412060738,1
216,197,-3.499013424,-0.7445758581,1
216,213,-3.873453379,-1.12556076,1
216,229,-3.887496471,-1.232996464,1
216,245,-5.146869659,0.1143631935,1
216,261,-3.811790228,-1.03275466,1
216,277,-2.279032946,-1.121492267,1
216,293,-1.913409948,0.4793047309,1
216,309,-2.177625895,0.6731243134,1
216,325,-2.115579605,-0.420086205,1
216,341,-2.096866846,-1.861732125,1
216,357,-2.540323973,-1.34324038,1
216,373,-2.756878614,-0.5599451065,1
216,389,-2.723995447,-0.8673608303,1
216,405,-2.519920111,-1.264448524,1
216,421,-1.95425272,-1.368946314,1
216,437,-1.614157915,-9.134593964,1
216,453,-1.340241432,-0.5879423618,1
216,469,-0.575543046,0.1393956244,1
216,485,-2.301623106,1.62068224,1
216,501,-3.623747826,1.471275568,1
216,517,-3.85392952,1.783318996,1
216,533,-3.297502041,1.84291327,1
216,549,-2.242701769,2.421405792,1
216,565,-1.993860126,2.208384991,1
216,581,-0.7617604733,2.226015091,1
216,597,-0.904142499,1.190528631,1
216,613,-1.939577222,2.71653223,1
216,629,-2.385049343,2.94616127,1
216,645,-3.816421986,1.509166837,1
216,661,-0.493052125,2.137200832,1
216,677,-0.9012358189,1.546349049,1
216,693,-1.035182118,1.86904645,1
216,709,-0.8355773687,2.0744133,1
216,725,-2.037405252,2.263781786,1
216,741,-5.616138458,4.070840359,1
216,757,-1.336152077,4.425547123,1
216,773,-0.6848668456,4.10464859,1
216,789,-0.293577373,2.63388896,1
216,805,-0.006360769272,2.294390917,1
216,821,-0.2938205004,1.905394077,1
216,837,-1.132713437,1.90776968,1
216,853,-2.285198927,2.141830444,1
216,869,-1.974410295,2.091258049,1
216,885,-1.958993912,2.14487648,1
216,901,-1.803952456,2.208556175,1
216,917,-2.241504669,1.890004635,1
216,933,6.078194618,5.964043617,1
216,949,-3.542139292,5.666007996,1
216,965,-3.263538361,3.969483614,1
216,981,-3.090065956,3.615030766,1
216,997,-2.616680861,3.66547823,1
216,1013,-3.098359346,2.771642923,1
216,1029,0.4121718407,-0.533046484,1
216,1045,-2.502352476,2.616411448,1
216,1061,-2.116588116,3.356820822,1
216,1077,-1.600721002,3.039786816,1
216,1093,-0.7445496321,4.42802,1
216,1109,-1.22957027,4.65721941,1
216,1125,-2.335092545,4.213938236,1
216,1141,-3.34484601,4.148127079,1
216,1157,-3.181484699,4.963856697,1
216,1173,-3.514111519,5.882668018,1
216,1189,-3.916108131,5.523128033,1
216,1205,-3.55684948,5.08021307,1
216,1221,-4.179397583,3.992537498,1
216,1237,-4.749372005,3.648386478,1
216,1253,-4.874699116,3.966897488,1
216,1269,-4.291360855,3.281935692,1
216,1285,-5.07048893,4.41148901,1
232,21,-3.178845406,-3.422191143,1
232,37,-3.373398066,-0.5734715462,1
232,53,-4.617805004,-3.743948936,1
232,69,-5.248824596,-2.412297249,1
232,85,-6.532207012,0.4881244898,1
232,101,-3.949438095,-0.5377309918,1
232,117,-3.799469948,-0.3224173188,1
232,133,-3.847195864,0.04480794072,1
232,149,-3.90854454,0.06286364794,1
232,165,-5.028566837,-0.6696048975,1
232,181,-3.26096797,-0.754167974,1
232,197,-2.612227917,-0.6433826685,1
232,213,-3.458669901,-0.3173875809,1
232,229,-3.926749706,-0.1298034191,1
232,245,-5.126851559,-0.8340018392,1
232,261,-4.65596962,-1.774795771,1
232,277,-2.355851412,-1.16473949,1
232,293,-2.041382551,-0.1139934659,1
232,309,-2.262867451,0.4996538758,1
232,325,-2.456264019,-0.4095951319,1
232,341,-2.177346706,-0.903185308,1
232,357,-2.567649364,-1.187117577,1
232,373,-2.355151176,-1.147550821,1
232,389,-2.134801388,-0.9248831272,1
232,405,-2.5710814,-0.8837209344,1
232,421,-2.41305685,-0.9422008395,1
232,437,-3.64062953,-8.253810883,1
232,453,-6.70788002,-0.7285943627,1
232,469,-1.230537653,0.2151655108,1
232,485,-1.803003788,0.6426019073,1
232,501,-2.930477858,1.808369875,1
232,517,-2.948566437,2.221612453,1
232,533,-1.802916527,2.164862633,1
232,549,-2.857872248,1.991903305,1
232,565,-2.655702353,2.008663177,1
232,581,-1.198864222,1.411141396,1
232,597,-0.9506182671,1.064699292,1
232,613,-1.523170471,0.8649272919,1
232,629,-1.151050806,1.029499412,1
232,645,0.2019537091,0.8845117092,1
232,661,1.121920466,2.031815052,1
232,677,0.5000109673,1.495351315,1
232,693,0.3297034502,1.730653286,1
232,709,1.65278697,1.173600435,1
232,725,0.2668073177,1.480994463,1
232,741,-0.6451042891,2.837883472,1
232,757,-0.8611845374,4.272612572,1
232,773,-0.6396684051,3.23595047,1
232,789,-0.3048815727,2.121087551,1
232,805,-0.08255249262,1.73900795,1
232,821,-0.1805524826,1.847182989,1
232,837,-0.5908374786,1.845970869,1
232,853,-1.136230826,1.712012053,1
232,869,-1.486465693,0.7571240664,1
232,885,-1.653615475,2.003697395,1
232,901,-1.113360047,3.386363268,1
232,917,-1.19662714,3.938324928,1
232,933,-2.279989243,5.186067104,1
232,949,-3.366896152,6.171408653,1
232,965,-3.603776217,3.85825491,1
232,981,-3.382623911,3.134806633,1
232,997,-3.266337156,2.577477217,1
232,1013,-3.364045143,3.767970085,1
232,1029,-2.708500385,3.433537483,1
232,1045,-2.790869951,3.208184481,1
232,1061,-2.221514702,3.709450483,1
232,1077,-1.410668612,3.240157127,1
232,1093,-1.45955348,3.710434437,1
232,1109,-2.062310696,4.318780422,1
232,1125,-2.324149609,4.309453964,1
232,1141,-2.883814573,4.395390511,1
232,1157,-4.005640984,4.872968197,1
232,1173,-4.04156208,5.137307644,1
232,1189,-2.523663282,4.660676003,1
232,1205,-3.85665226,4.005918026,1
232,1221,-4.532374382,3.128574848,1
232,1237,-4.660974503,3.655921698,1
232,1253,-4.745184422,4.435016632,1
232,1269,-4.704398155,3.279922247,1
232,1285,-4.876362801,4.233248711,1
248,21,-2.939818382,-4.079302311,1
248,37,-2.242141008,-5.426640987,1
248,53,-4.598775864,-2.187506914,1
248,69,-4.840491295,-2.556214333,1
248,85,-5.859906673,0.003138363361,1
248,101,-4.852173805,-0.4583522081,1
248,117,-3.519374132,-0.63660115,1
248,133,-3.589971066,-0.2851886153,1
248,149,-3.893134117,0.1124935597,1
248,165,-3.717742205,0.5438421965,1
248,181,-2.527936697,-0.3259451985,1
248,197,-2.295378447,-0.1359546036,1
248,213,-3.845295191,0.3255886436,1
248,229,-3.910677195,0.7117459774,1
248,245,-4.143907547,-0.4298165441,1
248,261,-4.175984383,-1.334974647,1
248,277,-2.593743563,-1.454077244,1
248,293,-2.142537832,-0.5554853678,1
248,309,-2.116497278,-0.4086585045,1
248,325,-2.454831123,-0.8604745269,1
248,341,-2.598162413,-0.6967363358,1
248,357,-2.32341218,-1.145343065,1
248,373,-1.902855873,-1.809541941,1
248,389,-1.869493484,-0.9712439179,1
248,405,-2.73275733,0.1435921192,1
248,421,-2.883217335,0.4355240762,1
248,437,-2.526134729,0.2238445878,1
248,453,-2.912857533,0.3245242834,1
248,469,-2.722332239,0.1014320105,1
248,485,-2.033539057,-0.3667769432,1
248,501,-1.8028723,0.8345576525,1
248,517,-1.649192691,1.999524951,1
248,533,-1.329862595,2.77831769,1
248,549,-6.05712986,9.622348785,1
248,565,-1.824438453,1.81701231,1
248,581,-1.503836036,1.544267058,1
248,597,-1.486309648,1.289040685,1
248,613,-1.588840246,1.696898341,1
248,629,-1.258392692,1.625418067,1
248,645,0.2317326069,0.4291641712,1
248,661,0.093175143,2.259221554,1
248,677,-0.05751863122,2.789983511,1
248,693,-0.1778470278,2.169872522,1
248,709,-0.4670892358,2.309410095,1
248,725,-2.305009127,3.581615925,1
248,741,-1.687296629,3.505996227,1
248,757,-0.80069381,2.921644688,1
248,773,-0.640106678,2.664265394,1
248,789,0.4212231636,2.186729431,1
248,805,0.5925599337,1.755126119,1
248,821,0.02527397871,1.976637125,1
248,837,-0.3209294081,2.171344995,1
248,853,-0.6106039286,1.82485199,1
248,869,-1.010236382,0.8053711653,1
248,885,1.595170379,5.169314384,1
248,901,1.190024734,5.043301105,1
248,917,-0.9013675451,4.288457394,1
248,933,-1.868416071,4.916968346,1
248,949,-2.652416706,4.651467323,1
248,965,-3.298155308,3.897025108,1
248,981,-6.564965725,11.91693497,1
248,997,-3.627066612,2.935254097,1
248,1013,-4.505906105,4.813499928,1
248,1029,-1.562127113,4.240231037,1
248,1045,-1.201847315,4.537145615,1
248,1061,-2.519122124,3.738366604,1
248,1077,-2.088183403,2.750856638,1
248,1093,-2.411961079,3.676159143,1
248,1109,-2.653500795,4.094701767,1
248,1125,-2.987724066,4.436984539,1
248,1141,-3.208966494,4.887264252,1
248,1157,-3.206838369,4.269299984,1
248,1173,-3.528437614,3.905585766,1
248,1189,-3.712436438,3.133782387,1
248,1205,-3.700660229,3.447552204,1
248,1221,-3.860253096,3.3291502,1
248,1237,-4.145608425,3.832759619,1
248,1253,-4.459377766,4.631960869,1
248,1269,-4.766458511,3.681101561,1
248,1285,-4.468678474,4.019539356,1
264,21,-2.862335443,-1.372331619,1
264,37,-8.974311829,-9.569921494,1
264,53,-5.644479752,-2.974869013,1
264,69,-6.252718925,-1.247704744,1
264,85,-6.833860874,0.1886994839,1
264,101,-1.643719435,-0.5988194346,1
264,117,-1.041220188,0.01851716638,1
264,133,-3.254402876,0.3152040839,1
264,149,-3.135978222,0.05238810182,1
264,165,-2.61089468,0.8590891361,1
264,181,-1.699340105,0.3210280538,1
264,197,-1.491210699,0.7120181918,1
264,213,-4.007414818,2.953355551,1
264,229,-9.703077316,5.353086472,1
264,245,-5.844973564,6.539614677,1
264,261,-3.028204679,-1.237978935,1
264,277,-1.074319601,-1.521961212,1
264,293,-2.081111193,-1.035208941,1
264,309,-2.058668137,-0.8064749241,1
264,325,-2.407629967,-0.6846766472,1
264,341,-2.80812788,-0.6167375445,1
264,357,-1.851897478,-0.5352901816,1
264,373,-1.593429327,-1.068958759,1
264,389,-2.052911997,-1.025804281,1
264,405,-2.54582262,0.2001470625,1
264,421,-2.741690397,0.5991802812,1
264,437,-2.078907251,0.1251149476,1
264,453,-1.943187475,-0.3738532364,1
264,469,-2.800984859,-0.4040554166,1
264,485,-2.247505665,0.9514385462,1
264,501,-0.6868859529,1.472988844,1
264,517,-0.7459591627,1.319543839,1
264,533,-1.074810982,1.725182891,1
264,549,-1.368119597,2.453413486,1
264,565,-1.852777243,-3.407320738,1
264,581,-1.162004828,2.516213655,1
264,597,-3.731295347,2.996838808,1
264,613,-2.544083118,2.471999884,1
