PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[10]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1487,1185,-5.584438324,36.02910233,1
1487,1217,-4.361526489,23.60619736,1
1487,1249,-9.405035019,13.17916203,1
1487,1281,-14.19750595,13.47496986,1
1487,1313,-9.820266724,12.53896141,1
1487,1345,-9.231061935,10.50195313,1
1487,1377,-9.618707657,8.402812958,1
1487,1409,-8.452911377,7.818737984,1
1487,1441,-5.996545792,8.689819336,1
1487,1473,-5.057314873,10.24183846,1
1487,1505,-4.533665657,7.536525726,1
1487,1537,-4.118395805,7.568470955,1
1487,1569,-3.746435642,7.24988842,1
1487,1601,-4.060445786,5.198577404,1
1487,1633,-0.6448040605,2.824122429,1
1487,1665,8.896352768,12.06393623,1
1487,1697,-0.550590992,0.07884335518,1
1487,1729,-0.2579059303,0.02570128441,1
1487,1761,-0.4678631723,0.3869579434,1
1487,1793,-0.1919835806,0.4074536264,1
1487,1825,-0.3245971799,0.1751289964,1
1487,1857,-1.299838066,-0.1884866953,1
1487,1889,-0.6195076704,-1.098846793,1
1487,1921,-0.01991802454,-1.608352423,1
1487,1953,0.1562923789,-1.443732262,1
1487,1985,0.7336469293,-0.4558612108,1
1487,2017,0.1745972633,-0.3855868578,1
1519,33,-4.313197613,17.61762428,1
1519,65,-2.541328669,16.9002018,1
1519,97,-1.87634635,18.63138008,1
1519,129,-3.449517727,18.92115784,1
1519,161,-4.994017124,19.45416069,1
1519,193,-5.52695179,21.51943779,1
1519,225,-6.527601242,22.30407715,1
1519,257,-7.001920223,22.51610374,1
1519,289,-8.183900833,23.59885979,1
1519,321,-7.480165005,24.9206028,1
1519,353,-5.816231251,26.13459206,1
1519,385,-7.391055107,27.61159325,1
1519,417,-9.598464966,28.12575912,1
1519,449,-8.558900833,29.50371552,1
1519,481,-7.211826324,30.29673767,1
1519,513,-5.624878407,30.50691605,1
1519,545,-5.592914581,30.11483955,1
1519,577,-7.892035007,30.50728226,1
1519,609,-8.986178398,30.9268055,1
1519,641,-9.902366638,30.59059906,1
1519,673,-10.10193729,30.51474762,1
1519,705,-10.44111347,30.76711845,1
1519,737,-5.530223846,19.2781868,1
1519,769,-12.52668762,30.25286293,1
1519,801,-11.70223999,29.90374184,1
1519,833,-11.90075588,30.42564392,1
1519,865,-12.14578533,33.39278412,1
1519,897,-12.70838451,36.7623024,1
1519,929,-13.70151138,35.76559448,1
1519,961,-14.71732044,31.83482361,1
1519,993,-17.49559021,34.14054108,1
1519,1025,-17.35617065,30.58992386,1
1519,1057,-13.6584425,22.65405846,1
1519,1089,-12.93081474,18.63792992,1
1519,1121,-23.08358002,9.460203171,1
1519,1153,-20.91192436,16.11664009,1
1519,1185,0.9741849899,16.23347282,1
1519,1217,-20.54247093,-0.3889198303,1
1519,1249,-0.5933866501,4.19066906,1
1519,1281,-12.14285374,12.39713573,1
1519,1313,-10.05215645,12.98798466,1
1519,1345,-9.463866234,10.63594723,1
1519,1377,-10.30809307,8.199775696,1
1519,1409,-10.32875633,7.945292473,1
1519,1441,-7.228088379,9.601900101,1
1519,1473,-5.435658932,9.857910156,1
1519,1505,-4.629867077,8.021352768,1
1519,1537,-3.324876785,8.57834816,1
1519,1569,-3.600411654,7.925583363,1
1519,1601,-4.757893562,4.158227444,1
1519,1633,0.4490343332,0.495957613,1
1519,1665,17.03693199,5.671394348,1
1519,1697,0.02092168108,0.1769584417,1
1519,1729,-0.1097757593,-0.1591794491,1
1519,1761,-0.01164989173,0.1710832715,1
1519,1793,0.06985619664,0.9308431745,1
1519,1825,-0.2932525873,0.7625579834,1
1519,1857,-1.589359999,-0.2947824299,1
1519,1889,-1.640347123,-0.8970370889,1
1519,1921,0.4822138846,-0.9978452325,1
1519,1953,0.9266372323,-1.107145309,1
1519,1985,0.4849005938,-0.685865283,1
1519,2017,-0.1990400553,-0.2793360651,1
1551,33,-3.414882421,15.33999252,1
1551,65,-2.921489716,19.46845627,1
1551,97,-3.503536701,20.05818939,1
1551,129,-4.991644382,20.27605057,1
1551,161,-5.597697735,21.85909653,1
1551,193,-6.473988056,22.99211884,1
1551,225,-7.422385216,24.11373329,1
1551,257,-7.688588619,23.99207497,1
1551,289,-8.724629402,24.70048714,1
1551,321,-8.118224144,26.37841415,1
1551,353,-6.752768993,26.4689846,1
1551,385,-6.436601162,28.00908089,1
1551,417,-6.538160324,29.05929756,1
1551,449,-6.810281754,29.99410248,1
1551,481,-10.98071671,9.357772827,1
1551,513,-14.24891281,47.69807053,1
1551,545,-7.156654358,27.61515045,1
1551,577,-7.702541351,28.36958313,1
1551,609,-8.265778542,28.67896461,1
1551,641,-9.462891579,29.86022186,1
1551,673,-10.70132637,30.86187363,1
1551,705,-11.96632671,30.99019814,1
1551,737,-14.79536057,30.62756157,1
1551,769,-16.99960709,30.57236481,1
1551,801,-13.21096039,30.3894043,1
1551,833,-11.36895847,42.87506104,1
1551,865,-15.04089832,34.72763824,1
1551,897,-14.9314518,35.34860992,1
1551,929,-15.60351563,32.78523636,1
1551,961,-17.24887657,32.10514832,1
1551,993,-17.97045517,33.83860779,1
1551,1025,-17.25150681,29.79340744,1
1551,1057,-14.88847637,25.17383957,1
1551,1089,-14.20560932,29.56556702,1
1551,1121,-13.69138432,18.75552559,1
1551,1153,-12.36970901,15.85443878,1
1551,1185,-7.90762043,15.62122154,1
1551,1217,-9.851412773,13.6342411,1
1551,1249,-10.22919655,11.95192051,1
1551,1281,-10.47736835,14.08438587,1
1551,1313,-6.80066967,28.65232468,1
1551,1345,-8.759119034,26.74420166,1
1551,1377,-11.39442062,8.591572762,1
1551,1409,4.535224915,8.63142395,1
1551,1441,1.117776871,-1.981275082,1
1551,1473,-7.109961987,10.05300903,1
1551,1505,-10.46626854,10.21656418,1
1551,1537,-24.25111389,10.18068123,1
1551,1569,-3.960881233,7.067823887,1
1551,1601,-3.38987875,5.102898121,1
1551,1633,-1.770953178,3.467440605,1
1551,1665,-0.5049319267,1.963309765,1
1551,1697,-0.2098921835,0.8390833139,1
1551,1729,-0.4560160339,0.02604413033,1
1551,1761,0.403865695,-0.3730030656,1
1551,1793,-0.1416813731,0.7150741816,1
1551,1825,-0.4304378033,0.6441452503,1
1551,1857,-0.5591673255,-0.1218433976,1
1551,1889,-0.4812165797,-0.6961619258,1
1551,1921,0.9700467587,-0.6106458306,1
1551,1953,1.185761809,-0.5298125744,1
1551,1985,0.3869170547,-0.4461448491,1
1551,2017,0.04704149067,0.05255374312,1
1583,33,-3.16887784,13.64830208,1
1583,65,-4.02596283,20.54536819,1
1583,97,-3.973725319,20.13323975,1
1583,129,-6.287979126,21.48970413,1
1583,161,-6.619176865,23.40142632,1
1583,193,-6.593564034,23.48283958,1
1583,225,-7.095980644,24.07351112,1
1583,257,-7.279891014,24.11146164,1
1583,289,-5.928068638,25.2181015,1
1583,321,-7.378543854,26.62959862,1
1583,353,-7.301071644,26.98878288,1
1583,385,-6.042883396,28.31700325,1
1583,417,-6.241830826,28.42539597,1
1583,449,-6.623713493,28.5223999,1
1583,481,-11.54687023,8.057128906,1
1583,513,-14.73289871,46.73843765,1
1583,545,-8.360356331,27.50971222,1
1583,577,-7.576759338,25.70936584,1
1583,609,-8.303117752,26.99165154,1
1583,641,-10.36825657,29.54224968,1
1583,673,-12.24511909,30.51375961,1
1583,705,-14.33422184,31.43000793,1
1583,737,-16.25661659,31.78397179,1
1583,769,-15.71348763,31.31056404,1
1583,801,-8.068865776,30.93531227,1
1583,833,-7.732339859,25.11165047,1
1583,865,-17.77919006,35.96735382,1
1583,897,-19.54691505,32.78399277,1
1583,929,-17.17182541,32.29100037,1
1583,961,-18.83889198,31.94681549,1
1583,993,-19.7196846,31.57986641,1
1583,1025,-19.36850739,30.03961754,1
1583,1057,-17.70898438,26.41859627,1
1583,1089,-16.18605804,22.39322853,1
1583,1121,-13.21326256,15.87043381,1
1583,1153,-16.765522,11.89736557,1
1583,1185,-12.54676056,15.14450932,1
1583,1217,-11.70265388,12.86312675,1
1583,1249,-11.801054,11.39208603,1
1583,1281,-12.13495159,10.81302738,1
1583,1313,-12.08362579,10.62049675,1
1583,1345,-12.29467297,9.491147995,1
1583,1377,-11.56631279,7.848054886,1
1583,1409,-4.804821014,12.31137848,1
1583,1441,3.330354691,1.278832436,1
1583,1473,-9.038883209,10.40320778,1
1583,1505,-9.331148148,9.741975784,1
1583,1537,8.722758293,14.86598206,1
1583,1569,-5.467995167,6.413057804,1
1583,1601,-4.816728592,5.935757637,1
1583,1633,-4.15069437,4.284959316,1
1583,1665,-8.993909836,11.46800613,1
1583,1697,-1.609838128,1.263468385,1
1583,1729,-1.887127876,0.1060760021,1
1583,1761,-1.107420444,-0.2488514185,1
1583,1793,-0.8840212822,0.162545085,1
1583,1825,-0.4064643383,0.009163856506,1
1583,1857,0.2937101722,0.1152445078,1
1583,1889,0.1164508462,-0.1149531603,1
1583,1921,0.666947782,-0.6326304078,1
1583,1953,0.8935220242,-0.4841859937,1
1583,1985,0.6838063002,-0.2742499709,1
1583,2017,0.3545224965,0.1135024428,1
1615,33,3.708598375,10.80059433,1
1615,65,-4.190884113,21.08853912,1
1615,97,-4.89063549,19.44389343,1
1615,129,-5.522222996,22.69829559,1
1615,161,-5.906015396,23.79662323,1
1615,193,-6.230680943,23.22396278,1
1615,225,-6.539021015,23.13522339,1
1615,257,-5.96303606,23.47767639,1
1615,289,-5.339798927,24.91932106,1
1615,321,-8.873380661,25.36013222,1
1615,353,-8.158563614,25.21090317,1
1615,385,-6.109494209,23.86917877,1
1615,417,-6.5869627,24.92432594,1
1615,449,-8.270183563,24.88416481,1
1615,481,-9.584151268,24.04912758,1
1615,513,-10.81509018,29.88839149,1
1615,545,-9.414679527,28.83276749,1
1615,577,-9.218242645,26.21203232,1
1615,609,-10.94356155,26.04494095,1
1615,641,-11.81701088,26.50175095,1
1615,673,-14.8755188,30.5263195,1
1615,705,-17.83944893,31.86257553,1
1615,737,-17.00972939,32.94293213,1
1615,769,-16.17534256,33.65585327,1
1615,801,-19.1544838,31.91840172,1
1615,833,-18.48145103,38.23545074,1
1615,865,-18.36622047,36.1343956,1
1615,897,-19.33586502,36.74193573,1
1615,929,-19.0213089,32.70682526,1
1615,961,-19.88715553,30.76287842,1
1615,993,-20.88414574,29.58213043,1
1615,1025,-21.20173645,27.89325523,1
1615,1057,-26.37879944,25.44879532,1
1615,1089,-23.82979774,22.73208618,1
1615,1121,-20.38063622,19.27332687,1
1615,1153,-16.69117165,13.05391121,1
1615,1185,-15.64338684,12.5491848,1
1615,1217,-14.49911499,12.12494755,1
1615,1249,-13.7512989,10.94788074,1
1615,1281,-13.33643627,10.44706535,1
1615,1313,-12.58615303,10.54125118,1
1615,1345,-12.17767143,9.299105644,1
1615,1377,-11.0441494,8.321011543,1
1615,1409,-8.276436806,8.457531929,1
1615,1441,-7.625423431,6.977030754,1
1615,1473,-7.163716316,8.370877266,1
1615,1505,-3.246895313,7.736585617,1
1615,1537,6.027604103,14.78946495,1
1615,1569,-6.985875607,6.041188717,1
1615,1601,-7.272434235,5.396291733,1
1615,1633,-7.023807526,4.134897709,1
1615,1665,-5.924463272,2.915892601,1
1615,1697,-5.526851177,-12.52393436,1
1615,1729,-4.406321049,11.6157856,1
1615,1761,-7.215623379,-0.04923826456,1
1615,1793,-1.346337914,-1.42727685,1
1615,1825,-0.398454845,-1.793789744,1
1615,1857,0.3354397714,-1.278027058,1
1615,1889,0.4910677969,-0.9235844612,1
1615,1921,0.4371154308,-0.8650787473,1
1615,1953,0.9303259254,-0.3048965335,1
1615,1985,1.151445985,0.07696411014,1
1615,2017,0.3359330297,-0.03638929129,1
1647,33,-12.65073967,4.218608856,1
1647,65,-3.948139191,20.76399803,1
1647,97,-5.85890913,19.92604065,1
1647,129,-5.461644173,22.47749138,1
1647,161,-5.030729294,22.92606926,1
1647,193,-5.018305779,22.34192085,1
1647,225,-4.761160374,21.76714706,1
1647,257,-5.264298916,23.30025482,1
1647,289,-6.605976105,24.11442375,1
1647,321,-8.294742584,25.21501732,1
1647,353,-7.909733295,24.79622459,1
1647,385,-6.097575188,23.55860901,1
1647,417,-6.803433418,24.42239571,1
1647,449,-8.584054947,25.11496925,1
1647,481,-9.245897293,26.76145172,1
1647,513,-9.547521591,28.05147552,1
1647,545,-9.54168129,28.34074783,1
1647,577,-10.44145107,28.06421471,1
1647,609,-12.52798367,26.81613922,1
1647,641,-13.22393513,28.06970215,1
1647,673,-14.79937553,31.10297394,1
1647,705,-16.98914337,32.67884445,1
1647,737,-18.51394844,32.8972702,1
1647,769,-17.74667358,33.35985947,1
1647,801,-20.21981621,33.23179245,1
1647,833,-20.81105232,36.22949982,1
1647,865,-20.02457237,35.10587311,1
1647,897,-20.15388489,35.74388123,1
1647,929,-20.33484459,34.79719162,1
1647,961,-22.00140762,30.01890182,1
1647,993,-22.90607643,28.6129303,1
1647,1025,-23.16373062,27.06509209,1
1647,1057,-31.06309319,24.19745827,1
1647,1089,-27.12168312,21.39525032,1
1647,1121,-22.81445122,19.04827118,1
1647,1153,-13.76787186,13.11669731,1
1647,1185,-1.876153946,11.03359509,1
1647,1217,-16.34331703,11.20657063,1
1647,1249,-14.69978714,11.25411415,1
1647,1281,-14.81436348,10.64414406,1
1647,1313,-12.47309875,10.87717533,1
1647,1345,-11.35223198,9.906755447,1
1647,1377,-10.79953194,10.02623653,1
1647,1409,-8.902233124,10.09678459,1
1647,1441,-7.948709011,8.072052956,1
1647,1473,-7.286632538,7.677628517,1
1647,1505,-5.484158993,7.885346889,1
1647,1537,-6.431485653,8.137056351,1
1647,1569,-7.60755825,6.080285072,1
1647,1601,-8.522468567,5.024560928,1
1647,1633,-8.923578262,3.365068197,1
1647,1665,-8.158397675,1.273800373,1
1647,1697,-5.143574715,-2.496511936,1
1647,1729,-6.804347038,-2.247738838,1
1647,1761,-4.364854813,-2.757687569,1
1647,1793,-2.86412406,-5.55638504,1
1647,1825,-0.2288422287,-4.264844894,1
1647,1857,1.005198479,-1.925210238,1
1647,1889,0.4724542499,-1.743147135,1
1647,1921,0.2654264569,-1.26199615,1
1647,1953,0.4966375828,-0.4803566933,1
1647,1985,0.8099287152,-0.1821941584,1
1647,2017,0.2860381901,-0.3234369457,1
1679,33,11.9310112,4.360750198,1
1679,65,-3.427170277,15.78660965,1
1679,97,-4.575919628,20.71921349,1
1679,129,-5.212035179,22.6992054,1
1679,161,-5.518130779,23.73606491,1
1679,193,-4.40653944,21.55648041,1
1679,225,-4.435956001,21.89519882,1
1679,257,-5.841061115,22.90264893,1
1679,289,-7.045066357,23.725914,1
1679,321,-7.553920269,26.36564255,1
1679,353,-8.102235794,25.35212517,1
1679,385,-8.085702896,23.46785164,1
1679,417,-8.228624344,24.22126198,1
1679,449,-8.914082527,26.20048332,1
1679,481,-9.017056465,27.25187111,1
1679,513,-8.815389633,28.07258415,1
1679,545,-9.145137787,28.00635529,1
1679,577,-9.963470459,27.15792656,1
1679,609,-13.13154888,24.52584648,1
1679,641,-13.79101467,30.00379753,1
1679,673,-15.71837711,31.69529343,1
1679,705,-18.30790901,32.72292709,1
1679,737,-19.8536396,32.74653244,1
1679,769,-20.8396225,33.53609467,1
1679,801,-21.06855011,31.39297676,1
1679,833,-21.60159874,31.42767525,1
1679,865,-23.09505844,31.93258476,1
1679,897,-22.58724594,31.91343307,1
1679,929,-22.81616783,32.49405289,1
1679,961,-25.07203293,29.17198944,1
1679,993,-26.40126228,29.29065704,1
1679,1025,-25.64664078,26.14994049,1
1679,1057,-24.92798805,20.18019676,1
1679,1089,-20.60267448,22.73433495,1
1679,1121,-22.37377167,19.66560745,1
1679,1153,-20.88451576,17.03239059,1
1679,1185,-19.96051025,13.51998901,1
1679,1217,-21.41172028,11.59140778,1
1679,1249,-18.60938835,12.18210888,1
1679,1281,-13.30513096,11.63448811,1
1679,1313,-12.03249645,10.7042799,1
1679,1345,-11.43954754,9.779425621,1
1679,1377,-10.59228325,11.36962795,1
1679,1409,-9.69431591,11.01596832,1
1679,1441,-8.532688141,8.874917984,1
1679,1473,-7.650482178,13.21882534,1
1679,1505,-6.699987411,8.399389267,1
1679,1537,-0.9926924706,-0.5481514931,1
1679,1569,-1.084663391,-1.276805878,1
1679,1601,-10.55153179,5.249187946,1
1679,1633,-9.248027802,2.409182549,1
1679,1665,-7.776593208,1.490730524,1
1679,1697,-6.71165657,-3.245967388,1
1679,1729,-7.18197298,-2.112255573,1
1679,1761,-4.494499207,-2.355108023,1
1679,1793,-2.783331871,-3.611172676,1
1679,1825,-1.380068541,-4.357288837,1
1679,1857,1.336242437,-1.818334699,1
1679,1889,0.8722726107,-1.762830138,1
1679,1921,0.3900367022,-1.510643482,1
1679,1953,0.7060446739,-0.8548389673,1
1679,1985,1.25015974,-0.2947413325,1
1679,2017,0.970682025,-0.19344908,1
1711,33,-2.812728167,2.870824814,1
1711,65,-2.735522747,13.4140873,1
1711,97,-5.119208813,19.90133286,1
1711,129,-5.898253918,21.00435638,1
1711,161,-5.419959068,21.41335678,1
1711,193,-5.229629993,21.22838593,1
1711,225,-5.511855602,21.70293808,1
1711,257,-6.473635674,22.58310318,1
1711,289,-6.775131702,23.83841705,1
1711,321,-7.114295483,25.04445648,1
1711,353,-7.790119648,24.06783485,1
1711,385,-8.805440903,23.31363487,1
1711,417,-9.203542709,24.47695351,1
1711,449,-9.635473251,26.41802979,1
1711,481,-9.155786514,27.76412964,1
1711,513,-9.305287361,28.10356712,1
1711,545,-10.62244129,27.75202751,1
1711,577,-11.89229393,26.58108902,1
1711,609,-14.10353279,25.32139015,1
1711,641,-15.21533966,30.66032219,1
1711,673,-16.15969658,31.88504791,1
1711,705,-17.88868523,32.27063751,1
1711,737,-20.37744713,32.02344131,1
1711,769,-21.40226936,32.05628967,1
1711,801,-22.45171356,30.23945618,1
1711,833,-23.18774033,30.0310955,1
1711,865,-24.8199501,30.88953781,1
1711,897,-26.28915596,30.46445084,1
1711,929,-25.99585915,30.79151344,1
1711,961,-27.78379059,28.07559395,1
1711,993,-27.46271515,26.40574074,1
1711,1025,-26.50329399,24.64618301,1
1711,1057,-24.38717461,20.49278831,1
1711,1089,-17.93206978,13.4483757,1
1711,1121,-23.60993767,20.54502487,1
1711,1153,-21.7405014,18.24059677,1
1711,1185,-20.30102348,15.46809387,1
1711,1217,-20.01225281,14.60921955,1
1711,1249,-18.71344376,12.88299179,1
1711,1281,-9.261816978,10.12295341,1
1711,1313,-11.65287113,8.661865234,1
1711,1345,-11.172225,8.790810585,1
1711,1377,-10.61337662,9.699578285,1
1711,1409,3.72317028,21.61929703,1
1711,1441,-9.940767288,9.10111618,1
1711,1473,-8.769397736,9.553003311,1
1711,1505,-7.379236221,8.100583076,1
1711,1537,-0.7366843224,0.5754022598,1
1711,1569,-18.03398895,12.39709759,1
1711,1601,-8.818691254,6.047736168,1
1711,1633,-7.904405117,3.875342369,1
1711,1665,-6.750471115,2.520801544,1
1711,1697,-8.207332611,-7.369684696,1
1711,1729,-6.642217636,-0.7028050423,1
1711,1761,-2.308388233,-0.2107641697,1
1711,1793,-2.35519743,-2.927975655,1
1711,1825,-0.9369516373,-1.49838233,1
1711,1857,0.2086170614,-1.206103802,1
1711,1889,1.080942154,-1.461919427,1
1711,1921,0.8380594254,-1.558560491,1
1711,1953,0.8378875852,-1.02592802,1
1711,1985,1.488123417,-0.03787397593,1
1711,2017,1.102889299,0.02006408572,1
1743,33,-6.039611816,0.2721672058,1
1743,65,-2.301218987,13.80628777,1
1743,97,-6.783607483,16.49337387,1
1743,129,-6.940386772,20.36252213,1
1743,161,-6.02610445,20.89767075,1
1743,193,-5.992954254,20.50372505,1
1743,225,-6.112301826,20.43712807,1
1743,257,-6.65941,23.22867393,1
1743,289,-6.791770935,24.70240402,1
1743,321,-6.497882843,25.11858368,1
1743,353,-7.023806572,24.71493149,1
1743,385,-8.629275322,25.05745697,1
1743,417,-9.895096779,26.40624619,1
1743,449,-10.10511494,25.68222427,1
1743,481,-9.963889122,27.07164192,1
1743,513,-10.55717278,27.20962715,1
1743,545,-12.19987297,28.9329834,1
1743,577,-13.42539787,34.50432587,1
1743,609,-13.8999691,31.06333923,1
1743,641,-15.87714195,30.96400261,1
1743,673,-15.63585567,31.5118351,1
1743,705,-17.05415916,31.44206619,1
1743,737,-20.69631004,29.89675522,1
1743,769,-22.05028915,29.25120926,1
1743,801,-21.97389603,28.29982758,1
1743,833,-22.79655266,29.10604477,1
1743,865,-4.28074646,31.40511131,1
1743,897,-28.81813812,28.68047523,1
1743,929,-27.87014198,27.85618782,1
1743,961,-27.57282257,26.40345573,1
1743,993,-27.5390377,24.69973946,1
1743,1025,-26.42988205,23.18675232,1
1743,1057,-24.72425652,17.53839493,1
1743,1089,-17.62514305,18.82758904,1
1743,1121,-19.88182449,14.24560547,1
1743,1153,-38.11477661,15.09959412,1
1743,1185,-19.49980354,14.00250626,1
1743,1217,-19.1813488,13.04378128,1
1743,1249,-18.90181732,12.92892456,1
1743,1281,-19.57258797,10.62682247,1
1743,1313,-8.176681519,9.294540405,1
1743,1345,-12.08957958,7.977799416,1
1743,1377,-11.40231991,9.325460434,1
1743,1409,-9.971523285,9.152229309,1
1743,1441,-9.01656723,9.332840919,1
1743,1473,-7.946487427,8.803986549,1
1743,1505,-7.204048634,8.223812103,1
1743,1537,-6.346654415,8.585494995,1
1743,1569,-7.024423599,7.941412449,1
1743,1601,-7.529143333,6.523077965,1
1743,1633,-6.966706753,4.647669792,1
1743,1665,-5.896890163,3.45192337,1
1743,1697,-3.544534206,2.750244617,1
1743,1729,-2.130391121,1.92535758,1
1743,1761,-0.7200038433,1.243071079,1
1743,1793,-0.4699889421,-0.6798406839,1
1743,1825,-1.332877159,-0.4279572368,1
1743,1857,-0.3727523386,-0.3284448385,1
1743,1889,0.4283966422,-0.6660535932,1
1743,1921,0.5539906025,-0.8931670785,1
1743,1953,0.6578992009,-1.413543105,1
1743,1985,0.769323945,-0.6978490949,1
1743,2017,0.09842407703,-0.142361939,1
1775,33,0.5314977169,1.833359718,1
1775,65,-2.134118795,11.26429844,1
1775,97,-4.647092819,18.60298347,1
1775,129,-6.126946449,21.10873795,1
1775,161,-6.520076275,20.968647,1
1775,193,-6.422813416,19.74855995,1
1775,225,-6.344265938,20.76135063,1
1775,257,-6.622994423,23.19138908,1
1775,289,-7.200046062,25.55119133,1
1775,321,-6.330837727,25.7534523,1
1775,353,-6.548326492,25.79718018,1
1775,385,-7.730491638,25.77919197,1
1775,417,-10.48230839,26.4027462,1
1775,449,4.559763908,39.03775787,1
1775,481,-10.78405476,25.45889282,1
1775,513,-11.68643379,25.92349052,1
1775,545,-13.63652897,30.24134445,1
1775,577,-14.12714863,35.87524414,1
1775,609,-14.84804153,31.15327072,1
1775,641,-16.11442566,30.7760582,1
1775,673,-15.67402267,31.02539635,1
1775,705,-16.57751274,29.90981674,1
1775,737,-20.28709221,28.0942173,1
1775,769,-22.33050537,27.82995987,1
1775,801,-22.04487801,28.1688633,1
1775,833,-22.14756012,28.5284214,1
1775,865,-24.03445244,28.07777214,1
1775,897,-26.09183884,27.52144051,1
1775,929,-27.57335281,25.77748299,1
1775,961,-26.39451981,25.11175537,1
1775,993,-26.40999413,24.356493,1
1775,1025,-26.64576721,22.1362915,1
1775,1057,-23.69107819,17.48471451,1
1775,1089,-19.46451378,18.05150795,1
1775,1121,-16.85704803,21.38999176,1
1775,1153,-20.71761703,14.5233593,1
1775,1185,-20.19020271,13.07992649,1
1775,1217,-19.42272949,11.81307793,1
1775,1249,-4.728151321,13.41694736,1
1775,1281,-27.19772339,-3.539025307,1
1775,1313,-14.78377533,10.06029987,1
1775,1345,-13.49411106,9.299853325,1
1775,1377,-12.00013828,9.28927803,1
1775,1409,-9.915784836,9.78027153,1
1775,1441,-8.904275894,9.751614571,1
1775,1473,-7.628928185,9.608449936,1
1775,1505,-6.910994053,9.861727715,1
1775,1537,-7.009703159,9.549144745,1
1775,1569,-7.114424229,8.433443069,1
1775,1601,-7.383812428,6.836088657,1
1775,1633,-6.596498013,5.332825661,1
1775,1665,-4.744003773,5.635014534,1
1775,1697,-2.873545408,4.115290642,1
1775,1729,0.1008292437,1.61342907,1
1775,1761,-0.5250066519,1.591346622,1
1775,1793,-1.116216302,1.45448041,1
1775,1825,-0.9444215298,0.3960028291,1
1775,1857,-0.2159101814,-0.07443219423,1
1775,1889,0.4661619365,0.03236401081,1
1775,1921,0.7891094089,0.06766664982,1
1775,1953,0.7799180746,-0.9276707768,1
1775,1985,1.134541988,-1.00166595,1
1775,2017,-0.01682239771,0.07245528698,1
1807,33,9.326096535,2.300841331,1
1807,65,-4.295965195,12.96741104,1
1807,97,-6.396875381,19.27278137,1
1807,129,-7.26504612,20.93498039,1
1807,161,-7.286209583,20.97158051,1
1807,193,-7.109177113,19.94676208,1
1807,225,-6.6115942,21.09777641,1
1807,257,-6.780301094,23.27822876,1
1807,289,-7.381083488,25.05102539,1
1807,321,-6.101695061,25.77876091,1
1807,353,-5.526937962,24.74282837,1
1807,385,-6.348120689,25.63240433,1
1807,417,-8.95616436,24.91870689,1
1807,449,-10.41082668,25.66276932,1
1807,481,-11.81898022,26.14953613,1
1807,513,-13.6447773,24.35857201,1
1807,545,-15.80535698,24.02967834,1
1807,577,-14.09938908,28.02186203,1
1807,609,-15.7136898,28.99813461,1
1807,641,-17.30181122,30.36802673,1
1807,673,-16.72258186,30.82177925,1
1807,705,-17.1862812,28.6377182,1
1807,737,-19.80995369,26.74951935,1
1807,769,-40.26544952,28.79071999,1
1807,801,-22.24243736,27.72600365,1
1807,833,-22.71067429,27.73929024,1
1807,865,-24.09858704,27.04556656,1
1807,897,-26.41276932,26.97489738,1
1807,929,-27.52333069,25.07832909,1
1807,961,-25.70064926,24.29722404,1
1807,993,-24.77960968,23.78644371,1
1807,1025,-25.17876053,21.51926422,1
1807,1057,-23.73090363,18.94583893,1
1807,1089,-21.50740051,17.73083878,1
1807,1121,-21.62287331,17.22685242,1
1807,1153,-22.28412437,13.83564949,1
1807,1185,-20.17129135,11.75702095,1
1807,1217,-16.60755157,8.455417633,1
1807,1249,-6.213906288,11.86239815,1
1807,1281,-6.064089775,7.466080666,1
1807,1313,-13.41965008,10.17759037,1
1807,1345,-13.52990437,9.765366554,1
1807,1377,-12.4569664,10.20017529,1
1807,1409,-11.03537655,10.86586666,1
1807,1441,-9.102531433,10.20171165,1
1807,1473,-7.876491547,10.24493122,1
1807,1505,-7.284583569,10.48810673,1
1807,1537,-7.198421955,9.874156952,1
1807,1569,-7.237926483,8.783343315,1
1807,1601,-6.841298103,6.526156902,1
1807,1633,-5.971808434,5.390181065,1
1807,1665,-13.1403141,21.95565033,1
1807,1697,-2.189359903,4.725533009,1
1807,1729,-0.6918065548,2.081554174,1
1807,1761,-0.9474333525,5.174649239,1
1807,1793,-2.231920481,4.832027435,1
1807,1825,-0.6153895259,0.2750186324,1
1807,1857,0.5582863092,-0.5236278772,1
1807,1889,0.5731341839,0.07372426987,1
1807,1921,0.6231369376,0.7889915705,1
1807,1953,0.8756430745,0.3055856228,1
1807,1985,0.9560700655,0.6506222486,1
1807,2017,-0.1392117143,-0.2723980546,1
1839,33,2.379327059,1.454092026,1
1839,65,-2.301333189,8.897450447,1
1839,97,-6.031575203,19.08601761,1
1839,129,-7.43659544,21.35252953,1
1839,161,-8.091259003,21.67818642,1
1839,193,-7.632249355,21.33577728,1
1839,225,-7.632646084,20.88717651,1
1839,257,-7.901341438,23.49994469,1
1839,289,-8.175319672,23.78085136,1
1839,321,-8.820950508,24.87917137,1
