PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[10]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1743,1953,0.3960133791,-7.407155991,1
1743,1985,-0.157571286,-6.159301758,1
1743,2017,-0.43009758,-1.843065262,1
1775,33,-2.242850304,-0.9804205894,1
1775,65,-3.187495232,-1.938132644,1
1775,97,-3.487897873,-1.75518775,1
1775,129,-3.556672573,-1.794624209,1
1775,161,-3.813852549,-1.474659443,1
1775,193,-4.382779598,-1.076426506,1
1775,225,-4.703793049,-3.664638519,1
1775,257,-5.30530262,-4.108640194,1
1775,289,-6.002264977,-1.555761337,1
1775,321,-6.442256451,-1.227731347,1
1775,353,-7.001054287,-1.056812525,1
1775,385,-7.086008549,-1.398551464,1
1775,417,-6.496222019,-2.016707659,1
1775,449,-6.714537621,-1.978815794,1
1775,481,-6.745071888,-0.4668973684,1
1775,513,-8.238200188,0.03322309256,1
1775,545,-9.640777588,0.04365986586,1
1775,577,-13.56960773,-1.340399861,1
1775,609,-12.43969631,-1.689268351,1
1775,641,-12.40044975,-1.783120394,1
1775,673,-12.07612038,-2.893741608,1
1775,705,-11.46788502,-6.225782871,1
1775,737,-11.62966156,-6.361988068,1
1775,769,-11.54052258,-4.07925272,1
1775,801,-11.95772552,-3.408257484,1
1775,833,-12.85537529,-3.652229309,1
1775,865,-11.68862629,-4.007311821,1
1775,897,-9.949938774,-5.073366642,1
1775,929,-7.354113579,-6.332282066,1
1775,961,-9.591733932,-6.420864105,1
1775,993,-7.275531292,-7.216702938,1
1775,1025,-7.692130089,-7.507104874,1
1775,1057,-8.63069725,-8.633705139,1
1775,1089,-10.67079639,-10.00203514,1
1775,1121,-10.73063374,-10.15156555,1
1775,1153,-7.07171154,-10.25291538,1
1775,1185,-5.917413712,-10.26257896,1
1775,1217,-6.24660778,-9.924735069,1
1775,1249,-5.657382488,-9.809576988,1
1775,1281,-4.25164032,-9.79781723,1
1775,1313,-4.020738602,-10.26991177,1
1775,1345,-3.556111097,-9.995136261,1
1775,1377,-2.961076736,-10.753685,1
1775,1409,-16.14264297,-25.0410881,1
1775,1441,-6.095470428,-10.65843582,1
1775,1473,-4.871780396,-10.39790249,1
1775,1505,-2.808158398,-10.6165905,1
1775,1537,-3.166049004,-10.71677303,1
1775,1569,-3.115256071,-9.401955605,1
1775,1601,-1.46090734,-8.11939621,1
1775,1633,-0.2301130295,-7.36456871,1
1775,1665,1.07961607,-5.967700481,1
1775,1697,1.98667419,-5.369226933,1
1775,1729,1.328849196,-6.506485939,1
1775,1761,1.831958652,-5.62815094,1
1775,1793,3.739453316,-2.536939621,1
1775,1825,0.2428808808,-3.142997265,1
1775,1857,0.1146116257,-4.858260155,1
1775,1889,-0.16950804,-6.832986355,1
1775,1921,0.3724541664,-6.697908878,1
1775,1953,0.622882247,-6.256523132,1
1775,1985,0.1479488015,-6.215993881,1
1775,2017,-0.646345377,-1.187847733,1
1807,33,-1.094785929,1.178338766,1
1807,65,-3.477375031,-1.923706889,1
1807,97,-3.322825909,-2.197739601,1
1807,129,-4.104242802,-1.959924698,1
1807,161,-3.93269968,-2.40928483,1
1807,193,-3.271740913,-3.451470613,1
1807,225,-3.541917324,-3.226089001,1
1807,257,-5.413263321,-3.113760948,1
1807,289,-6.215269566,-2.354192019,1
1807,321,-6.904816151,-1.522108555,1
1807,353,-7.867728233,-1.506111383,1
1807,385,-7.815977573,-2.708200932,1
1807,417,-5.347894192,-2.183845043,1
1807,449,-5.886034966,-2.804150343,1
1807,481,-4.533735752,-1.253300905,1
1807,513,-8.140506744,-1.47318244,1
1807,545,-11.31903362,-0.3047360182,1
1807,577,-12.43593216,-0.9268288612,1
1807,609,-11.83765984,-1.26411128,1
1807,641,-12.15318871,-1.98341608,1
1807,673,-12.38771534,-4.82438755,1
1807,705,-11.12732601,-7.838214874,1
1807,737,-10.64076996,-6.422673702,1
1807,769,-10.27762985,-5.054636002,1
1807,801,-10.69590187,-4.785939693,1
1807,833,-11.74378395,-4.803936481,1
1807,865,-12.43583679,-5.261885643,1
1807,897,-10.91500854,-5.621064663,1
1807,929,-5.50236702,-7.427047253,1
1807,961,-11.82633591,-7.901936531,1
1807,993,-12.31781864,-5.909227371,1
1807,1025,-8.603656769,-7.649457932,1
1807,1057,-9.066314697,-8.584068298,1
1807,1089,-9.619969368,-9.875131607,1
1807,1121,-10.1139307,-10.03030491,1
1807,1153,-6.153748035,-9.811859131,1
1807,1185,-5.365280151,-9.470633507,1
1807,1217,-5.341928005,-9.391771317,1
1807,1249,-5.003671646,-9.201913834,1
1807,1281,-4.736169815,-8.791585922,1
1807,1313,-4.37526989,-8.562744141,1
1807,1345,-3.531152248,-8.383152962,1
1807,1377,-2.771471977,-5.344100952,1
1807,1409,-1.918319702,-11.02086163,1
1807,1441,-3.891783714,-9.639498711,1
1807,1473,-4.862952232,-9.071840286,1
1807,1505,-3.545220375,-9.349761963,1
1807,1537,-3.158850193,-9.163953781,1
1807,1569,-3.09119606,-8.61063385,1
1807,1601,-0.7877823114,-7.976904869,1
1807,1633,0.08603340387,-7.597957134,1
1807,1665,1.000332236,-6.268218994,1
1807,1697,2.000341177,-5.195457458,1
1807,1729,1.389967203,-5.536440372,1
1807,1761,1.053324461,-5.130922318,1
1807,1793,0.9534393549,-4.119968891,1
1807,1825,0.6540045738,-4.238208771,1
1807,1857,1.122095346,-3.998620987,1
1807,1889,2.166545868,-4.480340004,1
1807,1921,2.627214432,-4.822172165,1
1807,1953,1.607258201,-4.830859661,1
1807,1985,0.6308038831,-5.512063026,1
1807,2017,-0.9623895884,-1.484713554,1
1839,33,-0.569745779,2.837229252,1
1839,65,-4.019947052,-6.890010834,1
1839,97,-3.031237364,-2.073002338,1
1839,129,-4.772068977,-2.220356226,1
1839,161,-5.063427448,-2.508177757,1
1839,193,-4.562091351,-2.894933701,1
1839,225,-4.883406162,-2.980757236,1
1839,257,-5.881151199,-2.691889763,1
1839,289,-6.396569252,-2.877799273,1
1839,321,-7.182936668,-2.185897827,1
1839,353,-8.458322525,-1.90348649,1
1839,385,-7.446983814,-2.131316662,1
1839,417,-4.856537342,-1.882777095,1
1839,449,-6.243395329,-2.28382802,1
1839,481,-7.373062134,-0.7424936295,1
1839,513,-9.033479691,-1.565695047,1
1839,545,-11.46532059,-1.73757112,1
1839,577,-10.19012165,-1.888282537,1
1839,609,-10.9726553,-2.064362764,1
1839,641,-11.82139587,-2.960938454,1
1839,673,-13.89086151,-4.772548676,1
1839,705,-12.62351513,-7.116028786,1
1839,737,-10.26078701,-6.168017387,1
1839,769,-10.05562305,-5.769705772,1
1839,801,-10.21344852,-5.447453022,1
1839,833,-10.40530396,-5.633768082,1
1839,865,-10.93636417,-6.037412643,1
1839,897,-11.03989697,-6.320862293,1
1839,929,-8.383615494,-7.086252689,1
1839,961,-7.949359417,-6.54990387,1
1839,993,-7.989216805,-6.976289749,1
1839,1025,-8.463479042,-7.923551083,1
1839,1057,-9.087601662,-8.443310738,1
1839,1089,-9.553068161,-9.206212044,1
1839,1121,-8.41620636,-9.674372673,1
1839,1153,-6.672354221,-9.898792267,1
1839,1185,-5.205826283,-8.981066704,1
1839,1217,-4.616662025,-8.84764576,1
1839,1249,-4.67642498,-8.881690025,1
1839,1281,-4.57278204,-8.102706909,1
1839,1313,-4.30130291,-8.394855499,1
1839,1345,-3.888652325,-8.291902542,1
1839,1377,-3.397940159,-9.007008553,1
1839,1409,-3.165287971,-10.79312229,1
1839,1441,-2.986684322,-9.321787834,1
1839,1473,-2.916701555,-8.437708855,1
1839,1505,-2.461134672,-8.024396896,1
1839,1537,-2.093598843,-7.694542885,1
1839,1569,-1.647821188,-7.987884521,1
1839,1601,-0.5238596797,-6.960538387,1
1839,1633,-0.03124130517,-7.879943371,1
1839,1665,0.1752921343,-7.399414063,1
1839,1697,1.068309546,-6.047206402,1
1839,1729,1.507276058,-5.436694622,1
1839,1761,0.02090376616,-4.9408288,1
1839,1793,0.2834953666,-4.238722801,1
1839,1825,1.206129432,-4.028930664,1
1839,1857,1.608396053,-4.663199425,1
1839,1889,1.993353128,-4.703916073,1
1839,1921,2.081629753,-4.31390667,1
1839,1953,1.825654984,-4.495742798,1
1839,1985,0.8421689272,-4.439514637,1
1839,2017,-0.7877753973,-1.697550893,1
1871,33,-3.668459177,4.267157555,1
1871,65,-3.626284361,-5.902131557,1
1871,97,-2.797271729,-2.989996195,1
1871,129,-3.343599558,-2.501777411,1
1871,161,-5.046276093,-2.08930254,1
1871,193,-6.21094799,-1.612653732,1
1871,225,-5.128215313,-1.650751472,1
1871,257,-5.241928101,-2.379124641,1
1871,289,-5.776087284,-3.376240969,1
1871,321,-6.6530509,-4.731724739,1
1871,353,-7.353963375,-2.115718842,1
1871,385,-7.341542721,-1.562114835,1
1871,417,9.466220856,-7.356926918,1
1871,449,-0.9763240814,-1.738506556,1
1871,481,-5.026270866,-3.149460316,1
1871,513,-8.430101395,-2.024367094,1
1871,545,-9.76139164,-2.057360411,1
1871,577,-9.732088089,-3.111880302,1
1871,609,-10.39380932,-3.030386448,1
1871,641,-10.49668503,-4.167355537,1
1871,673,-8.424538612,-4.216832161,1
1871,705,-10.71316433,-5.21736002,1
1871,737,-10.01693439,-5.715801239,1
1871,769,-10.13215256,-6.167841434,1
1871,801,-10.71274757,-6.497020721,1
1871,833,-9.747475624,-7.392892838,1
1871,865,-8.803425789,-7.985208035,1
1871,897,-8.649787903,-8.63080883,1
1871,929,-7.710861206,-7.946230888,1
1871,961,-7.773778915,-7.597146034,1
1871,993,-6.996219635,-6.971637249,1
1871,1025,-5.269849777,-7.94316864,1
1871,1057,-8.503442764,-8.423727989,1
1871,1089,-10.22345161,-9.386789322,1
1871,1121,-7.84905529,-9.313554764,1
1871,1153,-5.582080841,-9.697636604,1
1871,1185,-3.496652603,-8.834040642,1
1871,1217,-2.066930294,-8.39952755,1
1871,1249,-3.988383293,-8.980015755,1
1871,1281,-4.437017918,-8.291987419,1
1871,1313,-4.321992397,-8.460049629,1
1871,1345,-4.124177933,-8.548837662,1
1871,1377,-3.647031307,-8.847146988,1
1871,1409,-2.965483189,-9.298492432,1
1871,1441,-2.237434626,-8.415445328,1
1871,1473,-1.995978117,-7.739322662,1
1871,1505,-1.938047171,-6.404033184,1
1871,1537,-1.431744814,-6.337594986,1
1871,1569,-0.8701064587,-7.517008305,1
1871,1601,-0.53812778,-7.277127266,1
1871,1633,-0.1456472576,-7.912093163,1
1871,1665,0.06751871109,-7.23598814,1
1871,1697,0.5567498207,-6.72526741,1
1871,1729,1.581854105,-7.152355671,1
1871,1761,0.5284086466,-5.254379749,1
1871,1793,0.2827191949,-4.91679287,1
1871,1825,0.5928497314,-5.166130543,1
1871,1857,0.9275784492,-5.349050999,1
1871,1889,1.581892252,-4.538304329,1
1871,1921,2.224193811,-3.952678204,1
1871,1953,1.71533978,-3.908607483,1
1871,1985,0.8355515003,-2.138811588,1
1871,2017,0.1374276876,-1.786691308,1
1903,33,-3.395512342,4.810839653,1
1903,65,-3.436720848,-4.375733852,1
1903,97,-1.672562599,-2.147449017,1
1903,129,-1.874719143,-1.713352203,1
1903,161,-2.869917393,-1.692284703,1
1903,193,-3.075088024,-0.8372263908,1
1903,225,-4.663321018,-1.581596851,1
1903,257,-4.330585003,-2.564894676,1
1903,289,-4.526538849,-4.817502975,1
1903,321,-5.516706467,-4.487330437,1
1903,353,-6.772584915,-1.980829239,1
1903,385,-7.126870155,-1.494229317,1
1903,417,-4.573085785,-2.080058098,1
1903,449,-2.437097549,-3.378025055,1
1903,481,-4.969028473,-4.725543499,1
1903,513,-8.217685699,-2.36722064,1
1903,545,-9.295735359,-2.068672657,1
1903,577,-9.20351696,-2.569146395,1
1903,609,0.2694597244,-0.3482196331,1
1903,641,-1.947038651,-6.719434738,1
1903,673,-7.391641617,-6.37879467,1
1903,705,-9.468132019,-4.756396294,1
1903,737,-9.32250309,-6.139775753,1
1903,769,-10.49656582,-7.043213844,1
1903,801,-10.87512302,-7.820534706,1
1903,833,-9.20882225,-8.516816139,1
1903,865,-7.207838058,-8.462864876,1
1903,897,-6.70832634,-8.037819862,1
1903,929,-6.440087795,-7.779996872,1
1903,961,-7.150951862,-8.385026932,1
1903,993,-7.156785011,-7.869438171,1
1903,1025,-4.60827446,-7.909468174,1
1903,1057,-9.43985939,-8.085232735,1
1903,1089,-9.052580833,-8.517160416,1
1903,1121,-7.338686943,-8.690968513,1
1903,1153,-5.811053276,-9.150462151,1
1903,1185,-3.794454098,-9.262055397,1
1903,1217,-2.527036667,-7.815506935,1
1903,1249,-3.543778896,-8.493063927,1
1903,1281,-4.427235603,-8.102427483,1
1903,1313,-4.472832203,-8.081894875,1
1903,1345,-4.102975845,-8.425889969,1
1903,1377,-3.802568436,-9.000498772,1
1903,1409,-3.197812796,-9.34924984,1
1903,1441,-0.3348634243,-7.953864098,1
1903,1473,-1.945876837,-7.508069515,1
1903,1505,-1.647470117,-6.191326618,1
1903,1537,-1.301883221,-5.965951443,1
1903,1569,-0.6274746656,-7.399981022,1
1903,1601,-0.0977602005,-7.863758087,1
1903,1633,-0.0009540766478,-7.532450676,1
1903,1665,-0.06961973757,-6.733460903,1
1903,1697,0.223183006,-7.250576973,1
1903,1729,2.042382002,-8.012571335,1
1903,1761,1.716360331,-5.865192413,1
1903,1793,1.26992166,-5.792333603,1
1903,1825,0.6741456985,-6.288341999,1
1903,1857,0.4216833115,-5.096108913,1
1903,1889,1.142334819,-3.633189678,1
1903,1921,2.316975594,-3.763693333,1
1903,1953,1.854647279,-4.854212761,1
1903,1985,0.8173508048,-0.7649245262,1
1903,2017,0.3673098087,-2.117480278,1
1935,33,-2.962842464,3.879331827,1
1935,65,-1.730101705,-3.789157391,1
1935,97,-0.9087830782,-1.531829953,1
1935,129,-1.235884905,-1.123739362,1
1935,161,-3.030186892,-1.790066004,1
1935,193,-4.313506126,-1.853771925,1
1935,225,-4.610283852,-2.059376717,1
1935,257,-4.744266033,-2.796699762,1
1935,289,-5.143882275,-2.888154984,1
1935,321,-5.96119833,-2.55420804,1
1935,353,-7.302063465,-2.251973152,1
1935,385,-8.173353195,-2.274252892,1
1935,417,-5.705976486,-1.952897072,1
1935,449,-5.028220177,-3.624112606,1
1935,481,-7.135728836,-2.52967453,1
1935,513,-8.593306541,-2.183024406,1
1935,545,-10.10377216,-2.181188822,1
1935,577,-9.092391968,-2.414978266,1
1935,609,-1.81899929,-4.990776062,1
1935,641,-8.227835655,-5.36934948,1
1935,673,-7.937693596,-5.123184681,1
1935,705,-7.928811073,-4.574456692,1
1935,737,-8.853331566,-5.898765564,1
1935,769,-10.05400085,-7.79634285,1
1935,801,-9.497081757,-8.84516716,1
1935,833,-8.248651505,-8.609667778,1
1935,865,-6.710749149,-8.739359856,1
1935,897,-6.078242779,-8.169537544,1
1935,929,-6.243226051,-7.358166218,1
1935,961,-6.740049362,-7.420882225,1
1935,993,-6.795376301,-7.353266716,1
1935,1025,-6.389975548,-7.544709206,1
1935,1057,-6.721559525,-7.826257706,1
1935,1089,-8.089646339,-7.947568893,1
1935,1121,-8.224245071,-8.504944801,1
1935,1153,-6.565925598,-9.030068398,1
1935,1185,-5.003653049,-10.53527069,1
1935,1217,-0.1331923008,-7.983486176,1
1935,1249,-2.12323761,-8.352777481,1
1935,1281,-2.249230862,-7.835411072,1
1935,1313,-3.002323627,-7.472458839,1
1935,1345,-3.32692337,-8.366556168,1
1935,1377,-4.194570541,-9.239332199,1
1935,1409,-4.381002426,-9.988293648,1
1935,1441,-2.21153307,-8.742347717,1
1935,1473,-2.035504103,-7.769558907,1
1935,1505,-1.292405844,-7.024909973,1
1935,1537,-1.647268176,-5.469385147,1
1935,1569,-0.537506938,-7.071892262,1
1935,1601,-0.1325980127,-7.3616786,1
1935,1633,0.2285204083,-6.44228363,1
1935,1665,1.024676681,-5.964960098,1
1935,1697,0.7049860954,-7.003016472,1
1935,1729,0.9247734547,-7.360637188,1
1935,1761,1.329348326,-8.770353317,1
1935,1793,0.5549086332,-6.971139431,1
1935,1825,0.632584691,-6.381245136,1
1935,1857,0.4395512938,-5.865924358,1
1935,1889,0.3570144773,-6.179911613,1
1935,1921,-0.9151789546,-6.718914032,1
1935,1953,-0.6470332146,-2.658507824,1
1935,1985,0.1923854947,-1.819118738,1
1935,2017,0.08038783073,-2.852450609,1
1967,33,-3.186339378,1.001622677,1
1967,65,-1.005727768,-0.4804823399,1
1967,97,-0.1535031796,-1.450649858,1
1967,129,-0.6351926327,-0.840418458,1
1967,161,-2.412120104,-1.364144802,1
1967,193,-3.383999586,-2.047832251,1
1967,225,-4.049250126,-2.043109417,1
1967,257,-4.694472313,-2.438812256,1
1967,289,-5.140163898,-1.997948885,1
1967,321,-5.529402733,-2.264760494,1
1967,353,-6.007152557,-3.461556911,1
1967,385,-6.443740368,-3.509173393,1
1967,417,-6.152035713,-5.12657547,1
1967,449,-7.447874069,-3.610612154,1
1967,481,-7.859980106,-1.050475359,1
1967,513,-8.424563408,-2.29985404,1
1967,545,-8.946612358,-2.307409286,1
1967,577,-7.223043442,-1.977963448,1
1967,609,-7.55987072,-2.444668293,1
1967,641,-7.069517136,-2.83044672,1
1967,673,-8.240604401,-3.100673676,1
1967,705,-7.83382988,-2.971155643,1
1967,737,-7.312438965,-5.239652157,1
1967,769,-8.52189064,-7.91296196,1
1967,801,-7.678128719,-8.648460388,1
1967,833,-6.47056675,-8.491303444,1
1967,865,-5.90844059,-9.026264191,1
1967,897,-6.348970413,-7.95695591,1
1967,929,-6.377547264,-7.324941635,1
1967,961,-6.459291935,-7.166723251,1
1967,993,-6.292038441,-7.02894783,1
1967,1025,-5.671288013,-7.154511452,1
1967,1057,-6.252259731,-7.817920685,1
1967,1089,-7.404791355,-8.370980263,1
1967,1121,-7.350059509,-9.091992378,1
1967,1153,-5.805841446,-9.431866646,1
1967,1185,-4.854251862,-9.078139305,1
1967,1217,-3.153017044,-6.953023911,1
1967,1249,-2.924952269,-7.109394073,1
1967,1281,-1.371605873,-7.369862556,1
1967,1313,-2.513959885,-8.1238451,1
1967,1345,-2.638918161,-8.753873825,1
1967,1377,-2.529360056,-8.939627647,1
1967,1409,-3.122335434,-9.333161354,1
1967,1441,-3.403140545,-8.113500595,1
1967,1473,-3.500766516,-7.101546764,1
1967,1505,-2.781160116,-5.726016998,1
1967,1537,-2.037275314,-5.382185459,1
1967,1569,-1.338583946,-6.697411537,1
1967,1601,-0.4712019861,-5.817536354,1
1967,1633,0.4977765679,-5.068212032,1
1967,1665,1.36758244,-5.442330837,1
1967,1697,1.990427375,-6.709990025,1
1967,1729,1.924934149,-7.578680992,1
1967,1761,0.8410880566,-7.68226099,1
1967,1793,-0.001328408718,-6.136825562,1
1967,1825,0.3804819584,-6.624240875,1
1967,1857,0.5884953737,-7.673959732,1
1967,1889,0.5799950361,-5.711454391,1
1967,1921,-0.4396452904,-6.51126194,1
1967,1953,-1.170938134,-1.598274708,1
1967,1985,-1.192925096,-1.001476049,1
1967,2017,-1.066645622,-4.065984726,1
1999,33,9.377323151,-0.1760149002,1
1999,65,-1.064329505,-1.216559052,1
1999,97,-0.09056520462,-4.237641335,1
1999,129,-1.671974897,-3.112421274,1
1999,161,-0.4241847992,-1.819279194,1
1999,193,-2.304321766,-3.525210619,1
1999,225,-2.928307056,-3.456978798,1
1999,257,-4.023754597,-2.635076046,1
1999,289,-5.92270422,-1.717177987,1
1999,321,-5.184501648,-1.61692512,1
1999,353,-5.239957333,-4.827050686,1
1999,385,-4.975665092,-5.224458694,1
1999,417,-5.361004353,-1.451918125,1
1999,449,-6.80086422,0.5048875809,1
1999,481,-6.429714203,-0.3829030991,1
1999,513,-7.092564106,-2.164953232,1
1999,545,-6.975439072,-2.39040184,1
1999,577,-5.045310974,-1.983140826,1
1999,609,-8.038383484,-2.534666061,1
1999,641,-9.335386276,-2.713397503,1
1999,673,-6.181745529,-2.379528522,1
1999,705,-1.752771378,-11.23836613,1
1999,737,-5.892644405,-3.824222803,1
1999,769,-5.445683479,-7.895243645,1
1999,801,-5.232966423,-7.96859169,1
1999,833,-4.757456779,-6.721137047,1
1999,865,-6.65128231,-7.224545002,1
1999,897,-8.092150688,-6.941764832,1
1999,929,-7.321172237,-6.825574875,1
1999,961,-5.163805008,-6.775566101,1
1999,993,-5.833045006,-6.651751995,1
1999,1025,-6.968458176,-7.070444107,1
1999,1057,-7.739516258,-7.476507187,1
1999,1089,-7.170913696,-8.949661255,1
1999,1121,-6.416006088,-10.16255188,1
1999,1153,-6.082166672,-10.84897995,1
1999,1185,-5.189195156,-8.439665794,1
1999,1217,-3.946614265,-6.750442982,1
1999,1249,-3.811732054,-5.256303787,1
1999,1281,-2.726322651,-6.858299732,1
1999,1313,-2.761975765,-7.463646412,1
1999,1345,-3.382432938,-7.512786865,1
1999,1377,-3.158009052,-7.836660862,1
1999,1409,-3.630288601,-8.45734787,1
1999,1441,-2.725987434,-6.726538658,1
1999,1473,-1.292990685,-8.143154144,1
1999,1505,-6.71082592,-6.011481285,1
1999,1537,-4.764596462,-6.226357937,1
1999,1569,-2.34888649,-5.666427612,1
1999,1601,-0.494527936,-3.901555061,1
1999,1633,1.272827506,-4.235157013,1
1999,1665,2.299495697,-5.437840462,1
1999,1697,3.837107658,-4.981245995,1
1999,1729,3.051014185,-7.749709606,1
1999,1761,1.027026057,-7.134266853,1
1999,1793,-0.08644688129,-6.107787609,1
1999,1825,0.2021351457,-6.720183849,1
1999,1857,1.422571659,-6.656344414,1
1999,1889,2.062137842,-5.495334625,1
1999,1921,1.51506567,-3.622903109,1
1999,1953,-6.688824654,-8.95176506,1
1999,1985,-13.70008183,-12.02906609,1
1999,2017,-3.460833549,-6.286082268,1
