PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[10]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1655,273,-16.42453003,7.253575325,1
1655,289,-10.38075924,16.43839645,1
1655,305,-10.28107643,13.12525272,1
1655,321,-9.151438713,13.18937111,1
1655,337,-10.34493637,13.57184124,1
1655,353,-11.35991478,13.44256401,1
1655,369,-12.26170635,13.53673363,1
1655,385,-11.31110477,13.08215523,1
1655,401,-10.47604179,11.63441563,1
1655,417,-10.58187389,11.74482346,1
1655,433,-11.88025093,14.65442371,1
1655,449,-17.96538162,7.343331337,1
1655,465,-10.35802364,12.17327595,1
1655,481,-12.41554546,13.16193199,1
1655,497,-13.41957569,11.71376514,1
1655,513,-14.01622963,11.59104347,1
1655,529,-1.773077011,13.13548279,1
1655,545,-2.184026718,11.24998569,1
1655,561,-11.93504238,7.38557148,1
1655,577,-12.04327202,19.64855194,1
1655,593,-12.16165352,10.12138939,1
1655,609,-11.78209305,11.52444744,1
1655,625,-5.393507004,6.123511314,1
1655,641,-13.79130363,9.316492081,1
1655,657,-13.7868681,12.09269047,1
1655,673,-11.73323727,12.11818886,1
1655,689,-13.6449337,12.90414619,1
1655,705,-14.61862087,11.88694191,1
1655,721,-15.26632977,13.67140198,1
1655,737,-17.02085304,13.57096386,1
1655,753,-17.1965313,12.32584763,1
1655,769,-15.28470516,10.16552448,1
1655,785,-13.8894186,9.403884888,1
1655,801,-12.88024902,8.814923286,1
1655,817,-14.48056984,12.93738461,1
1655,833,-12.67670631,10.2764225,1
1655,849,-11.13727188,10.100564,1
1655,865,-10.86273098,9.363469124,1
1655,881,-11.7049551,8.892035484,1
1655,897,-10.35151863,8.480441093,1
1655,913,-9.190332413,9.32463932,1
1655,929,-8.50047493,8.525659561,1
1655,945,-8.615642548,8.896956444,1
1655,961,-8.727600098,9.493517876,1
1655,977,-8.446451187,10.13508129,1
1655,993,-9.163543701,10.5846777,1
1655,1009,-10.06425953,10.76978397,1
1655,1025,-11.21536446,9.267930031,1
1655,1041,-11.65013123,8.920967102,1
1655,1057,-11.26788044,9.312637329,1
1655,1073,-9.634243011,9.005895615,1
1655,1089,-1.425593376,12.40591621,1
1655,1105,-1.180326462,7.922966003,1
1655,1121,-5.693871498,16.78082085,1
1655,1137,-6.24591732,8.885995865,1
1655,1153,-2.905226707,-1.655498505,1
1655,1169,-2.916460991,1.313624382,1
1655,1185,-4.906634331,5.496404171,1
1655,1201,-5.425896168,2.807277203,1
1655,1217,-0.8329999447,-2.51225996,1
1655,1233,-7.541864872,0.8990879059,1
1655,1249,5.328840256,5.297616959,1
1655,1265,5.208838463,5.744242668,1
1655,1281,2.641308069,5.634342194,1
1655,1297,-6.673592091,5.757640839,1
1655,1313,1.357875109,11.50846863,1
1655,1329,0.3200647831,11.13237572,1
1655,1345,-4.252157211,6.73415041,1
1655,1361,-7.351655483,6.48791647,1
1655,1377,-9.184863091,7.276687145,1
1655,1393,-13.17198181,9.000724792,1
1655,1409,-5.197781086,13.53009224,1
1655,1425,3.447144508,3.88634038,1
1655,1441,2.640948057,3.114601612,1
1655,1457,-3.033643246,3.396283388,1
1655,1473,-5.694654465,2.067432404,1
1655,1489,-4.309527874,2.631752253,1
1655,1505,-3.465794563,1.404127359,1
1655,1521,-2.071437359,0.3959771395,1
1655,1537,-5.471140862,6.887084961,1
1655,1553,-0.2467208505,-0.3099997044,1
1655,1569,-0.1664379239,0.5319485068,1
1655,1585,-0.3840195537,0.5495948792,1
1655,1601,-0.3364713192,0.7825605869,1
1655,1617,-0.4597132802,0.9569985867,1
1655,1633,-0.8387266397,0.561645031,1
1655,1649,5.846172333,0.9170499444,1
1655,1665,-1.06388247,9.322814941,1
1655,1681,-1.43450129,1.509773016,1
1655,1697,-4.036411762,5.464129448,1
1655,1713,-7.328351021,6.582335472,1
1655,1729,5.547855854,7.018326759,1
1655,1745,-9.483304977,1.734319568,1
1655,1761,-10.36571217,4.04569912,1
1655,1777,6.217068672,6.455796719,1
1655,1793,-10.09671307,3.206231117,1
1655,1809,-1.372189641,1.38955915,1
1655,1825,-1.662244678,-0.6599055529,1
1655,1841,-1.740992665,1.428969622,1
1655,1857,-1.946611047,7.806256294,1
1655,1873,-4.457905293,-7.197402954,1
1655,1889,-8.310627937,6.027860165,1
1655,1905,-9.226480484,5.300559521,1
1655,1921,-10.57163239,3.962740421,1
1655,1937,-1.92803812,1.77839148,1
1655,1953,-2.624422073,1.320125818,1
1655,1969,-0.09171032906,10.08140945,1
1655,1985,-2.892684937,-7.047076702,1
1655,2001,-8.511604309,7.380338669,1
1655,2017,3.89858675,-2.822639704,1
1655,2033,7.51719141,0.7681941986,1
1671,17,0.6926088333,11.72624207,1
1671,33,-2.768444061,2.256216049,1
1671,49,-3.864657879,9.176851273,1
1671,65,-5.206778049,10.73272228,1
1671,81,-0.6801729202,18.36997032,1
1671,97,-7.793428421,14.62877083,1
1671,113,-8.559612274,13.02671051,1
1671,129,-6.953189373,12.60912418,1
1671,145,-6.177841663,11.78292179,1
1671,161,-6.098256588,11.87774467,1
1671,177,-13.00238228,17.73514366,1
1671,193,-2.173576355,12.50113106,1
1671,209,-8.076156616,9.489019394,1
1671,225,-8.988310814,11.27920818,1
1671,241,-9.828643799,12.58426571,1
1671,257,-9.954936028,15.82151985,1
1671,273,-10.16239357,14.19229126,1
1671,289,-13.61852932,18.00155258,1
1671,305,-10.56183147,14.68062401,1
1671,321,-10.39805794,14.27530479,1
1671,337,-10.8507328,13.84543419,1
1671,353,-11.34732151,14.04155159,1
1671,369,-11.30051804,14.41396046,1
1671,385,-10.95596981,15.12086868,1
1671,401,-12.13695621,13.83224583,1
1671,417,-14.22568989,13.55118752,1
1671,433,-12.7120142,14.3973875,1
1671,449,-19.45292473,10.00295639,1
1671,465,-10.77715397,14.97463131,1
1671,481,-10.03069782,12.05366325,1
1671,497,-11.85927773,9.688831329,1
1671,513,-14.95293522,11.01790619,1
1671,529,-19.33312607,12.6946497,1
1671,545,-19.69571304,14.3130703,1
1671,561,-16.73850632,9.650832176,1
1671,577,-15.57239437,6.882554054,1
1671,593,-12.8400383,9.952110291,1
1671,609,-12.3673687,10.75641918,1
1671,625,-13.53081608,7.528864861,1
1671,641,-4.366903305,6.355838776,1
1671,657,-6.842944145,9.818148613,1
1671,673,-6.524044037,9.299013138,1
1671,689,-6.349934578,10.63304043,1
1671,705,-5.936986923,10.23494911,1
1671,721,-15.50525665,14.46742725,1
1671,737,-15.57925892,15.86684132,1
1671,753,-15.79855156,11.15680695,1
1671,769,-11.33249474,1.276658058,1
1671,785,-11.04617691,7.741610527,1
1671,801,-9.770935059,8.31683445,1
1671,817,-14.6871233,14.492342,1
1671,833,-12.05267048,15.56788635,1
1671,849,-12.94228745,0.4985198975,1
1671,865,-11.69015408,4.812404633,1
1671,881,-9.346642494,8.305177689,1
1671,897,-8.556091309,8.108837128,1
1671,913,-8.314888954,8.248744011,1
1671,929,-8.348038673,8.286590576,1
1671,945,-8.434981346,8.733240128,1
1671,961,-9.05755043,6.867212296,1
1671,977,-9.218702316,8.673829079,1
1671,993,-10.23483753,9.875479698,1
1671,1009,-12.75755215,8.990764618,1
1671,1025,-11.94098949,8.500487328,1
1671,1041,-10.8937645,7.502765656,1
1671,1057,-10.0540247,7.497177601,1
1671,1073,-9.365519524,7.59217453,1
1671,1089,-4.948850632,8.192682266,1
1671,1105,-4.182656288,8.774783134,1
1671,1121,-7.41669035,8.241231918,1
1671,1137,-5.301071167,9.492027283,1
1671,1153,4.282438278,4.48415947,1
1671,1169,-11.79995537,6.488122463,1
1671,1185,-10.2816658,6.963656425,1
1671,1201,-5.610948563,3.151989937,1
1671,1217,-3.72009325,6.447483063,1
1671,1233,-3.624843121,4.288899899,1
1671,1249,-3.48466444,5.209273338,1
1671,1265,-2.800452709,5.073068619,1
1671,1281,-9.450903893,11.2731514,1
1671,1297,-0.7673721313,12.95137596,1
1671,1313,5.004795074,10.74142075,1
1671,1329,-2.45952177,10.1784687,1
1671,1345,-1.936280727,5.990918159,1
1671,1361,-2.199248314,5.781494141,1
1671,1377,-4.617355824,5.230128288,1
1671,1393,-4.636738777,6.415642262,1
1671,1409,-4.228304863,13.34331131,1
1671,1425,-5.496273041,6.003546715,1
1671,1441,-12.14996338,6.037475586,1
1671,1457,-7.395125389,4.755550861,1
1671,1473,-6.820233345,4.565213203,1
1671,1489,-6.074666023,3.009278297,1
1671,1505,-4.565022945,1.524862885,1
1671,1521,4.503642559,1.42505765,1
1671,1537,2.105648756,0.7580752373,1
1671,1553,-0.02655166388,-0.8651342392,1
1671,1569,-0.3364263177,0.9644924998,1
1671,1585,-0.555138886,1.082554102,1
1671,1601,-0.8141647577,1.122044086,1
1671,1617,-1.191427827,1.018310308,1
1671,1633,-1.493442178,0.2601712346,1
1671,1649,-1.936473846,0.4303753376,1
1671,1665,-2.218187332,0.9591681957,1
1671,1681,-3.995286942,1.214107871,1
1671,1697,7.22603035,-0.9874032736,1
1671,1713,6.853133202,1.023230433,1
1671,1729,-0.8813290596,1.446811199,1
1671,1745,-1.287378073,1.765162706,1
1671,1761,-10.02585602,-0.7288043499,1
1671,1777,-5.073451042,9.520107269,1
1671,1793,-0.5638637543,2.688653231,1
1671,1809,6.208137989,3.268664837,1
1671,1825,-1.241950035,2.314501762,1
1671,1841,-1.922563076,3.611161947,1
1671,1857,-2.944099903,1.467426062,1
1671,1873,3.549406052,-1.748317122,1
1671,1889,-9.264230728,6.109438896,1
1671,1905,-10.48355675,4.028075218,1
1671,1921,-10.64273357,4.034631729,1
1671,1937,-4.985489368,-7.2220397,1
1671,1953,-3.153163433,1.150512576,1
1671,1969,-3.919517279,-0.3342198133,1
1671,1985,-1.588682413,2.296410322,1
1671,2001,-0.03186142445,1.989461422,1
1671,2017,-1.293682575,10.08208656,1
1671,2033,-0.1439386606,2.44764328,1
1687,17,-0.2984972,14.98059082,1
1687,33,-11.68341064,16.44098663,1
1687,49,-5.326102734,9.702108383,1
1687,65,-6.732097626,10.41540718,1
1687,81,-7.217811108,13.054286,1
1687,97,-8.003624916,13.51718426,1
1687,113,-8.196320534,12.30142117,1
1687,129,-7.863584518,12.35583591,1
1687,145,-6.961801529,11.92654228,1
1687,161,-6.69215107,11.57633114,1
1687,177,-6.82001543,10.54357147,1
1687,193,-7.095294952,10.87103081,1
1687,209,-6.967378616,10.71633339,1
1687,225,-9.852649689,10.26035023,1
1687,241,-10.13444901,11.52794266,1
1687,257,-4.856882095,20.54138565,1
1687,273,-9.588161469,5.968782425,1
1687,289,-8.030778885,17.72361374,1
1687,305,-10.0081501,16.69005013,1
1687,321,-12.12409019,15.35369873,1
1687,337,-11.4833231,14.47879028,1
1687,353,-10.96437931,14.3634491,1
1687,369,-9.046556473,14.64474487,1
1687,385,-9.540224075,14.13408279,1
1687,401,-10.52261162,13.71336937,1
1687,417,-10.86985397,12.43365383,1
1687,433,-10.67266369,5.072363853,1
1687,449,-11.02620697,13.40058136,1
1687,465,-11.6178627,13.09089565,1
1687,481,-13.80364799,12.04741669,1
1687,497,-14.36642075,11.9137392,1
1687,513,-13.79616547,10.34316158,1
1687,529,-8.091110229,20.26181984,1
1687,545,-11.18170738,11.16483688,1
1687,561,-13.27442932,10.61885166,1
1687,577,-13.68153095,9.77559185,1
1687,593,-13.3735323,10.73544598,1
1687,609,-12.9509058,11.02538109,1
1687,625,-20.80515289,8.928004265,1
1687,641,-11.68370247,10.09077549,1
1687,657,-5.075678825,8.127873421,1
1687,673,-9.605826378,10.55213642,1
1687,689,-9.879833221,9.942113876,1
1687,705,-6.638593674,17.58781242,1
1687,721,-16.96577835,15.39378166,1
1687,737,-16.79383087,16.53079987,1
1687,753,-15.65919209,10.0375576,1
1687,769,-18.05829811,4.199081421,1
1687,785,-2.614314079,8.31389904,1
1687,801,-2.686224937,6.815822601,1
1687,817,-12.39046383,15.61493015,1
1687,833,-12.1058712,15.04903793,1
1687,849,-1.434393883,8.302581787,1
1687,865,-1.155215263,12.8547039,1
1687,881,-16.47131538,6.384325027,1
1687,897,-7.255656242,8.797454834,1
1687,913,-7.168597698,8.125600815,1
1687,929,-7.336796284,8.115662575,1
1687,945,-8.02314949,8.715624809,1
1687,961,-8.249843597,6.345336914,1
1687,977,-8.595286369,10.61923122,1
1687,993,-8.226634979,9.680470467,1
1687,1009,-9.764779091,8.927100182,1
1687,1025,-11.21688271,8.363188744,1
1687,1041,-10.70700455,7.236259937,1
1687,1057,-10.09315109,6.884922504,1
1687,1073,-9.521044731,6.964865685,1
1687,1089,-16.89424133,8.889539719,1
1687,1105,-15.72951126,10.65472984,1
1687,1121,-7.076481819,8.862960815,1
1687,1137,-4.756630898,9.011169434,1
1687,1153,-12.02274513,7.819290638,1
1687,1169,2.760266781,0.235188961,1
1687,1185,3.695223331,1.392835617,1
1687,1201,-2.224741459,7.031659603,1
1687,1217,-3.44974184,15.3659687,1
1687,1233,-4.757854462,-2.147631168,1
1687,1249,-1.709932327,4.670660019,1
1687,1265,-0.2509810925,4.682742119,1
1687,1281,-1.273909569,1.108180046,1
1687,1297,-1.47284174,11.76282883,1
1687,1313,-6.8558321,5.584774494,1
1687,1329,-7.190565109,-1.294181347,1
1687,1345,-2.712259769,5.746041298,1
1687,1361,-3.047886372,5.651592731,1
1687,1377,-4.320821762,4.598320007,1
1687,1393,-3.920968056,5.264335155,1
1687,1409,-3.582967997,7.07297039,1
1687,1425,-3.352988958,5.067623615,1
1687,1441,2.290749311,10.01330471,1
1687,1457,-10.85316563,-1.944542646,1
1687,1473,2.619390011,6.307132721,1
1687,1489,-8.440349579,2.230959654,1
1687,1505,-7.924343586,2.402043819,1
1687,1521,3.364572287,1.083282113,1
1687,1537,3.542516708,1.308655858,1
1687,1553,0.4606373906,0.3005799055,1
1687,1569,-0.2313636541,2.017402649,1
1687,1585,-0.96918118,2.034082413,1
1687,1601,-1.417225361,1.156743526,1
1687,1617,-1.162538648,-0.2526468039,1
1687,1633,-1.937087178,0.2690933943,1
1687,1649,-3.628072739,0.8877011538,1
1687,1665,-11.01623821,0.812219739,1
1687,1681,-2.192650318,-3.732011318,1
1687,1697,-1.095879793,1.255967021,1
1687,1713,-1.117700219,1.27786243,1
1687,1729,-1.357281923,1.363320589,1
1687,1745,-2.052440643,1.456489921,1
1687,1761,-1.750812411,1.310069442,1
1687,1777,-0.8467797041,1.630882025,1
1687,1793,-0.3774684072,3.05388093,1
1687,1809,-0.4862909317,2.687182426,1
1687,1825,2.169395924,3.026408672,1
1687,1841,-0.05431288481,3.946012497,1
1687,1857,-1.14061451,2.053328514,1
1687,1873,0.4038938284,-0.01738524437,1
1687,1889,-0.2676463127,-0.006477355957,1
1687,1905,-9.812942505,-1.94849658,1
1687,1921,5.836182117,6.183278561,1
1687,1937,6.750231743,4.088504791,1
1687,1953,-2.346427679,0.005585193634,1
1687,1969,-2.622625828,0.9932053089,1
1687,1985,0.8807374239,10.03172112,1
1687,2001,7.617797375,4.638226032,1
1687,2017,-0.6773684025,11.73809147,1
1687,2033,-2.227772236,11.48178196,1
1703,17,0.3326721191,14.21914673,1
1703,33,3.136778355,7.764448166,1
1703,49,-7.543215275,10.51544666,1
1703,65,-7.730983257,10.45946121,1
1703,81,-7.641518593,9.822015762,1
1703,97,-8.485264778,10.72204399,1
1703,113,-13.8425293,17.98651314,1
1703,129,-8.076607704,11.87649918,1
1703,145,-7.245332718,11.97401905,1
1703,161,-7.363865852,11.38417339,1
1703,177,-7.516214371,9.379337311,1
1703,193,-15.74113083,7.999801636,1
1703,209,-8.468967438,10.36623764,1
1703,225,-11.20836258,8.712211609,1
1703,241,-12.04847336,10.70380116,1
1703,257,-9.697226524,13.61922264,1
1703,273,-9.501735687,15.13144588,1
1703,289,-9.799527168,15.83648777,1
1703,305,-10.80982685,15.77901268,1
1703,321,-12.16688347,15.00815868,1
1703,337,-12.33033371,14.61300087,1
1703,353,-10.99324512,13.99814224,1
1703,369,-10.0163517,13.24585629,1
1703,385,-10.446558,12.93912792,1
1703,401,-12.0673914,12.92133713,1
1703,417,-8.870141983,12.45204639,1
1703,433,-14.78418159,4.762637138,1
1703,449,-10.12365437,14.38766193,1
1703,465,-10.1031456,11.8845396,1
1703,481,-16.71444702,5.971545219,1
1703,497,-15.110569,12.40711308,1
1703,513,-8.841618538,20.33224869,1
1703,529,-9.054365158,11.49585819,1
1703,545,-10.55592155,10.94119167,1
1703,561,-11.75637436,11.52365589,1
1703,577,-12.56912994,10.86384678,1
1703,593,-17.58158875,11.58755207,1
1703,609,-8.837458611,12.07122421,1
1703,625,-10.79649639,9.989964485,1
1703,641,-10.66485691,10.72647381,1
1703,657,-10.35414219,11.59797955,1
1703,673,-10.37899399,11.49608803,1
1703,689,-10.46635246,10.20175266,1
1703,705,-13.86794758,5.021458626,1
1703,721,-17.9616127,4.738997459,1
1703,737,-14.7576313,17.41295052,1
1703,753,-16.89430809,9.388056755,1
1703,769,-15.46561527,7.251834869,1
1703,785,-4.686142921,8.247958183,1
1703,801,-1.922446251,6.668617249,1
1703,817,-10.77218723,15.51313019,1
1703,833,-0.3383455276,11.03908539,1
1703,849,-13.39710522,0.5280208588,1
1703,865,0.7225990295,8.336634636,1
1703,881,-7.278309345,7.269693375,1
1703,897,-7.461258888,7.477800846,1
1703,913,-6.880023956,7.770750046,1
1703,929,-2.397862434,2.664876461,1
1703,945,-2.274417877,4.70078373,1
1703,961,-10.49780178,8.728977203,1
1703,977,-9.507393837,10.09215832,1
1703,993,-8.722249985,9.744366646,1
1703,1009,-9.006211281,9.421803474,1
1703,1025,-10.00220299,8.480541229,1
1703,1041,-10.74522305,7.715166569,1
1703,1057,-10.37338638,6.967887878,1
1703,1073,-9.326579094,7.122637272,1
1703,1089,-8.819296837,6.92507267,1
1703,1105,-8.71108532,8.095191956,1
1703,1121,-5.964604378,8.723053932,1
1703,1137,-5.021828175,8.937069893,1
1703,1153,3.276916981,1.465601921,1
1703,1169,-2.86846447,7.911350727,1
1703,1185,-1.782461166,7.828274727,1
1703,1201,-1.899159908,8.250459671,1
1703,1217,-1.949834585,16.8218689,1
1703,1233,-1.945530057,9.4344244,1
1703,1249,-0.8041815758,5.351963997,1
1703,1265,0.6650768518,4.697826385,1
1703,1281,0.4373865128,2.229973316,1
1703,1297,-0.5651825666,4.706934929,1
1703,1313,-1.258415937,4.572108269,1
1703,1329,-1.794972658,13.30062103,1
1703,1345,-1.996191025,1.161368847,1
1703,1361,-2.174240828,4.476976395,1
1703,1377,-4.882097244,1.487691879,1
1703,1393,-3.673362017,3.517547131,1
1703,1409,-2.983466625,6.031915665,1
1703,1425,-2.73009491,5.353673935,1
1703,1441,-2.785799742,7.182356834,1
1703,1457,-3.324638605,7.827492714,1
1703,1473,-3.693907738,2.652812958,1
1703,1489,-4.041015625,2.186044455,1
1703,1505,-3.614526272,1.637935996,1
1703,1521,-0.6013864279,1.247266769,1
1703,1537,-0.201603651,-1.7085464,1
1703,1553,-7.230993748,6.902734756,1
1703,1569,-0.6855190396,2.792839289,1
1703,1585,-3.520765543,2.301377773,1
1703,1601,-0.2808454037,1.055943251,1
1703,1617,0.8637624383,1.490197659,1
1703,1633,-0.9212231636,1.83815825,1
1703,1649,-2.153052807,1.337796926,1
1703,1665,-2.804520607,0.5359998941,1
1703,1681,-2.430160522,-2.1867764,1
1703,1697,-1.289516687,0.1240507364,1
1703,1713,-0.2481811047,-0.1820043921,1
1703,1729,-1.141030312,1.11485517,1
1703,1745,-2.162414551,1.642202377,1
1703,1761,-1.683954,1.776946187,1
1703,1777,-0.1307272315,1.714522004,1
1703,1793,0.3765088022,2.144915581,1
1703,1809,4.580013275,7.516305923,1
1703,1825,-0.07378655672,3.055885792,1
1703,1841,-0.1271217167,3.163579702,1
1703,1857,-0.9517884254,2.56401968,1
1703,1873,-1.458736897,2.105758667,1
1703,1889,-1.342181683,0.728222847,1
1703,1905,-2.958254337,1.323022723,1
1703,1921,-2.67688036,1.015524864,1
1703,1937,-3.643107891,1.142944932,1
1703,1953,-4.54912138,2.095286131,1
1703,1969,-3.257451296,3.008817196,1
1703,1985,6.460107803,5.799284458,1
1703,2001,-8.640115738,-3.005949736,1
1703,2017,-0.4390007257,11.91228485,1
1703,2033,-0.6815634966,12.18420982,1
1719,17,-2.601218224,8.900280952,1
1719,33,-10.78588867,6.596067429,1
1719,49,-6.710390091,12.3193655,1
1719,65,-6.978443623,10.32663631,1
1719,81,-7.90157795,10.48289013,1
1719,97,-7.989228249,9.95425415,1
1719,113,-9.937042236,10.84084129,1
1719,129,-9.029888153,11.17986393,1
1719,145,-7.678930283,11.3311348,1
1719,161,-7.970750809,9.943939209,1
1719,177,-7.723515034,8.886264801,1
1719,193,-7.529608727,7.866483688,1
1719,209,-7.669689178,7.578422546,1
1719,225,-9.191177368,9.740392685,1
1719,241,-9.320370674,10.71969318,1
1719,257,-9.118642807,14.26658154,1
1719,273,-9.313137054,15.03285599,1
1719,289,-10.1401844,14.71339035,1
1719,305,-11.02058697,14.19514751,1
1719,321,-11.75660324,14.52741337,1
1719,337,-12.08850479,13.93398094,1
1719,353,-11.04531002,12.41213894,1
1719,369,-10.31308937,12.82388306,1
1719,385,-13.5780468,10.85046577,1
1719,401,-14.28361988,11.74347878,1
1719,417,-18.76024246,12.08591175,1
1719,433,-17.99287033,7.582265854,1
1719,449,-10.17004776,17.08044434,1
1719,465,-9.929332733,12.17830658,1
1719,481,-5.948115349,9.995147705,1
1719,497,-19.03204727,11.76836777,1
1719,513,-1.677284241,14.34527493,1
1719,529,-10.7147522,11.45110989,1
1719,545,-11.22671604,10.80939484,1
1719,561,-11.55271626,10.59157753,1
1719,577,-10.81477833,16.67521286,1
1719,593,-2.95006752,12.39222717,1
1719,609,-7.843775749,18.46311188,1
1719,625,-9.809008598,9.369492531,1
1719,641,-8.605478287,10.04376793,1
1719,657,-11.83499527,12.09181595,1
1719,673,-15.64046574,13.55557346,1
1719,689,-10.9040432,12.16668034,1
