PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[10]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1807,33,0.2655507922,8.653158188,1
1807,65,-0.7154107094,8.295295715,1
1807,97,-1.061916828,9.0896492,1
1807,129,-2.62705946,9.164690018,1
1807,161,-3.287050247,9.54086113,1
1807,193,-3.490726471,10.64150238,1
1807,225,-3.584903479,12.10083485,1
1807,257,-3.807526588,11.28029633,1
1807,289,-5.629943371,11.23713303,1
1807,321,-7.122723103,12.34169483,1
1807,353,-6.537948608,13.54339409,1
1807,385,-6.645682812,14.74795532,1
1807,417,-7.067993164,15.00204945,1
1807,449,-7.313818932,14.12849617,1
1807,481,-7.545278549,13.92427826,1
1807,513,-6.266591072,14.04121208,1
1807,545,-7.4979496,13.87108517,1
1807,577,-9.194093704,14.33187008,1
1807,609,-9.241026878,14.29624081,1
1807,641,-8.600157738,12.50512028,1
1807,673,-9.9439888,11.69764805,1
1807,705,-10.88138008,14.42547512,1
1807,737,-11.41199207,14.79344559,1
1807,769,-11.99108505,14.61375427,1
1807,801,-12.1076088,15.20833015,1
1807,833,-13.23743629,14.0792408,1
1807,865,-13.64707375,12.16384029,1
1807,897,-13.68569183,12.56083298,1
1807,929,-14.22681999,13.02534866,1
1807,961,-15.30861664,12.97448921,1
1807,993,-15.88927078,12.97114468,1
1807,1025,-15.97480583,10.79140663,1
1807,1057,-16.222332,6.359117508,1
1807,1089,-16.36761475,7.926783085,1
1807,1121,-14.20725536,5.415989399,1
1807,1153,-12.77595997,3.972888947,1
1807,1185,-12.04421806,4.545667171,1
1807,1217,-11.78978634,5.43556118,1
1807,1249,-12.06034279,6.228721619,1
1807,1281,-11.55059147,5.680082321,1
1807,1313,-9.779211044,7.683416367,1
1807,1345,-8.447345734,8.144475937,1
1807,1377,-6.012266636,9.759046555,1
1807,1409,-5.456258774,11.34593582,1
1807,1441,-6.249685287,12.88845921,1
1807,1473,-1.823726654,-2.845420837,1
1807,1505,-6.661456585,14.0298996,1
1807,1537,-4.456623077,13.10065937,1
1807,1569,-2.016764641,13.98593044,1
1807,1601,-1.618359447,15.63719845,1
1807,1633,-0.7322354317,15.82112217,1
1807,1665,-0.9783978462,15.84197617,1
1807,1697,-2.326632261,16.79665184,1
1807,1729,-2.513709068,18.22634506,1
1807,1761,-2.404050827,18.35508156,1
1807,1793,-1.868192673,17.05547523,1
1807,1825,-2.280570984,15.68546486,1
1807,1857,-2.917436838,14.52361107,1
1807,1889,-2.580717087,13.93303108,1
1807,1921,-2.015031338,13.54081726,1
1807,1953,-2.874075413,11.90173435,1
1807,1985,-4.557140827,8.765175819,1
1807,2017,-4.379000187,5.12701416,1
1839,33,-0.002202033997,8.346984863,1
1839,65,0.1703444719,8.618817329,1
1839,97,-1.463255644,9.220263481,1
1839,129,-2.918259144,9.665807724,1
1839,161,-3.697300196,10.06319046,1
1839,193,-3.505798578,10.56553841,1
1839,225,-3.415771723,12.2064867,1
1839,257,-3.97673893,12.72280884,1
1839,289,-5.325747013,12.22360611,1
1839,321,-5.897083759,12.35101223,1
1839,353,-5.864330292,12.91917419,1
1839,385,-6.16643858,14.55459404,1
1839,417,-6.421578884,14.29153061,1
1839,449,-7.175078869,12.39471245,1
1839,481,-8.436415672,12.7142601,1
1839,513,-7.575579166,13.83955669,1
1839,545,-8.030132294,13.56496048,1
1839,577,-9.021091461,13.44904995,1
1839,609,-8.107932091,13.11826897,1
1839,641,-8.236955643,11.49147606,1
1839,673,-8.896439552,11.75489807,1
1839,705,-9.828395844,13.3669529,1
1839,737,-9.583542824,13.81010437,1
1839,769,-9.710468292,12.93330097,1
1839,801,-11.11121655,13.62749672,1
1839,833,-12.55254078,12.94759369,1
1839,865,-12.82427788,12.20841694,1
1839,897,-12.83667374,12.70171642,1
1839,929,-13.48613071,12.56074047,1
1839,961,-14.21597576,10.38781261,1
1839,993,-14.74488354,11.27464294,1
1839,1025,-14.94751835,9.398799896,1
1839,1057,-15.19513035,8.22456646,1
1839,1089,-15.96875095,8.480928421,1
1839,1121,-12.71137905,5.923297405,1
1839,1153,-12.0529623,5.845490932,1
1839,1185,-10.65934086,5.654470921,1
1839,1217,-9.815926552,5.545060635,1
1839,1249,-9.559361458,6.308686733,1
1839,1281,-8.953166008,7.068769932,1
1839,1313,-8.77295208,7.156813145,1
1839,1345,-8.080579758,5.960515022,1
1839,1377,-6.839223862,8.923960686,1
1839,1409,-4.787261486,11.36388397,1
1839,1441,-4.402039528,12.43391037,1
1839,1473,-3.429725647,14.06730366,1
1839,1505,-2.280499697,14.35473442,1
1839,1537,-1.773326874,15.28895569,1
1839,1569,-1.825868011,14.67675304,1
1839,1601,-1.643544197,14.80278206,1
1839,1633,-0.8335431814,15.27511787,1
1839,1665,-1.372015357,15.85628796,1
1839,1697,-2.427532196,17.29923439,1
1839,1729,-2.707246065,18.5302887,1
1839,1761,-2.312139511,18.9341774,1
1839,1793,-0.7349019051,17.0919323,1
1839,1825,-1.463002205,15.65762424,1
1839,1857,-2.262610435,15.09392834,1
1839,1889,-2.42212224,13.96629143,1
1839,1921,-2.644540071,13.09326267,1
1839,1953,-3.22516346,12.04760742,1
1839,1985,-4.046572208,9.475582123,1
1839,2017,-4.1629076,4.655842781,1
1871,33,-0.6914665699,7.987589836,1
1871,65,-1.610719562,8.828923225,1
1871,97,-2.317032814,8.868556023,1
1871,129,-2.95019865,9.897035599,1
1871,161,-3.752094269,10.2403717,1
1871,193,-4.008707047,10.32443428,1
1871,225,-3.610170603,11.79380608,1
1871,257,-3.96353817,13.36724663,1
1871,289,-4.541627884,13.43723679,1
1871,321,-3.888431549,13.02937222,1
1871,353,-4.75401926,12.03114223,1
1871,385,-5.831891537,12.66034317,1
1871,417,-7.188024521,11.57401276,1
1871,449,-7.356939793,11.85708809,1
1871,481,-8.654015541,13.51003456,1
1871,513,-8.640937805,14.31186295,1
1871,545,-8.456497192,13.60581398,1
1871,577,-9.350494385,13.25982952,1
1871,609,-7.864775658,12.63537884,1
1871,641,-8.344845772,9.865875244,1
1871,673,-8.652961731,11.23047256,1
1871,705,-7.920064926,12.66762066,1
1871,737,-9.11022377,13.27157116,1
1871,769,-10.75806046,12.2378273,1
1871,801,-10.93088627,12.8792944,1
1871,833,-11.78335953,12.52840328,1
1871,865,-12.02217579,12.12034512,1
1871,897,-10.74532604,12.50285816,1
1871,929,-11.06584263,12.02603912,1
1871,961,-12.79866791,8.804540634,1
1871,993,-14.50026131,10.20274067,1
1871,1025,-14.32452297,8.107711792,1
1871,1057,-14.16934395,7.303051472,1
1871,1089,-14.42139816,7.972287178,1
1871,1121,-11.71417046,6.387724876,1
1871,1153,-11.53683758,6.162521362,1
1871,1185,-10.56569767,6.526994705,1
1871,1217,-9.868878365,6.054432869,1
1871,1249,-9.383256912,6.458210945,1
1871,1281,-9.084650993,6.933246613,1
1871,1313,-9.077986717,7.441492081,1
1871,1345,-10.43773174,3.137555122,1
1871,1377,-3.688659191,7.93805027,1
1871,1409,-4.248466015,10.96940422,1
1871,1441,-3.36013937,11.79855728,1
1871,1473,-3.12195611,13.35300255,1
1871,1505,-0.09444928169,15.48539448,1
1871,1537,-1.337447643,15.98065567,1
1871,1569,-1.381937742,15.48145294,1
1871,1601,-1.617949247,14.85217667,1
1871,1633,-0.5584715605,12.59820843,1
1871,1665,0.8300099373,13.57877731,1
1871,1697,-2.454060793,16.30935669,1
1871,1729,-2.812454462,18.65997696,1
1871,1761,-2.438010693,19.39830589,1
1871,1793,-1.034083962,18.49918556,1
1871,1825,-0.869654417,17.39631271,1
1871,1857,-0.8849734068,15.82083988,1
1871,1889,-1.695087194,14.35414505,1
1871,1921,-3.431079388,13.31964874,1
1871,1953,-5.018862724,11.82834435,1
1871,1985,-4.038852215,9.49100399,1
1871,2017,-3.811605453,5.159803391,1
1903,33,-0.8459712267,7.591112614,1
1903,65,-1.458559036,8.565145493,1
1903,97,-1.976751685,9.340826035,1
1903,129,-2.851715088,9.868322372,1
1903,161,-3.09376955,9.674217224,1
1903,193,-3.394796133,9.968841553,1
1903,225,-3.655570745,11.26760387,1
1903,257,-3.421619654,12.36241341,1
1903,289,-3.980865479,12.8001461,1
1903,321,-3.535984039,12.34800339,1
1903,353,-3.508469105,11.41525555,1
1903,385,-3.751777649,11.92024231,1
1903,417,-7.656036854,11.73532295,1
1903,449,-8.222192764,11.73350906,1
1903,481,-7.843313694,12.60204887,1
1903,513,-7.983665466,13.49181271,1
1903,545,-8.794768333,13.42784882,1
1903,577,-10.14571285,13.76436615,1
1903,609,-10.31999493,16.95485497,1
1903,641,-5.214255333,9.529961586,1
1903,673,-7.78542614,10.47528648,1
1903,705,-8.271286964,12.44575691,1
1903,737,-9.547446251,12.55960083,1
1903,769,-10.47597599,13.04026318,1
1903,801,-10.63129807,13.00423622,1
1903,833,-10.88390636,12.76825142,1
1903,865,-10.78955841,12.09114456,1
1903,897,-7.664448738,13.43190765,1
1903,929,-9.610107422,12.00212765,1
1903,961,-11.3265667,6.893919945,1
1903,993,-11.58681011,8.766691208,1
1903,1025,-13.26185226,6.832221985,1
1903,1057,-12.38030243,6.206029892,1
1903,1089,-11.80310059,6.102389336,1
1903,1121,-11.56124783,6.051490784,1
1903,1153,-10.91706848,5.989974022,1
1903,1185,-10.20548439,7.719764233,1
1903,1217,-9.325016022,6.903603554,1
1903,1249,-8.869690895,7.319690228,1
1903,1281,-12.65270805,7.970405579,1
1903,1313,-11.51348495,8.620723724,1
1903,1345,-9.126464844,8.246854782,1
1903,1377,-6.467891693,10.4174509,1
1903,1409,-4.501538277,10.03208256,1
1903,1441,-3.276077986,12.25918198,1
1903,1473,-2.435459137,14.22788334,1
1903,1505,-1.852200866,15.33389568,1
1903,1537,-1.618678331,16.01299667,1
1903,1569,-0.8440737724,15.93272972,1
1903,1601,0.1294002533,16.87172318,1
1903,1633,0.64062047,16.45816803,1
1903,1665,-0.2386745214,13.81869984,1
1903,1697,-2.409191847,16.99035835,1
1903,1729,-3.19998312,18.85347557,1
1903,1761,-2.524471998,19.57984161,1
1903,1793,-1.599790454,20.0872364,1
1903,1825,-1.150701165,18.38976669,1
1903,1857,-1.644735932,16.01760864,1
1903,1889,-2.281697273,14.54489517,1
1903,1921,-3.160251617,13.59959412,1
1903,1953,-3.854062319,12.02590656,1
1903,1985,-4.10973835,9.307310104,1
1903,2017,-4.453801155,4.92552042,1
1935,33,-0.695395112,7.304708481,1
1935,65,-1.316849589,8.529747009,1
1935,97,-1.720259905,9.246807098,1
1935,129,-2.229819298,9.323373795,1
1935,161,-2.475926876,9.309529305,1
1935,193,-2.699432611,9.656238556,1
1935,225,-1.520966291,11.54789162,1
1935,257,-1.231017113,11.74627781,1
1935,289,-1.375177622,10.36549759,1
1935,321,-2.855916262,11.3682766,1
1935,353,-2.983259678,11.44691277,1
1935,385,-3.300766945,11.39106846,1
1935,417,-6.006249428,11.108078,1
1935,449,-7.500039577,11.54312801,1
1935,481,-7.579272747,12.24833775,1
1935,513,-7.544071198,12.91954231,1
1935,545,-7.999970436,12.80652714,1
1935,577,-8.088226318,12.62267208,1
1935,609,-6.316626549,13.22913456,1
1935,641,-5.434826851,12.50661564,1
1935,673,-6.470404625,11.68915749,1
1935,705,-7.831469536,11.5299654,1
1935,737,-9.426638603,11.96412754,1
1935,769,-9.719799042,12.36599731,1
1935,801,-9.841631889,12.47637558,1
1935,833,-10.11467075,12.44224548,1
1935,865,-9.737182617,11.83805943,1
1935,897,-5.684057236,14.97752285,1
1935,929,-6.635228157,15.01447105,1
1935,961,-10.15304756,3.711170197,1
1935,993,-10.32548237,0.695183754,1
1935,1025,-11.81811237,5.04724741,1
1935,1057,-11.27763557,6.208125591,1
1935,1089,-10.70847893,4.915673256,1
1935,1121,-10.88764954,6.523617744,1
1935,1153,-10.50499725,6.546327591,1
1935,1185,-9.500580788,9.633605003,1
1935,1217,-7.626630783,7.051045418,1
1935,1249,-7.738359451,7.177736759,1
1935,1281,-9.375351906,8.082764626,1
1935,1313,-12.20039177,9.303184509,1
1935,1345,-11.45806313,9.292666435,1
1935,1377,-8.214673042,9.933263779,1
1935,1409,0.5929865837,11.8875103,1
1935,1441,0.1579217911,13.27060032,1
1935,1473,-1.972769737,14.76587105,1
1935,1505,-1.738110542,14.7573967,1
1935,1537,-1.075857997,14.76853657,1
1935,1569,-1.228017926,14.92835617,1
1935,1601,-1.275661707,15.68096924,1
1935,1633,-1.76121366,16.18113708,1
1935,1665,-3.242806673,15.82412529,1
1935,1697,-2.223680019,18.6755352,1
1935,1729,-3.09748435,18.94312859,1
1935,1761,-2.457876921,19.69041634,1
1935,1793,-1.995032549,20.55016518,1
1935,1825,-1.820586205,19.06670761,1
1935,1857,-3.031272173,16.12603378,1
1935,1889,-3.264411211,14.14283752,1
1935,1921,-3.269407988,12.83739948,1
1935,1953,-4.01533699,11.76895237,1
1935,1985,-4.834549427,8.838549614,1
1935,2017,-4.503581047,0.05634307861,1
1967,33,-1.558605313,7.415456772,1
1967,65,-1.523130417,8.197969437,1
1967,97,-1.625014782,8.320333481,1
1967,129,-2.049935102,8.917771339,1
1967,161,-1.997198582,9.131901741,1
1967,193,-1.706727505,9.225257874,1
1967,225,-1.975430489,10.99365902,1
1967,257,-1.629125595,10.48612404,1
1967,289,-2.185823917,8.817966461,1
1967,321,-2.624526739,10.46966553,1
1967,353,-3.365569592,11.37771225,1
1967,385,-3.965039253,11.22288895,1
1967,417,-5.010325432,11.48796749,1
1967,449,-6.694872856,11.91445446,1
1967,481,-7.188564301,12.22595882,1
1967,513,-7.495801926,12.39424038,1
1967,545,-3.273996353,9.125711441,1
1967,577,-4.605589867,11.37595272,1
1967,609,-4.32114315,11.7828083,1
1967,641,-5.959892273,12.01507759,1
1967,673,-6.602534294,11.76115513,1
1967,705,-8.520870209,11.54951572,1
1967,737,-10.00459576,11.95506382,1
1967,769,-9.341004372,11.19088173,1
1967,801,-8.541799545,11.07385159,1
1967,833,-8.065436363,11.23477554,1
1967,865,-8.16944313,10.33567333,1
1967,897,-7.087966442,13.26102161,1
1967,929,-6.99842453,14.63744926,1
1967,961,-9.04193306,3.237486839,1
1967,993,-8.241449356,0.8232660294,1
1967,1025,-9.981433868,6.852424622,1
1967,1057,-8.596878052,7.943991661,1
1967,1089,-8.957352638,3.823269844,1
1967,1121,-9.222369194,7.945012093,1
1967,1153,-7.443586349,7.929897308,1
1967,1185,-6.872308731,7.988828659,1
1967,1217,-7.059844017,6.830871582,1
1967,1249,-6.441340446,6.456794739,1
1967,1281,-6.478378773,8.316092491,1
1967,1313,-6.493733406,9.431380272,1
1967,1345,-5.94750452,9.865084648,1
1967,1377,-6.991821766,10.67184067,1
1967,1409,-4.394456863,13.20965576,1
1967,1441,-0.8299040794,15.11280441,1
1967,1473,-0.1297273636,14.58390903,1
1967,1505,-0.08193135262,13.97156429,1
1967,1537,-0.3649082184,13.94131279,1
1967,1569,-1.724305391,20.61270523,1
1967,1601,-2.936956406,14.94110489,1
1967,1633,-1.800758004,16.34022522,1
1967,1665,-0.7495518923,19.06045914,1
1967,1697,0.3300595284,18.78324318,1
1967,1729,-2.679586411,19.06780434,1
1967,1761,-2.469828367,19.85502625,1
1967,1793,-2.25224638,20.11802101,1
1967,1825,-2.191765308,18.42295074,1
1967,1857,-2.702897549,16.3325367,1
1967,1889,-3.049227715,14.45893288,1
1967,1921,-3.478637457,13.15377903,1
1967,1953,-4.618376732,11.50582695,1
1967,1985,-5.137071609,8.65331459,1
1967,2017,-3.709507942,0.9343233109,1
1999,33,-1.816564322,8.561808586,1
1999,65,-2.349045753,7.319139481,1
1999,97,-2.389640331,8.053627014,1
1999,129,-2.095120907,9.34458065,1
1999,161,-1.165422916,9.422820091,1
1999,193,-0.6674976349,9.664025307,1
1999,225,-2.380764723,10.02270317,1
1999,257,-2.59942627,8.850892067,1
1999,289,-2.135484934,9.513889313,1
1999,321,-1.863147736,9.521546364,1
1999,353,-2.919937134,10.22821617,1
1999,385,-4.306864262,10.30465889,1
1999,417,-5.223528385,10.41619968,1
1999,449,-6.298957348,11.53812313,1
1999,481,-6.087632179,12.61353493,1
1999,513,-6.912244797,11.57274532,1
1999,545,-2.835425377,9.682491302,1
1999,577,-3.187858582,9.66302681,1
1999,609,-5.215647697,10.62554169,1
1999,641,-7.312921524,11.60220623,1
1999,673,-4.352169037,11.77471256,1
1999,705,-5.901744843,11.61491299,1
1999,737,-10.88728428,12.58617401,1
1999,769,-8.265707016,9.68038559,1
1999,801,-6.401525497,8.887289047,1
1999,833,-5.168073177,7.417726517,1
1999,865,-3.778800964,8.751327515,1
1999,897,-3.68825531,10.0844698,1
1999,929,-5.74881649,6.947337151,1
1999,961,-6.365965366,4.616231918,1
1999,993,-4.757809639,5.336904526,1
1999,1025,-5.227272034,7.049758911,1
1999,1057,-9.363554955,15.16163635,1
1999,1089,-11.15157032,6.368053436,1
1999,1121,-7.479115486,10.65328503,1
1999,1153,-7.870839119,10.87523365,1
1999,1185,-6.615462303,8.945613861,1
1999,1217,-4.981375217,6.643655777,1
1999,1249,-4.19411087,6.267409325,1
1999,1281,-3.802138805,7.44029665,1
1999,1313,-1.643264771,8.470252991,1
1999,1345,-1.012021065,8.801306725,1
1999,1377,-3.168874741,11.50226498,1
1999,1409,-3.975340366,13.79378319,1
1999,1441,-1.93862915,15.68145752,1
1999,1473,-0.7307486534,14.78829479,1
1999,1505,-1.307621002,14.30199051,1
1999,1537,-2.282410145,18.33822441,1
1999,1569,-7.827534676,13.91686344,1
1999,1601,-4.879642963,15.99459267,1
1999,1633,0.7575355768,28.53593826,1
1999,1665,1.185646772,20.30988503,1
1999,1697,1.684350967,17.76176453,1
1999,1729,-2.140437365,19.30816078,1
1999,1761,-2.263249874,19.47057724,1
1999,1793,-2.037146091,18.97632027,1
1999,1825,-2.194953442,17.96479607,1
1999,1857,-2.345438719,16.46635818,1
1999,1889,-2.880276203,14.33990479,1
1999,1921,-4.423232079,11.76542664,1
1999,1953,-5.603000641,9.237470627,1
1999,1985,-5.512243271,8.891126633,1
1999,2017,-7.827877998,0.9537696838,1
