PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1112,917,-7.455799103,-1.618435025,1
1112,933,-6.4798522,-2.722194195,1
1112,949,-6.087253571,-3.525298595,1
1112,965,-6.136535168,-2.804640055,1
1112,981,-5.249623299,-2.259119034,1
1112,997,-4.511472225,-2.203861475,1
1112,1013,-4.805046558,-1.818436861,1
1112,1029,-4.433235168,-2.543192625,1
1112,1045,-4.633661747,-2.212615728,1
1112,1061,-4.288629532,-2.418825388,1
1112,1077,-3.280087471,-3.060518503,1
1112,1093,-2.883035421,-3.81400919,1
1112,1109,-3.285010815,-4.143040657,1
1112,1125,-3.60724926,-4.142321587,1
1112,1141,-4.149604797,-4.432584763,1
1112,1157,-3.397814989,-3.985993385,1
1112,1173,-1.133130074,-3.857478857,1
1112,1189,NaN,NaN,2
1112,1205,-1.359116316,-3.86184144,1
1112,1221,-1.630144238,-2.438429594,1
1112,1237,-1.627157331,-2.643838406,1
1112,1253,-1.674509048,-2.997659206,1
1112,1269,-2.493162155,-4.591868401,1
1112,1285,-2.406513214,-3.607738495,1
1128,21,2.276012897,-0.3353096247,1
1128,37,NaN,NaN,2
1128,53,NaN,NaN,2
1128,69,0.7130128145,-0.6619683504,1
1128,85,1.263119221,-0.5049394369,1
1128,101,0.5134593844,-0.4491816759,1
1128,117,0.1009929776,-0.4720149636,1
1128,133,0.05876100063,-1.174985766,1
1128,149,-0.1053527594,-0.2503347993,1
1128,165,NaN,NaN,2
1128,181,NaN,NaN,2
1128,197,NaN,NaN,2
1128,213,NaN,NaN,2
1128,229,-2.349457741,-0.9557703733,1
1128,245,-1.743614197,-1.13341403,1
1128,261,-1.926040649,-1.157184839,1
1128,277,-2.561532021,-0.9303200245,1
1128,293,NaN,NaN,2
1128,309,NaN,NaN,2
1128,325,NaN,NaN,2
1128,341,NaN,NaN,2
1128,357,NaN,NaN,2
1128,373,-5.260151863,2.278095245,1
1128,389,-7.585913658,1.639811397,1
1128,405,-5.723863125,1.858880043,1
1128,421,-4.620982647,1.750249267,1
1128,437,NaN,NaN,2
1128,453,-6.703252792,3.226841927,1
1128,469,-5.432928562,3.683311224,1
1128,485,-5.79624176,2.528397322,1
1128,501,-6.531950474,1.378828049,1
1128,517,-7.723109245,0.5615485907,1
1128,533,-8.554315567,-0.004353925586,1
1128,549,-9.064564705,-0.7745242119,1
1128,565,NaN,NaN,2
1128,581,NaN,NaN,2
1128,597,NaN,NaN,2
1128,613,-10.11981678,-3.721468687,1
1128,629,-10.00076199,-3.307472944,1
1128,645,-11.41541576,-2.614994049,1
1128,661,-11.65928841,-2.095026016,1
1128,677,-12.40858364,-2.515832901,1
1128,693,-12.66176701,-1.854721308,1
1128,709,-12.89637184,-1.280183315,1
1128,725,-12.71838951,0.1487173438,1
1128,741,-12.48066044,1.385180593,1
1128,757,-11.81636238,0.3608645201,1
1128,773,-10.86765862,0.8347879648,1
1128,789,-11.07186127,-1.152392864,1
1128,805,-11.11441422,-0.9558048248,1
1128,821,NaN,NaN,2
1128,837,NaN,NaN,2
1128,853,-8.597901344,-1.45278573,1
1128,869,-7.939564705,0.1780827045,1
1128,885,-7.214839935,-1.629357338,1
1128,901,-6.981203079,-1.626785398,1
1128,917,-7.708380699,-0.6648066044,1
1128,933,-6.876628876,-1.949192047,1
1128,949,-5.127733707,-3.081712484,1
1128,965,-5.379004002,-2.621319294,1
1128,981,-5.227647781,-2.736133575,1
1128,997,-4.851771832,-2.844713926,1
1128,1013,-4.025918961,-2.785593033,1
1128,1029,-3.679893494,-3.033055067,1
1128,1045,-4.381689072,-2.558294296,1
1128,1061,-5.088017941,-2.903360128,1
1128,1077,-4.416809559,-3.218014956,1
1128,1093,-2.841331005,-3.79413414,1
1128,1109,-2.237258911,-3.854859352,1
1128,1125,-2.522128105,-4.127734661,1
1128,1141,-2.340941906,-4.691174984,1
1128,1157,-1.93716979,-3.403948307,1
1128,1173,NaN,NaN,2
1128,1189,-1.34596014,-2.983989239,1
1128,1205,-1.121283293,-3.617068052,1
1128,1221,-1.115642309,-2.505625963,1
1128,1237,-1.125495434,-3.616187572,1
1128,1253,-1.276247263,-2.482640266,1
1128,1269,NaN,NaN,2
1128,1285,-1.867796421,-2.5305686,1
1144,21,NaN,NaN,2
1144,37,NaN,NaN,2
1144,53,NaN,NaN,2
1144,69,NaN,NaN,2
1144,85,0.7021584511,-0.7011467218,1
1144,101,0.05243134499,-0.7658334374,1
1144,117,-0.6278094053,-0.6091508865,1
1144,133,-2.012012482,-0.4973119795,1
1144,149,NaN,NaN,2
1144,165,NaN,NaN,2
1144,181,NaN,NaN,2
1144,197,NaN,NaN,2
1144,213,NaN,NaN,2
1144,229,-2.136006832,-1.244080067,1
1144,245,-1.676449537,-1.304389954,1
1144,261,-1.777272344,-1.333446741,1
1144,277,-4.493031502,-1.393678427,1
1144,293,NaN,NaN,2
1144,309,NaN,NaN,2
1144,325,-7.431266785,0.4241749048,1
1144,341,-4.511665344,1.027107,1
1144,357,-6.327672005,0.5072356462,1
1144,373,-6.209372997,1.049450159,1
1144,389,-6.052694798,1.522608161,1
1144,405,-5.719123363,1.977366686,1
1144,421,-4.006430626,2.513359308,1
1144,437,-6.504406929,3.358668566,1
1144,453,-7.382324219,3.395319462,1
1144,469,-5.503790855,3.596447945,1
1144,485,-6.224441528,2.126364946,1
1144,501,-6.803184509,1.480080485,1
1144,517,-7.071606159,0.790545404,1
1144,533,-7.954069614,0.4169772267,1
1144,549,-7.908088684,-0.7119351625,1
1144,565,-8.460030556,-3.111545563,1
1144,581,NaN,NaN,2
1144,597,-9.288358688,-1.924013853,1
1144,613,-10.19867134,-1.76802659,1
1144,629,-9.850235939,-1.607855082,1
1144,645,-10.09183884,-1.312183619,1
1144,661,-11.53868103,-2.079733849,1
1144,677,NaN,NaN,2
1144,693,-12.4310894,-1.632866979,1
1144,709,-12.91056442,0.07379883528,1
1144,725,-12.85355377,0.4493787289,1
1144,741,-12.80879974,1.543245435,1
1144,757,-12.38224983,2.327294111,1
1144,773,-12.10772991,2.268597841,1
1144,789,-12.40281868,1.337318897,1
1144,805,-10.83793259,0.4634016454,1
1144,821,NaN,NaN,2
1144,837,NaN,NaN,2
1144,853,-7.756427288,-1.076859951,1
1144,869,-7.714740276,-0.1005564928,1
1144,885,-6.492321491,-1.514837503,1
1144,901,-5.291500092,-1.617211342,1
1144,917,-5.776642799,-1.004623413,1
1144,933,-5.924726963,-1.192292929,1
1144,949,-5.801009655,-1.792645097,1
1144,965,-6.016857147,-2.574282169,1
1144,981,NaN,NaN,2
1144,997,-5.616238594,-3.222503424,1
1144,1013,-4.327683449,-1.809373617,1
1144,1029,-3.912016392,-3.132275581,1
1144,1045,-3.948609114,-2.933443069,1
1144,1061,-4.302414894,-3.252945185,1
1144,1077,-3.885832071,-3.171199322,1
1144,1093,-2.365625381,-3.53181982,1
1144,1109,-1.109063864,-3.650565386,1
1144,1125,-1.257928848,-4.176234245,1
1144,1141,-1.201809764,-4.695548534,1
1144,1157,-1.400702834,-3.039973497,1
1144,1173,-2.066259861,-2.316772223,1
1144,1189,-1.894414067,-2.742188931,1
1144,1205,-1.273590207,-3.453474283,1
1144,1221,-0.5310567617,-2.937967777,1
1144,1237,0.03204131126,-3.901639223,1
1144,1253,-0.6584111452,-2.594861746,1
1144,1269,NaN,NaN,2
1144,1285,-2.501088858,-2.581841469,1
1160,21,1.752450228,-0.367276907,1
1160,37,0.8274106979,-0.4784906507,1
1160,53,0.8656003475,-0.7507954836,1
1160,69,0.9280459285,-1.29711926,1
1160,85,0.2124738097,-2.037814379,1
1160,101,-0.8276349902,-0.920096159,1
1160,117,-1.559395552,-0.5837919712,1
1160,133,-1.082190514,-0.3300234079,1
1160,149,-1.020600915,-1.010843039,1
1160,165,-0.6045740843,-1.813688517,1
1160,181,-1.483773232,-0.4652109146,1
1160,197,-2.068413734,-1.718194842,1
1160,213,-2.375983477,-1.498812437,1
1160,229,-2.30310297,-1.631906152,1
1160,245,-2.054139614,-1.629230261,1
1160,261,-2.273795605,-1.562448621,1
1160,277,-4.58937645,-1.556125641,1
1160,293,NaN,NaN,2
1160,309,NaN,NaN,2
1160,325,-6.093804359,0.2451569438,1
1160,341,-5.041630745,1.42488265,1
1160,357,-5.680613518,1.473021388,1
1160,373,-5.836183071,1.30312705,1
1160,389,-5.453877926,1.475726247,1
1160,405,-5.729531288,1.35686028,1
1160,421,-6.388072968,1.754615545,1
1160,437,-6.612118721,3.072261572,1
1160,453,-6.018000126,3.406257391,1
1160,469,-5.710328579,3.18027997,1
1160,485,-6.006872654,2.106621742,1
1160,501,-6.658607483,1.343932867,1
1160,517,-6.79800415,1.005016208,1
1160,533,-8.143989563,0.7598583102,1
1160,549,NaN,NaN,2
1160,565,-6.50819397,-3.093410492,1
1160,581,-9.799240112,-3.391972303,1
1160,597,-8.473903656,-0.9689134955,1
1160,613,-10.03497601,-0.7934170961,1
1160,629,-9.119348526,-0.4230235815,1
1160,645,-9.385276794,-1.51069963,1
1160,661,-11.06883049,-1.924680471,1
1160,677,-12.07171059,-1.884218693,1
1160,693,-12.51801777,-1.110147476,1
1160,709,NaN,NaN,2
1160,725,-11.94244862,-0.6433970332,1
1160,741,-11.37661648,-0.2050110251,1
1160,757,-11.22040749,2.045097113,1
1160,773,-10.10291767,1.475393891,1
1160,789,-9.411291122,0.6151848435,1
1160,805,-10.58084393,0.3998794854,1
1160,821,-9.529402733,0.03971385956,1
1160,837,-7.520320892,1.198021412,1
1160,853,-6.872335911,-0.4688304663,1
1160,869,-6.692534447,2.265037298,1
1160,885,NaN,NaN,2
1160,901,NaN,NaN,2
1160,917,-4.097426414,-0.8049551249,1
1160,933,-5.234926701,-0.6200298071,1
1160,949,-6.372902393,-1.389690161,1
1160,965,NaN,NaN,2
1160,981,NaN,NaN,2
1160,997,-5.276916981,-3.428205729,1
1160,1013,-4.371271133,-3.74620676,1
1160,1029,-3.575722456,-3.57646656,1
1160,1045,-3.060477018,-3.244523287,1
1160,1061,-3.095593691,-2.863512278,1
1160,1077,-3.267932415,-3.281166077,1
1160,1093,-1.865281582,-3.37185216,1
1160,1109,NaN,NaN,2
1160,1125,-1.257506728,-4.05441618,1
1160,1141,-1.37968874,-4.815812111,1
1160,1157,-1.539690733,-3.674406052,1
1160,1173,-1.87135148,-3.274308205,1
1160,1189,-1.964787722,-3.080281734,1
1160,1205,-1.673954368,-3.139746428,1
1160,1221,-0.3832725883,-2.957441092,1
1160,1237,NaN,NaN,2
1160,1253,-0.3585628867,-2.498032093,1
1160,1269,-0.9714968204,-2.713140726,1
1160,1285,-1.516576409,-2.783167839,1
1176,21,1.102535963,-0.1323698759,1
1176,37,1.27790761,-0.5441443324,1
1176,53,1.202763557,-1.830993772,1
1176,69,1.292098999,-1.287705541,1
1176,85,NaN,NaN,2
1176,101,NaN,NaN,2
1176,117,-0.06464995444,-0.0812843442,1
1176,133,-0.4936694503,-0.3245823383,1
1176,149,-0.6372591257,-1.349184752,1
1176,165,-0.446799159,-0.8718130589,1
1176,181,NaN,NaN,2
1176,197,NaN,NaN,2
1176,213,-1.865771055,-1.589266062,1
1176,229,-1.950666904,-1.914303064,1
1176,245,-2.082010746,-1.518270254,1
1176,261,-2.596546173,-1.781010985,1
1176,277,-3.023390293,-2.242098808,1
1176,293,NaN,NaN,2
1176,309,-4.118420601,-1.086782336,1
1176,325,-4.022022724,0.7846901417,1
1176,341,-5.535108089,1.091568351,1
1176,357,-5.524475098,1.160968542,1
1176,373,-4.970618248,1.3073982,1
1176,389,-4.615925312,1.055165529,1
1176,405,-5.358610153,-0.05201649666,1
1176,421,-6.406253815,1.240028501,1
1176,437,-5.252162933,2.948895454,1
1176,453,-4.957975388,3.2609725,1
1176,469,-4.69472599,3.002630949,1
1176,485,-4.644335747,1.984025955,1
1176,501,NaN,NaN,2
1176,517,-7.298271179,1.560624242,1
1176,533,-8.266506195,1.627971172,1
1176,549,NaN,NaN,2
1176,565,NaN,NaN,2
1176,581,NaN,NaN,2
1176,597,-6.856265068,-0.1314656734,1
1176,613,-7.30772686,-1.988600016,1
1176,629,-8.316070557,-1.292832494,1
1176,645,-8.932552338,-1.439819217,1
1176,661,-10.78448963,-1.64572072,1
1176,677,-11.7462616,-1.541890025,1
1176,693,-12.31890392,-0.9147748351,1
1176,709,-12.34787178,1.038466096,1
1176,725,-11.5696888,0.4526357055,1
1176,741,NaN,NaN,2
1176,757,-10.48414421,0.4474117756,1
1176,773,-9.4529953,0.6746575236,1
1176,789,-8.79563427,0.5848191977,1
1176,805,NaN,NaN,2
1176,821,NaN,NaN,2
1176,837,NaN,NaN,2
1176,853,NaN,NaN,2
1176,869,NaN,NaN,2
1176,885,NaN,NaN,2
1176,901,-4.206483364,-0.7653765082,1
1176,917,-3.608807802,-1.005088568,1
1176,933,-4.660582542,-0.9493318796,1
1176,949,-5.561439037,-1.16614151,1
1176,965,-5.850194931,-1.994080067,1
1176,981,NaN,NaN,2
1176,997,-5.140407562,-2.67072916,1
1176,1013,-4.351625443,-3.716793776,1
1176,1029,-3.176476479,-3.667347193,1
1176,1045,-3.212248564,-3.503567696,1
1176,1061,-3.262197733,-3.425783634,1
1176,1077,-1.392982483,-3.52320385,1
1176,1093,NaN,NaN,2
1176,1109,NaN,NaN,2
1176,1125,-1.365611911,-3.463621616,1
1176,1141,-1.460064411,-4.080300331,1
1176,1157,-1.534919858,-3.570505142,1
1176,1173,-1.455869555,-3.704660892,1
1176,1189,-1.792434216,-3.259618759,1
1176,1205,-2.18093729,-2.687620163,1
1176,1221,-1.093588471,-2.702177048,1
1176,1237,0.3357852101,-2.970489264,1
1176,1253,0.3948433101,-2.715044737,1
1176,1269,0.408912003,-3.395561934,1
1176,1285,0.8518022895,-3.41498518,1
1192,21,NaN,NaN,2
1192,37,1.255257249,-0.9592196345,1
1192,53,2.3217628,-1.40653038,1
1192,69,1.944189787,-0.5412302613,1
1192,85,0.2718502283,0.1903061569,1
1192,101,NaN,NaN,2
1192,117,0.07957004011,0.2547475994,1
1192,133,-0.04757738113,-0.2603014708,1
1192,149,NaN,NaN,2
1192,165,-0.5765057802,-1.771630049,1
1192,181,-1.196133375,-0.8091344237,1
1192,197,-1.599513054,-1.382706165,1
1192,213,-1.711280704,-1.571119308,1
1192,229,-1.419033289,-2.085642576,1
1192,245,-1.367846012,-1.234299183,1
1192,261,-2.119776487,-1.06214416,1
1192,277,-2.530355215,-0.6063195467,1
1192,293,NaN,NaN,2
1192,309,-3.598279476,0.2546387315,1
1192,325,NaN,NaN,2
1192,341,-3.960337639,0.988081038,1
1192,357,-4.405757904,0.5135198832,1
1192,373,-4.870942116,1.970736623,1
1192,389,-3.948727608,0.5847168565,1
1192,405,NaN,NaN,2
1192,421,-5.679361343,1.338132977,1
1192,437,-5.790713787,2.563124895,1
1192,453,NaN,NaN,2
1192,469,-4.268086433,2.499120474,1
1192,485,-4.184126854,1.554461598,1
1192,501,-5.498418331,1.36478734,1
1192,517,-7.333209991,1.345267057,1
1192,533,-8.367452621,1.158037663,1
1192,549,-10.53877258,0.8348360062,1
1192,565,-6.680843353,2.766577482,1
1192,581,-6.026089191,1.935510635,1
1192,597,-6.276324749,1.932876825,1
1192,613,-7.026825905,-0.2167976499,1
1192,629,-7.60982132,-1.064936876,1
1192,645,-10.29102898,-1.124761939,1
1192,661,-10.65392494,-1.286030412,1
1192,677,NaN,NaN,2
1192,693,NaN,NaN,2
1192,709,-12.61125565,0.2014235556,1
1192,725,-10.80289364,0.2493115216,1
1192,741,-11.34227657,-0.6137276888,1
1192,757,-9.979371071,-0.9563037157,1
1192,773,-8.929527283,0.1126544178,1
1192,789,-8.156848907,0.5984836817,1
1192,805,-7.570980072,0.5419156551,1
1192,821,-7.408861637,0.5083851814,1
1192,837,-7.060917377,1.912382841,1
1192,853,-7.046887398,-0.5563271642,1
1192,869,-6.885545731,-1.616124392,1
1192,885,NaN,NaN,2
1192,901,-4.35242939,-1.003086209,1
1192,917,-3.652354717,-0.8762376308,1
1192,933,-4.214654922,-1.063415885,1
1192,949,-4.698192596,-1.171029091,1
1192,965,-4.978783131,-1.897624969,1
1192,981,-5.034252644,-2.444337368,1
1192,997,-4.277724266,-2.894173384,1
1192,1013,-3.446362972,-3.511147261,1
1192,1029,-3.322356224,-3.830050468,1
1192,1045,-3.756183386,-3.45261097,1
1192,1061,-3.62507391,-3.441602707,1
1192,1077,NaN,NaN,2
1192,1093,-0.9784312248,-2.227957249,1
1192,1109,-0.5703006983,-2.839743137,1
1192,1125,NaN,NaN,2
1192,1141,NaN,NaN,2
1192,1157,-2.429784775,-2.632873535,1
1192,1173,NaN,NaN,2
1192,1189,-1.137449503,-3.355201721,1
1192,1205,-1.299712062,-2.873262644,1
1192,1221,-0.9003315568,-2.767733097,1
1192,1237,-0.4665622115,-2.983423471,1
1192,1253,0.6291708946,-2.946046114,1
1192,1269,0.980276823,-2.66844511,1
1192,1285,1.125997543,-2.407980442,1
1208,21,NaN,NaN,2
1208,37,1.935402751,-0.378208667,1
1208,53,2.301685333,-0.7912668586,1
1208,69,2.974276543,-0.7506731153,1
1208,85,1.945680618,-0.3492691815,1
1208,101,0.7540897131,-0.06326055527,1
1208,117,0.5524875522,0.6227957606,1
1208,133,0.4951040745,-0.3721797168,1
1208,149,NaN,NaN,2
1208,165,-0.369012475,-0.9369248152,1
1208,181,NaN,NaN,2
1208,197,-1.808716297,-1.413853765,1
1208,213,-1.351497412,-1.088032961,1
1208,229,-1.346786261,-1.093131781,1
1208,245,-1.849701166,-1.009211779,1
1208,261,-2.551319122,-0.7441865206,1
1208,277,-3.259872437,-0.3094902039,1
1208,293,-5.423462868,0.00681501627,1
1208,309,-6.088407516,0.7425485849,1
1208,325,NaN,NaN,2
1208,341,NaN,NaN,2
1208,357,-5.543212891,1.007677913,1
1208,373,-3.954044819,2.136078835,1
1208,389,-3.361629248,2.421859741,1
1208,405,NaN,NaN,2
1208,421,-5.823759079,1.944704056,1
1208,437,-4.685910702,2.211350918,1
1208,453,NaN,NaN,2
1208,469,-3.903577805,2.250396252,1
1208,485,-4.131512642,1.524388194,1
1208,501,-4.923448086,1.545119047,1
1208,517,NaN,NaN,2
1208,533,NaN,NaN,2
1208,549,-5.7616539,0.8690420985,1
1208,565,NaN,NaN,2
1208,581,-5.776076794,0.5327016115,1
1208,597,-6.669963837,0.2479518652,1
1208,613,NaN,NaN,2
1208,629,-6.59914732,-0.009698629379,1
1208,645,-7.220234394,-0.6698021889,1
1208,661,-8.24383831,-1.034094214,1
1208,677,-9.66738987,-0.6686706543,1
1208,693,-11.68765259,-0.1531437635,1
1208,709,-11.76550674,-1.182205915,1
1208,725,-10.59123898,-2.256173611,1
1208,741,-10.36744499,-0.80428195,1
1208,757,-9.295642853,-1.122943401,1
1208,773,-8.357625008,-0.3116301298,1
1208,789,-7.764854908,0.2495238483,1
1208,805,-7.351773262,0.07887242734,1
1208,821,-7.255333424,0.0321713388,1
1208,837,-7.697166443,-0.8811606169,1
1208,853,-6.843552589,-1.980126143,1
1208,869,-6.575418472,-2.769720554,1
1208,885,-5.869535446,-1.745751262,1
1208,901,-4.658559322,-1.336076498,1
1208,917,-3.844293118,-0.5819731951,1
1208,933,-3.967310429,-1.357540965,1
1208,949,-4.289004803,-1.370028853,1
1208,965,-4.960312843,-2.190335751,1
1208,981,-4.95998764,-2.432800531,1
1208,997,-4.392224312,-2.984503984,1
1208,1013,-3.451402187,-3.284852743,1
1208,1029,NaN,NaN,2
1208,1045,-2.905692101,-3.374698639,1
1208,1061,-2.457297564,-3.149144173,1
1208,1077,-2.956370354,-3.134121895,1
1208,1093,-0.6496424675,-3.238193512,1
1208,1109,-0.2177998573,-2.99059391,1
1208,1125,-0.4961658716,-2.207188368,1
1208,1141,-0.6690804958,-2.122523069,1
1208,1157,-0.5496675968,-2.369902372,1
1208,1173,-0.2236614227,-2.119664669,1
1208,1189,NaN,NaN,2
1208,1205,-0.9960623384,-3.234918356,1
1208,1221,-0.1308009624,-3.450238705,1
1208,1237,-0.04531027377,-2.912262678,1
1208,1253,0.1839453727,-2.768246651,1
1208,1269,0.6890493631,-2.338152409,1
1208,1285,NaN,NaN,2
1224,21,2.525644064,0.349363327,1
1224,37,2.764213085,-0.5483375192,1
1224,53,3.239579201,-0.8062704802,1
1224,69,3.039941311,-0.976080358,1
1224,85,2.681028366,-1.287750959,1
1224,101,2.649326801,-1.263311863,1
1224,117,2.279628754,-0.9720095992,1
1224,133,NaN,NaN,2
1224,149,NaN,NaN,2
1224,165,-0.2292445302,-1.339130878,1
1224,181,NaN,NaN,2
1224,197,-0.9699295759,-0.9890445471,1
1224,213,-0.944445312,-0.5637450218,1
1224,229,-1.177976131,-0.6105821133,1
1224,245,-1.81750679,-0.6223611832,1
1224,261,-1.94441843,-1.100284815,1
1224,277,-2.203975677,-1.046443701,1
1224,293,-3.318672419,-0.1426794678,1
1224,309,NaN,NaN,2
1224,325,NaN,NaN,2
1224,341,NaN,NaN,2
1224,357,-3.456607342,0.4814164639,1
1224,373,-3.36733675,-0.4069161415,1
1224,389,NaN,NaN,2
1224,405,-3.471617699,1.418587446,1
1224,421,-3.815812349,1.750014544,1
1224,437,-4.104841709,2.303331375,1
1224,453,NaN,NaN,2
1224,469,-4.045174599,2.274819136,1
1224,485,-3.704707623,1.665276051,1
1224,501,-3.728672504,1.438032389,1
1224,517,NaN,NaN,2
1224,533,-5.154261589,0.7096098065,1
1224,549,-5.118974686,0.7322719097,1
1224,565,-5.580039978,1.277853489,1
1224,581,-4.795695782,0.5435854197,1
1224,597,-5.242847443,0.5933793783,1
1224,613,NaN,NaN,2
1224,629,-5.310783386,-0.3754931688,1
1224,645,-5.479235172,-1.0060215,1
1224,661,-6.162745953,-1.156806827,1
1224,677,-9.219510078,-0.5356583595,1
1224,693,-11.97640419,-0.3545356989,1
1224,709,NaN,NaN,2
1224,725,-9.730817795,-2.677178383,1
1224,741,-9.720115662,-1.666024089,1
1224,757,-9.188112259,-1.605994821,1
1224,773,NaN,NaN,2
1224,789,-7.791313171,-0.01311212778,1
1224,805,-7.22827816,-0.2473896891,1
1224,821,-6.731215954,-0.4682719707,1
1224,837,-6.607289314,-1.243335605,1
1224,853,NaN,NaN,2
1224,869,-5.458183765,-2.871776581,1
1224,885,-5.412162304,-2.288863659,1
1224,901,-5.834716797,-2.783211231,1
1224,917,-4.376255035,-2.277533531,1
1224,933,-4.087577343,-1.458222628,1
1224,949,-4.681460381,-1.707881451,1
1224,965,-5.307590008,-1.848191381,1
1224,981,-5.317455292,-2.645964622,1
1224,997,-4.465545654,-2.512827635,1
1224,1013,-3.669754982,-2.212709427,1
1224,1029,-3.015877724,-4.294576645,1
1224,1045,NaN,NaN,2
1224,1061,-1.626904726,-4.371965408,1
1224,1077,-0.1138272285,-2.465229988,1
1224,1093,-0.02373963594,-2.228545189,1
1224,1109,-0.06550741196,-2.937324047,1
1224,1125,0.05913975835,-2.314367294,1
1224,1141,-0.072273314,-2.622883797,1
1224,1157,-0.7095873356,-2.807028294,1
1224,1173,NaN,NaN,2
1224,1189,-0.6342589259,-2.436885834,1
1224,1205,-0.1674842834,-3.055346251,1
1224,1221,0.05669662356,-3.463563204,1
1224,1237,0.1732237488,-2.83182478,1
1224,1253,0.2582730651,-2.516518831,1
1224,1269,0.2751587629,-2.413040161,1
1224,1285,-0.2977766395,-1.665169716,1
1240,21,NaN,NaN,2
1240,37,2.188288927,-1.846915245,1
1240,53,2.616781235,-0.8527545929,1
1240,69,2.975588322,-1.020107508,1
1240,85,2.868385792,-1.977844,1
1240,101,2.640846014,-2.704900265,1
1240,117,2.272932529,-2.282147408,1
1240,133,1.796698928,-1.866905689,1
1240,149,0.8541308641,-1.425027132,1
1240,165,-0.2153481692,-1.236670852,1
1240,181,-0.8714669943,-0.7645986676,1
1240,197,-0.7611858845,-0.8847191334,1
1240,213,-0.813899219,-0.8955978155,1
1240,229,-0.9613207579,-0.644671917,1
1240,245,-1.571200728,-0.6414046884,1
1240,261,-1.972712994,-0.9526115656,1
1240,277,-3.560373068,-0.5611766577,1
1240,293,-3.931397676,0.2982853353,1
