PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[10]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1743,417,-3.274142265,-4.060593605,1
1743,449,-3.065157175,-2.285173893,1
1743,481,-2.928965569,-2.181684732,1
1743,513,-3.047337055,-1.407310605,1
1743,545,-3.417713642,-0.1504080296,1
1743,577,-2.613128185,-0.09016749263,1
1743,609,-2.40863204,0.6163166165,1
1743,641,-3.480029106,0.3551513553,1
1743,673,-2.957209587,-0.412660718,1
1743,705,-2.674551964,-2.005016327,1
1743,737,-3.400075912,-4.012479782,1
1743,769,-4.609879494,-5.07917738,1
1743,801,-5.028278351,-3.51921773,1
1743,833,-5.26295805,-0.5248252153,1
1743,865,-7.379056454,1.168899655,1
1743,897,-8.774777412,1.991496682,1
1743,929,-8.702251434,0.7354777455,1
1743,961,-8.978210449,-0.1240696013,1
1743,993,-9.413218498,-0.4067487121,1
1743,1025,-10.12469482,-1.358465672,1
1743,1057,-12.03874683,-4.582325935,1
1743,1089,-11.26325321,-4.581988335,1
1743,1121,-9.985531807,-0.5145363808,1
1743,1153,-8.873381615,0.1285319328,1
1743,1185,-9.986960411,-1.009643078,1
1743,1217,-12.1061039,-3.844339848,1
1743,1249,-11.71669388,-3.845923424,1
1743,1281,-10.27437592,-5.613253593,1
1743,1313,-10.33340359,-6.162914276,1
1743,1345,-10.72947121,-6.988304138,1
1743,1377,-10.65462017,-8.63576889,1
1743,1409,-10.42534924,-9.102779388,1
1743,1441,-11.11514378,-7.805725098,1
1743,1473,-11.57844162,-6.385074615,1
1743,1505,-9.205080032,-7.041142464,1
1743,1537,-5.997243404,-6.780880451,1
1743,1569,-4.266580582,-5.927204609,1
1743,1601,-3.936850548,-6.652844906,1
1743,1633,-3.838681698,-5.490951538,1
1743,1665,-2.864804268,-5.380409241,1
1743,1697,-1.548096657,-6.685838223,1
1743,1729,-2.076918125,-7.510055542,1
1743,1761,-1.171782136,-6.732402325,1
1743,1793,9.630320549,-22.99816322,1
1743,1825,7.103760719,10.99634361,1
1743,1857,-10.39096832,1.164741993,1
1743,1889,-0.7004162073,-8.372976303,1
1743,1921,-1.544595242,-7.245512962,1
1743,1953,-0.4392516613,-3.680315018,1
1743,1985,0.1570696235,-3.38763237,1
1743,2017,20.42946625,-0.3116515875,1
1775,33,-1.342216253,2.167154551,1
1775,65,-2.940822124,4.942288876,1
1775,97,-0.7647672892,-1.16349256,1
1775,129,-1.343108773,-2.737991095,1
1775,161,-2.133793592,-4.217312813,1
1775,193,-7.956843376,-16.15457344,1
1775,225,-8.686275482,-19.59284401,1
1775,257,-2.750995636,-6.499770641,1
1775,289,14.84181404,-1.567611217,1
1775,321,-1.854101658,-7.022996426,1
1775,353,-1.955180645,-5.094587803,1
1775,385,-11.58688641,-4.405896664,1
1775,417,-3.737412214,-3.147559643,1
1775,449,-2.922600746,-0.7477724552,1
1775,481,-2.501614094,-1.672902942,1
1775,513,-2.067183733,-1.443226218,1
1775,545,-1.509093523,-0.7191001177,1
1775,577,-1.664141059,-0.3424999714,1
1775,609,-1.850848198,0.1749506593,1
1775,641,-2.490435362,-0.2779646814,1
1775,673,-3.182786703,-1.63282311,1
1775,705,-3.293991566,-2.520241737,1
1775,737,-3.227950573,-4.201108932,1
1775,769,-4.94568634,-5.348641396,1
1775,801,-6.098200798,-3.756403208,1
1775,833,-6.096039772,-0.4368946552,1
1775,865,-6.742539406,1.461659431,1
1775,897,-8.972454071,2.038198233,1
1775,929,-9.156417847,0.5069333315,1
1775,961,-9.581429482,0.2327903211,1
1775,993,-10.35162163,-0.3347814083,1
1775,1025,-10.63967419,-1.421056509,1
1775,1057,-10.76713562,-4.028629303,1
1775,1089,-9.530971527,-3.743939638,1
1775,1121,-8.09778595,-1.84406805,1
1775,1153,-7.655754089,-0.8760523796,1
1775,1185,-9.44362545,-2.327811956,1
1775,1217,-10.88431358,-4.196942329,1
1775,1249,-10.58656979,-4.577213287,1
1775,1281,-9.569589615,-5.149866581,1
1775,1313,-10.53730297,-6.104447365,1
1775,1345,-10.86359882,-7.454185009,1
1775,1377,-10.63667583,-8.375260353,1
1775,1409,-10.69715691,-7.709812641,1
1775,1441,-11.71913433,-7.247454166,1
1775,1473,-12.61781216,-6.129570007,1
1775,1505,-9.676764488,-7.128431797,1
1775,1537,-6.997776985,-6.976736069,1
1775,1569,-5.509990215,-6.23192215,1
1775,1601,-4.920590878,-6.55621624,1
1775,1633,-3.998872042,-6.257400036,1
1775,1665,-19.67053795,-11.49270248,1
1775,1697,-3.545490503,-5.910676003,1
1775,1729,-3.280015945,-6.695024967,1
1775,1761,-2.354975224,-6.346358299,1
1775,1793,-1.328274012,-6.308501244,1
1775,1825,-1.216828346,-7.53584671,1
1775,1857,-1.640694141,-8.069929123,1
1775,1889,-1.791062474,-8.407390594,1
1775,1921,-11.36029053,-22.79336929,1
1775,1953,-0.111256361,-1.713258743,1
1775,1985,1.430648804,-3.606052637,1
1775,2017,2.757072449,-0.05985160172,1
1807,33,-1.940542459,2.278972387,1
1807,65,14.56075668,8.998897552,1
1807,97,-1.264119029,-1.917683244,1
1807,129,-1.897098899,-2.870782375,1
1807,161,-2.642440796,-3.745038271,1
1807,193,-2.064987898,-5.06780529,1
1807,225,-1.613950729,-6.057408333,1
1807,257,-2.52887392,-5.217472553,1
1807,289,-3.068092346,-4.90384388,1
1807,321,-2.622290134,-5.346289635,1
1807,353,-1.557417989,-4.416752815,1
1807,385,0.1925905943,-5.095650196,1
1807,417,-1.305359483,-3.559434414,1
1807,449,-2.588950157,-1.430401564,1
1807,481,-1.860181212,-1.010439396,1
1807,513,-0.5967463255,-1.135657072,1
1807,545,-0.1522179842,0.002245128155,1
1807,577,-1.050137997,-0.1425132751,1
1807,609,-1.914150715,-0.6204340458,1
1807,641,-2.579309702,-1.209572434,1
1807,673,-3.892374992,-1.796608806,1
1807,705,-4.562068939,-2.105625153,1
1807,737,-4.792769432,-4.142327309,1
1807,769,-5.555038452,-5.563527107,1
1807,801,-6.781391144,-2.363723755,1
1807,833,-7.525750637,-0.3211809397,1
1807,865,-7.890856266,-0.5740376711,1
1807,897,-8.615789413,0.01118281484,1
1807,929,-8.527919769,0.215996623,1
1807,961,-9.075709343,0.3711861074,1
1807,993,-9.831176758,-0.3119995594,1
1807,1025,-8.81874752,-1.784476042,1
1807,1057,-7.773909569,-3.075776815,1
1807,1089,-7.602062225,-3.167283297,1
1807,1121,-6.321144581,-2.776067734,1
1807,1153,-7.213466644,-2.565626383,1
1807,1185,-8.785084724,-3.350832939,1
1807,1217,-21.98176956,-16.96202087,1
1807,1249,-8.182510376,-4.941544056,1
1807,1281,-8.863164902,-4.827840328,1
1807,1313,-11.47481251,-6.899173737,1
1807,1345,-10.73270893,-7.552078724,1
1807,1377,-10.21313381,-7.910178661,1
1807,1409,-10.4813242,-7.150693893,1
1807,1441,-9.674661636,-7.788332462,1
1807,1473,-9.166096687,-8.112613678,1
1807,1505,-9.32421875,-7.77136898,1
1807,1537,-7.111963272,-6.865112782,1
1807,1569,-5.582587242,-5.540297508,1
1807,1601,-4.937130451,-6.104124069,1
1807,1633,-3.848120213,-6.135782242,1
1807,1665,-3.307099104,-5.904707909,1
1807,1697,-12.07676792,-20.18579483,1
1807,1729,-2.382111788,-5.89248085,1
1807,1761,-1.345476389,-5.743377686,1
1807,1793,-1.039361477,-5.93131876,1
1807,1825,-1.131516457,-6.081688881,1
1807,1857,-0.7236264944,-6.119853973,1
1807,1889,-0.9895062447,-6.366617203,1
1807,1921,-1.565776229,-5.347709179,1
1807,1953,-0.2985768318,-4.371397495,1
1807,1985,0.7186974287,-2.886841536,1
1807,2017,0.771222949,0.1661259532,1
1839,33,-2.498532772,2.199035168,1
1839,65,-1.314898849,-3.234109879,1
1839,97,-2.080161095,-2.652232409,1
1839,129,-1.80460608,-2.867313385,1
1839,161,-2.094970465,-3.703494787,1
1839,193,-2.171868324,-5.00839901,1
1839,225,-2.063345194,-5.162126064,1
1839,257,-1.740360498,-4.88536787,1
1839,289,-1.906970739,-4.62873745,1
1839,321,-2.170111179,-4.33476305,1
1839,353,-0.8286117315,-4.85771513,1
1839,385,0.8284391165,-5.438800335,1
1839,417,-0.1187609434,-4.062798977,1
1839,449,-1.415307283,-2.045608759,1
1839,481,-0.9146484137,-0.2389086485,1
1839,513,0.1076244116,0.2980055809,1
1839,545,0.380671382,-0.03900039196,1
1839,577,-0.8677167892,-0.9577453136,1
1839,609,-2.131316423,-2.18884778,1
1839,641,-2.998582602,-2.347590923,1
1839,673,-3.945874453,-1.341556787,1
1839,705,-4.957978725,-1.64354372,1
1839,737,-6.148382664,-4.222876549,1
1839,769,-5.836193085,-4.898505688,1
1839,801,-5.888803959,-2.896528721,1
1839,833,-6.441702366,-0.591498971,1
1839,865,-7.270247459,-0.5352901816,1
1839,897,-8.15583992,-0.2882884741,1
1839,929,-8.426253319,-0.1251073182,1
1839,961,-8.671282768,-0.1238566041,1
1839,993,-8.761117935,-1.541119814,1
1839,1025,-6.488798141,-3.094660759,1
1839,1057,-6.353070736,-3.354618073,1
1839,1089,-6.253733635,-2.637493849,1
1839,1121,-6.249537468,-2.358397961,1
1839,1153,-7.094327927,-2.749370813,1
1839,1185,-8.36516571,-3.622035027,1
1839,1217,-8.098507881,-4.109904289,1
1839,1249,-7.995025635,-3.109957695,1
1839,1281,-0.842666626,7.473921299,1
1839,1313,-4.767902374,-17.87851334,1
1839,1345,-11.86258698,-7.256258965,1
1839,1377,-9.285593987,-7.285195351,1
1839,1409,-7.59902668,-7.780349731,1
1839,1441,-7.740077019,-8.41925621,1
1839,1473,-8.418450356,-7.797629356,1
1839,1505,-7.921620846,-6.902557373,1
1839,1537,-6.714248657,-5.434858799,1
1839,1569,-5.908576012,-4.150178909,1
1839,1601,-5.13640976,-5.604017735,1
1839,1633,-4.065121651,-6.380926609,1
1839,1665,-3.252617836,-5.910597801,1
1839,1697,-3.297273636,-6.043359756,1
1839,1729,-2.275355101,-6.06973505,1
1839,1761,-1.019673467,-5.34661293,1
1839,1793,-0.4965066314,-5.641029358,1
1839,1825,0.1718623042,-5.389233589,1
1839,1857,18.8589344,-0.7930727005,1
1839,1889,-0.09032946825,-4.970745564,1
1839,1921,-1.652918935,-5.417101383,1
1839,1953,-2.473528385,-4.6941576,1
1839,1985,-1.122652054,-3.875602245,1
1839,2017,-0.8947064281,-0.1163485944,1
1871,33,-6.865278721,2.342524052,1
1871,65,-1.155735493,-3.261157036,1
1871,97,-15.67797279,5.904115677,1
1871,129,-1.078314543,-2.57992363,1
1871,161,-1.753195763,-3.324539661,1
1871,193,16.55060959,-10.78485298,1
1871,225,-2.803442001,-4.457691193,1
1871,257,-1.691123486,-4.649529457,1
1871,289,-0.8327703476,-4.302855968,1
1871,321,-1.815788865,-2.783574104,1
1871,353,-2.706974506,-3.826514721,1
1871,385,13.86321163,-5.225524426,1
1871,417,-1.832162738,-3.799566746,1
1871,449,-1.37463963,-1.778614521,1
1871,481,-0.8478682041,-0.2968227863,1
1871,513,-0.008429825306,-0.4581875801,1
1871,545,-0.8555685282,-1.830883026,1
1871,577,-2.095004082,-2.789214134,1
1871,609,-2.794127464,-4.144156933,1
1871,641,-3.106706142,-3.683136463,1
1871,673,-4.081881523,-2.293826103,1
1871,705,1.420789242,-17.93123245,1
1871,737,-5.648525238,-2.862141371,1
1871,769,-5.475656509,-2.563988686,1
1871,801,-5.196317673,-2.146375656,1
1871,833,-5.317322731,-1.257576227,1
1871,865,-5.800405025,-0.7125090361,1
1871,897,-6.811995029,-0.5876483321,1
1871,929,-7.585745335,-0.4763611555,1
1871,961,-7.696445942,-0.05752682686,1
1871,993,-7.796216011,-1.535834074,1
1871,1025,-7.903505325,-3.11575222,1
1871,1057,-7.197443962,-3.179391623,1
1871,1089,-6.526828766,-2.823352575,1
1871,1121,-6.937280655,-2.805396318,1
1871,1153,-8.315685272,-3.325767517,1
1871,1185,-8.797403336,-3.988626719,1
1871,1217,-7.869226456,-4.470544338,1
1871,1249,-7.633939743,-4.925182343,1
1871,1281,-8.509313583,-5.680994511,1
1871,1313,-9.325382233,-6.153737545,1
1871,1345,-10.65545464,-5.589399338,1
1871,1377,-9.533267975,-6.215237617,1
1871,1409,-7.362441063,-6.826852798,1
1871,1441,-7.775842667,-7.326649189,1
1871,1473,-9.092797279,-7.483897686,1
1871,1505,-8.420808792,-7.270861149,1
1871,1537,-7.22319746,-6.827131748,1
1871,1569,-6.406949043,-7.203347683,1
1871,1601,-5.56968832,-7.36837101,1
1871,1633,-4.028596401,-6.473790646,1
1871,1665,-3.355211735,-5.081218719,1
1871,1697,-2.966259003,-4.791079998,1
1871,1729,-0.7166891098,-3.63374424,1
1871,1761,-0.6279883385,-4.500678539,1
1871,1793,-0.4584317207,-6.735187531,1
1871,1825,0.3345131576,-5.391717434,1
1871,1857,0.5893937349,-3.752924442,1
1871,1889,-0.2839089632,-3.383795977,1
1871,1921,-0.909884274,-3.217126369,1
1871,1953,-2.648127079,-2.840980291,1
1871,1985,-3.247530222,-4.416327477,1
1871,2017,-1.484355927,-1.297356725,1
1903,33,19.164608,2.449449539,1
1903,65,-0.4125441611,-2.563211203,1
1903,97,16.84939384,7.12638092,1
1903,129,-0.951362133,-2.782933235,1
1903,161,-1.890071869,-3.165845394,1
1903,193,-3.102504253,-4.056558609,1
1903,225,-6.421973228,-22.44829178,1
1903,257,-0.8636066914,-4.151777267,1
1903,289,-0.1735196114,-3.250916958,1
1903,321,-0.6831592321,-2.332295418,1
1903,353,-1.836795092,-3.966215134,1
1903,385,-1.38378644,-4.0810709,1
1903,417,-0.8454301357,-2.978290558,1
1903,449,-1.175304055,-1.235038042,1
1903,481,-0.5839730501,-0.9997251034,1
1903,513,-1.273438692,-1.595190406,1
1903,545,-1.655103922,-2.480775833,1
1903,577,-2.09230113,-4.856312752,1
1903,609,-2.678785324,-5.504860401,1
1903,641,-2.775992393,-4.180009842,1
1903,673,-3.687323093,-2.418914795,1
1903,705,-23.66792488,-2.745973587,1
1903,737,-3.976072788,-2.668662071,1
1903,769,-3.498684883,-1.840420961,1
1903,801,-3.979710579,-1.362546563,1
1903,833,-4.27547884,-1.243060589,1
1903,865,-4.94678545,-0.7910123467,1
1903,897,-6.222211361,-1.146534443,1
1903,929,-7.101894855,-1.343194842,1
1903,961,-6.727355957,-0.01040124893,1
1903,993,-7.050808907,-1.915964365,1
1903,1025,-7.276561737,-2.671579123,1
1903,1057,-8.612874031,-2.188204765,1
1903,1089,-8.176345825,-2.931460381,1
1903,1121,-8.424769402,-3.191107035,1
1903,1153,-8.676427841,-4.100318909,1
1903,1185,-9.180405617,-4.380847454,1
1903,1217,-9.249102592,-4.991618156,1
1903,1249,-8.351777077,-5.553966522,1
1903,1281,-7.483419418,-5.91354847,1
1903,1313,-8.030887604,-6.617078781,1
1903,1345,-8.652059555,-4.519793987,1
1903,1377,-8.415338516,-4.386620045,1
1903,1409,-7.435639858,-5.782855988,1
1903,1441,-7.725142002,-6.492056847,1
1903,1473,-8.423711777,-7.298491478,1
1903,1505,-7.605857849,-7.542750835,1
1903,1537,-6.527347565,-8.116557121,1
1903,1569,-5.027275562,-8.886407852,1
1903,1601,-3.864472389,-7.659131527,1
1903,1633,-3.544779301,-4.985747337,1
1903,1665,-2.815240383,-4.12098074,1
1903,1697,-2.138822794,-4.500023842,1
1903,1729,-0.4901016951,-3.213093281,1
1903,1761,2.663514137,-5.189491749,1
1903,1793,-0.7211763859,-7.51163435,1
1903,1825,-0.6511122584,-5.579212189,1
1903,1857,-1.181445241,-1.788693905,1
1903,1889,-1.981358767,-1.780625343,1
1903,1921,-1.335344076,-1.567458868,1
1903,1953,-1.119917393,-0.4881837368,1
1903,1985,-0.1758397818,-11.17329025,1
1903,2017,-1.296415329,-2.705843687,1
1935,33,0.2748200297,2.830631733,1
1935,65,-0.5292996168,-2.562737703,1
1935,97,-0.8695471883,-3.199194431,1
1935,129,-0.5395504236,-4.024385452,1
1935,161,-1.371602535,-4.150875568,1
1935,193,-1.742960572,-4.111416817,1
1935,225,-9.96287632,-17.91486359,1
1935,257,1.336234093,-4.408135891,1
1935,289,0.1943774223,-5.179586411,1
1935,321,-15.60246372,-2.800816059,1
1935,353,16.19175148,-4.915858269,1
1935,385,-1.840116739,-3.429754972,1
1935,417,-0.9697979689,-2.761825323,1
1935,449,-1.23107934,-1.89536953,1
1935,481,-1.525551677,-1.228881121,1
1935,513,-1.83927536,-0.786996007,1
1935,545,-2.066275835,-2.2807374,1
1935,577,-2.816660404,-3.917353392,1
1935,609,-4.269147873,-2.916800261,1
1935,641,-4.052324295,-2.433300495,1
1935,673,-4.070391178,-2.23226428,1
1935,705,-4.223586082,-2.366230011,1
1935,737,-2.411055565,-2.156485558,1
1935,769,-1.812144279,-1.328989029,1
1935,801,-3.39677763,-1.315306664,1
1935,833,-4.019242287,-1.527020693,1
1935,865,-4.580291748,-0.8413751721,1
1935,897,-4.490292072,-1.787681818,1
1935,929,-4.898533821,-3.198255301,1
1935,961,-7.78463459,-3.098051786,1
1935,993,-7.805457592,-3.978081703,1
1935,1025,-6.51742506,-2.522373676,1
1935,1057,-8.80267334,-3.067042112,1
1935,1089,-10.01743603,-3.670670986,1
1935,1121,-9.690402031,-4.829539299,1
1935,1153,-9.111839294,-4.614431381,1
1935,1185,-9.367296219,-4.334045887,1
1935,1217,-9.401143074,-4.74235487,1
1935,1249,-8.389348984,-5.461284637,1
1935,1281,-7.555006027,-5.755078316,1
1935,1313,-7.154150963,-5.785167694,1
1935,1345,-7.500000954,-4.995091915,1
1935,1377,-7.355890274,-4.230646133,1
1935,1409,-6.185742378,-5.570915699,1
1935,1441,-5.069190025,-6.306928158,1
1935,1473,-4.843099594,-6.267261028,1
1935,1505,-5.12699461,-6.836427689,1
1935,1537,-4.889886856,-8.426605225,1
1935,1569,-4.730488777,-9.079032898,1
1935,1601,-4.112231731,-7.460775375,1
1935,1633,-3.719367027,-5.50658083,1
1935,1665,-3.530833006,-3.889410496,1
1935,1697,-2.42336154,-3.490239143,1
1935,1729,-1.577804327,-4.93405056,1
1935,1761,-1.054868698,-6.099926949,1
1935,1793,-2.160446644,-6.358206749,1
1935,1825,-2.528606415,-5.309151173,1
1935,1857,17.25615692,-10.82283497,1
1935,1889,-1.403943896,-2.893849134,1
1935,1921,-1.08420825,-0.6694655418,1
1935,1953,-0.923897028,-0.5297658443,1
1935,1985,-1.416694522,-3.017589569,1
1935,2017,-2.06652379,-3.752758503,1
1967,33,-1.081064939,4.332866669,1
1967,65,-0.6806206703,-2.055338383,1
1967,97,-1.130068183,-3.410131454,1
1967,129,-0.8215888739,-4.076981544,1
1967,161,-0.7622315884,-4.367861748,1
1967,193,-0.9298712015,-3.558245182,1
1967,225,17.55791092,1.901257277,1
1967,257,14.53085804,-13.35233307,1
1967,289,-1.556514025,-5.929404736,1
1967,321,-20.54446793,2.525065422,1
1967,353,-2.887407303,-3.77924943,1
1967,385,-2.257334709,-2.01736021,1
1967,417,-1.298532963,-2.234179974,1
1967,449,5.267739296,12.67024803,1
1967,481,9.412650108,8.196532249,1
1967,513,-2.179155111,-1.130037308,1
1967,545,-2.074818134,-2.329024315,1
1967,577,-3.466340065,-3.82715559,1
1967,609,-5.89304018,-4.083489418,1
1967,641,-5.094935417,-2.931536674,1
1967,673,-4.954259396,-2.305245638,1
1967,705,-4.390245438,-2.581814051,1
1967,737,-2.412000656,-1.93229866,1
1967,769,-1.089519501,-1.088418365,1
1967,801,-2.135079384,-1.149204373,1
1967,833,-3.444795847,-0.9751064777,1
1967,865,-3.733129978,-1.353796959,1
1967,897,-3.071903706,-1.713315606,1
1967,929,-3.550400734,-2.114152908,1
1967,961,-5.326935768,-3.230020523,1
1967,993,-6.055882454,-2.558673859,1
1967,1025,-4.982221127,-2.210547924,1
1967,1057,-6.815060139,-3.528999329,1
1967,1089,-8.01722908,-4.327932358,1
1967,1121,-8.632805824,-4.984085083,1
1967,1153,-8.934979439,-4.370156288,1
1967,1185,-8.475554466,-4.265849113,1
1967,1217,-7.850858688,-4.53905201,1
1967,1249,-7.615374565,-4.663421631,1
1967,1281,-6.81056881,-5.324171066,1
1967,1313,-6.308300972,-5.682657242,1
1967,1345,-6.499895096,-5.666271687,1
1967,1377,-6.869840622,-5.43662405,1
1967,1409,-6.400614262,-4.961600304,1
1967,1441,-5.587884426,-6.296499729,1
1967,1473,-5.233187675,-6.437019825,1
1967,1505,-4.541830063,-5.88421154,1
1967,1537,-4.117975235,-7.497679234,1
1967,1569,-4.756887913,-8.679444313,1
1967,1601,-4.93213892,-8.335733414,1
1967,1633,-4.009919643,-6.873901844,1
1967,1665,-3.19999218,-4.729990959,1
1967,1697,-1.574241161,-3.109997749,1
1967,1729,-0.8314545155,-5.584494591,1
1967,1761,-0.3534154892,-4.865348816,1
1967,1793,-1.927649021,-5.120056152,1
1967,1825,-2.733997822,-5.903534412,1
1967,1857,-1.452035427,-2.554359436,1
1967,1889,-0.980471611,-1.659742832,1
1967,1921,-0.8643077612,-0.5478355885,1
1967,1953,-0.7999740839,-1.523030996,1
1967,1985,-0.7751062512,-1.859435797,1
1967,2017,-4.270152092,-3.742650986,1
1999,33,-1.511392593,7.464210033,1
1999,65,-1.66255188,-1.578429461,1
1999,97,-0.5367331505,-4.854113579,1
1999,129,-1.234354496,-4.190653324,1
1999,161,-1.342803597,-3.494002819,1
1999,193,-1.299499989,-3.284168482,1
1999,225,-1.859962225,-2.73763752,1
1999,257,-3.110269547,-3.696500301,1
1999,289,-3.30751133,-4.839746475,1
1999,321,3.087617397,-17.9848156,1
1999,353,-4.129123211,-4.982200623,1
1999,385,-2.213562012,-2.083678961,1
1999,417,-0.6414391994,-1.146985769,1
1999,449,-3.745001316,-0.5349025726,1
1999,481,6.432252884,12.88318348,1
1999,513,-2.850091457,-1.052995205,1
1999,545,-1.515510559,-2.531285763,1
1999,577,-0.8880500793,-3.359164238,1
1999,609,-1.595419526,-3.943334818,1
1999,641,-3.165692329,-3.638008595,1
1999,673,-4.938778877,-3.099718571,1
1999,705,-4.930586338,-3.355094194,1
1999,737,-2.344143867,-2.761143684,1
1999,769,-0.5759057999,-2.234666348,1
1999,801,-1.732797146,-1.571597099,1
1999,833,-3.718341827,-0.7031971216,1
1999,865,-4.255923271,-1.501494765,1
1999,897,-3.819446087,-0.9358415604,1
1999,929,-4.311245441,-0.6118322015,1
1999,961,-4.821666718,-0.8071975708,1
1999,993,-6.295660496,-1.256959677,1
1999,1025,-5.829926968,-2.103065729,1
1999,1057,-5.172431469,-2.707864761,1
1999,1089,-5.131624222,-3.853397608,1
1999,1121,-5.03510952,-3.594005108,1
1999,1153,-6.482467175,-3.600131035,1
1999,1185,-6.798144341,-4.17460537,1
1999,1217,-5.570977688,-2.801998138,1
1999,1249,-5.500120163,-2.927433491,1
1999,1281,-4.654987335,-4.182006836,1
1999,1313,-4.207375526,-5.711947918,1
1999,1345,-5.212255478,-6.785535812,1
1999,1377,-6.288549423,-6.10720253,1
1999,1409,-6.315150261,-4.824480534,1
1999,1441,-5.482025146,-5.710618019,1
1999,1473,-5.359484196,-6.015962124,1
1999,1505,-4.886322021,-4.591718674,1
1999,1537,-5.061460495,-6.190378666,1
1999,1569,-4.891297817,-7.429893017,1
1999,1601,-4.091063976,-8.363363266,1
1999,1633,-4.049347878,-7.375527382,1
1999,1665,-3.701281786,-5.255658627,1
1999,1697,-2.362837076,-3.831180573,1
1999,1729,-0.5173671246,-3.836488247,1
1999,1761,-0.915389061,-3.25104475,1
1999,1793,-2.5683465,-5.135929108,1
1999,1825,-2.35362196,-7.448439121,1
1999,1857,-3.898329735,-0.1853852272,1
1999,1889,-2.334482193,-1.009092331,1
1999,1921,-2.152230501,-2.823331594,1
1999,1953,-0.8959869146,-3.72836709,1
1999,1985,0.3338702917,-1.954605341,1
1999,2017,-1.712300062,-1.807199478,1
