PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[10]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1391,1057,1.704293132,-1.350011587,1
1391,1089,4.122968674,-1.272132516,1
1391,1121,3.072450161,-0.8484435081,1
1391,1153,1.212302446,-0.3147134781,1
1391,1185,0.2083759308,-0.03595739603,1
1391,1217,0.5065885782,-0.1664833874,1
1391,1249,1.172405481,-0.02056247741,1
1391,1281,0.5256028771,0.7548597455,1
1391,1313,-0.2736808062,0.5267914534,1
1391,1345,-0.7371624708,0.4502980709,1
1391,1377,0.3737365007,1.78622961,1
1391,1409,0.9800877571,2.837527275,1
1391,1441,1.919427514,2.364353657,1
1391,1473,2.880035877,1.779961348,1
1391,1505,0.5760114193,0.6903290749,1
1391,1537,6.594661236,2.763334274,1
1391,1569,7.148331165,1.873655319,1
1391,1601,6.190030575,2.453235388,1
1391,1633,6.07405138,3.22299695,1
1391,1665,3.996450901,5.108466148,1
1391,1697,4.95693779,4.340923309,1
1391,1729,5.320515633,3.114550829,1
1391,1761,3.511464596,2.832605124,1
1391,1793,4.834252357,4.543310642,1
1391,1825,5.784814835,4.426785469,1
1391,1857,5.095152378,1.097280979,1
1391,1889,4.997286797,1.972310543,1
1391,1921,4.822141171,2.71075058,1
1391,1953,3.784371376,2.372614384,1
1391,1985,1.659885287,1.720481515,1
1391,2017,-1.607325435,-2.943027973,1
1423,33,-0.7102952003,0.04427051544,1
1423,65,-1.327006102,-0.7328674793,1
1423,97,-0.5869700313,-0.2099749148,1
1423,129,-1.578329563,-1.93196559,1
1423,161,-2.45071578,-3.392268419,1
1423,193,-2.570949316,-4.592399597,1
1423,225,-2.100295067,-4.136077881,1
1423,257,-1.195159554,-2.891899586,1
1423,289,-0.6341618299,-1.47256732,1
1423,321,-0.3902066946,-1.29247427,1
1423,353,-0.3157297969,-1.066512585,1
1423,385,0.2285749465,-0.3708910942,1
1423,417,0.7537864447,-0.8015100956,1
1423,449,0.5600998998,-2.441602468,1
1423,481,0.7958623767,-2.899137974,1
1423,513,1.699735761,-2.490787983,1
1423,545,1.842082977,-1.994177818,1
1423,577,1.152840614,-1.347224474,1
1423,609,1.047545671,-2.419812202,1
1423,641,0.9737404585,-3.667110205,1
1423,673,1.868063211,-4.000981331,1
1423,705,3.083507538,-3.297717333,1
1423,737,2.326351166,-2.437704325,1
1423,769,2.036906242,-2.761175394,1
1423,801,1.245072126,-2.458159447,1
1423,833,0.5534869432,-1.263404608,1
1423,865,0.6786550283,-1.157925248,1
1423,897,1.224005222,-0.5264838338,1
1423,929,0.7861361504,-0.4986192584,1
1423,961,0.09291130304,-0.4215097427,1
1423,993,7.27004528,3.637003422,1
1423,1025,11.15169621,1.110334039,1
1423,1057,3.311842442,-0.9531047344,1
1423,1089,4.899380684,-1.157710791,1
1423,1121,3.057224274,-0.8127971292,1
1423,1153,1.499591112,-0.3743236363,1
1423,1185,0.6801945567,0.01900956035,1
1423,1217,-0.012547791,-0.517995894,1
1423,1249,0.09466695786,-0.2681244314,1
1423,1281,0.2256419063,0.147430107,1
1423,1313,0.3045988083,0.1923369467,1
1423,1345,0.4467027187,0.3560848236,1
1423,1377,1.009601831,1.696034431,1
1423,1409,1.959226966,2.690630913,1
1423,1441,2.544994354,2.410346985,1
1423,1473,4.446634293,2.227219343,1
1423,1505,5.435609341,2.527039528,1
1423,1537,7.247638226,2.991034508,1
1423,1569,6.451627254,2.564876318,1
1423,1601,4.206632137,3.221218824,1
1423,1633,2.635181904,2.957411051,1
1423,1665,1.567641735,1.58623147,1
1423,1697,4.005615234,2.729408026,1
1423,1729,4.015268326,3.448189735,1
1423,1761,4.65622139,4.100641251,1
1423,1793,5.368384361,5.829400539,1
1423,1825,5.208982944,6.073429585,1
1423,1857,5.860787392,3.505717516,1
1423,1889,7.797739983,3.459836721,1
1423,1921,-0.4017605782,-15.0318222,1
1423,1953,4.713873863,2.564200163,1
1423,1985,2.02359581,0.2307111621,1
1423,2017,-1.952984571,-4.238444328,1
1455,33,-0.1360316277,0.1278076172,1
1455,65,-0.5460842252,0.1518591046,1
1455,97,-0.4395922422,0.3159894347,1
1455,129,-5.176925182,2.950847149,1
1455,161,-1.208907247,-1.146042585,1
1455,193,-0.2356108427,-1.784103632,1
1455,225,-1.725970984,-3.001368761,1
1455,257,-0.2975725532,-2.959004879,1
1455,289,0.4306289554,-2.481448174,1
1455,321,0.007931470871,-2.144357204,1
1455,353,-0.4348767698,-1.978414297,1
1455,385,-0.248154074,-2.290591002,1
1455,417,0.4183913767,-2.598245382,1
1455,449,0.755312264,-2.484991789,1
1455,481,0.5161823034,-2.632414818,1
1455,513,0.8010116816,-2.734144211,1
1455,545,1.174069405,-1.938683987,1
1455,577,1.106334686,-2.643046618,1
1455,609,0.8522603512,-3.234730482,1
1455,641,0.8654477596,-3.085826874,1
1455,673,1.068462729,-5.074072838,1
1455,705,1.663056612,-13.89221954,1
1455,737,1.552688479,-2.491848946,1
1455,769,1.256375074,-1.779112577,1
1455,801,0.9811884165,-1.456583977,1
1455,833,0.8800147772,-1.380500197,1
1455,865,0.9926950932,-1.216428161,1
1455,897,1.1221596,-0.84724617,1
1455,929,1.161921382,-0.7267150283,1
1455,961,1.267608643,-0.4357002974,1
1455,993,1.587822914,-7.604771614,1
1455,1025,11.84300327,0.8067370653,1
1455,1057,8.49711132,0.5850135088,1
1455,1089,1.918933034,-0.8642106056,1
1455,1121,1.766383052,-0.751983583,1
1455,1153,1.477220297,-0.8343222141,1
1455,1185,1.019428253,-0.463536799,1
1455,1217,0.1244681478,-0.659897089,1
1455,1249,0.07532173395,-0.7030332088,1
1455,1281,0.7213957906,-0.6656233072,1
1455,1313,1.376115084,-0.1937133968,1
1455,1345,1.525174737,0.4687706232,1
1455,1377,1.611717224,1.588541508,1
1455,1409,2.056795835,2.491008997,1
1455,1441,2.493653536,2.296003103,1
1455,1473,3.887005806,2.481827736,1
1455,1505,4.777664185,2.664216757,1
1455,1537,4.255940914,3.30246973,1
1455,1569,4.706169128,3.249370813,1
1455,1601,3.808228016,3.361245155,1
1455,1633,2.549827337,2.936010361,1
1455,1665,2.474964619,2.711243629,1
1455,1697,2.04964757,4.170647621,1
1455,1729,2.081823111,4.636555672,1
1455,1761,3.481844902,5.689662457,1
1455,1793,5.799941063,6.138911724,1
1455,1825,5.739910126,6.079480648,1
1455,1857,5.306499481,6.540990353,1
1455,1889,7.489374638,4.912015915,1
1455,1921,7.499676228,4.572522163,1
1455,1953,4.972679138,3.641215324,1
1455,1985,3.282636404,1.980812311,1
1455,2017,0.3495900631,-5.155176163,1
1487,33,-0.420681119,0.399117589,1
1487,65,-1.978399158,0.8184171915,1
1487,97,-1.023837924,0.3314176798,1
1487,129,-1.099270225,0.9053822756,1
1487,161,-1.047937393,-0.2149412036,1
1487,193,-4.319627285,-2.290618896,1
1487,225,-1.439121246,-1.907613516,1
1487,257,-0.2884751558,-2.994897127,1
1487,289,-0.3014473319,-4.512122154,1
1487,321,-0.799839437,-3.49946332,1
1487,353,-0.7707543373,-3.078318357,1
1487,385,-0.1680881977,-3.361732006,1
1487,417,0.3490493894,-2.818899155,1
1487,449,0.7152312994,-2.622164011,1
1487,481,0.0828525424,-2.839462042,1
1487,513,0.1686136723,-3.441762924,1
1487,545,0.7345503569,-3.960122824,1
1487,577,0.3906451464,-2.713994026,1
1487,609,-0.2184245586,-2.244794607,1
1487,641,0.530495882,-2.750442028,1
1487,673,0.8243049383,-5.052676678,1
1487,705,1.157301307,-4.641412735,1
1487,737,1.17949295,-1.615108848,1
1487,769,0.761010766,-0.9705598354,1
1487,801,0.8112461567,-0.7659886479,1
1487,833,1.408861399,-0.9425568581,1
1487,865,1.623020411,-1.034133196,1
1487,897,1.359995604,-0.9634447098,1
1487,929,1.633990765,-0.8664553761,1
1487,961,3.325082064,-0.9027878046,1
1487,993,-12.94313812,12.76014996,1
1487,1025,1.82720232,-0.6123027205,1
1487,1057,1.057920814,-1.506417394,1
1487,1089,1.186505079,-1.287185907,1
1487,1121,1.335580826,-0.5293520689,1
1487,1153,1.302327156,-1.002001643,1
1487,1185,0.7603589296,-0.9979965687,1
1487,1217,0.500187397,-0.6302558184,1
1487,1249,0.3711189628,-0.2401633263,1
1487,1281,0.8385576606,-0.5528897047,1
1487,1313,1.34403193,-0.3043513298,1
1487,1345,-5.282710075,-17.98207092,1
1487,1377,2.163774014,1.458004832,1
1487,1409,1.997732997,1.922713041,1
1487,1441,1.384188175,2.252515554,1
1487,1473,2.681281328,1.897256136,1
1487,1505,2.910882711,2.801705837,1
1487,1537,2.365907192,3.241396666,1
1487,1569,3.957942724,3.099730492,1
1487,1601,4.216114521,3.224955559,1
1487,1633,4.166034698,2.615456581,1
1487,1665,3.595881939,2.745033503,1
1487,1697,1.520107508,5.495476246,1
1487,1729,1.343252897,4.833566666,1
1487,1761,2.999477625,6.271607876,1
1487,1793,7.006893158,6.542233944,1
1487,1825,7.772229195,4.547104359,1
1487,1857,6.025659561,4.610412598,1
1487,1889,5.33900404,5.153795719,1
1487,1921,4.668712139,4.944193363,1
1487,1953,2.373806715,2.879384995,1
1487,1985,3.3327353,2.954999208,1
1487,2017,-7.347586155,-5.558551788,1
1519,33,-0.2425583601,0.8307930231,1
1519,65,-0.9924552441,-0.001258194447,1
1519,97,-1.230197668,-0.07171574235,1
1519,129,-1.31944108,-0.2903031707,1
1519,161,-1.397186995,-0.6923543215,1
1519,193,-2.110309362,-1.510705233,1
1519,225,-1.511524677,-1.829174519,1
1519,257,-1.26057303,-2.514148235,1
1519,289,-2.60530138,-3.350500107,1
1519,321,-2.166741848,-2.10769558,1
1519,353,-3.771325111,-3.091992617,1
1519,385,-1.070683837,-3.098268986,1
1519,417,0.2578083873,-1.932542801,1
1519,449,-0.582131207,-2.038115978,1
1519,481,-0.5453226566,-2.949837208,1
1519,513,0.562684536,-3.901647568,1
1519,545,0.8972673416,-4.206141472,1
1519,577,0.7326024771,-2.994482517,1
1519,609,-0.3304491043,-1.24973464,1
1519,641,0.2416018248,-0.771116972,1
1519,673,1.83902061,-2.986990452,1
1519,705,2.186393738,-2.370480776,1
1519,737,0.8247556686,-0.5270657539,1
1519,769,0.7783873081,-0.6702125072,1
1519,801,1.295758843,-0.3563330173,1
1519,833,2.446461678,-1.113008499,1
1519,865,2.039848804,-1.420270801,1
1519,897,1.446924448,-1.050809145,1
1519,929,2.104628563,-0.9723563194,1
1519,961,4.801035404,-2.030600548,1
1519,993,-1.552901983,18.44077492,1
1519,1025,-4.77661562,-19.67910385,1
1519,1057,1.338234305,-2.16686964,1
1519,1089,1.03618443,-1.514434576,1
1519,1121,1.488065958,-0.8472391367,1
1519,1153,0.7786597013,-1.293263435,1
1519,1185,0.461202383,-1.533110976,1
1519,1217,0.9304346442,-1.331050754,1
1519,1249,0.632186532,-0.6474920511,1
1519,1281,0.8240984678,-0.7569488287,1
1519,1313,1.517377257,-0.6932612658,1
1519,1345,2.324542999,0.758090198,1
1519,1377,2.936925411,2.081113815,1
1519,1409,1.282132745,0.8776168823,1
1519,1441,-0.01288640499,1.462319851,1
1519,1473,0.7548805475,0.9105695486,1
1519,1505,0.1818408966,1.336613655,1
1519,1537,-0.723521471,2.087181568,1
1519,1569,1.975526333,2.477404118,1
1519,1601,4.613093376,3.21770072,1
1519,1633,4.994315147,3.064852953,1
1519,1665,4.312515736,2.199329376,1
1519,1697,3.766131639,2.668587923,1
1519,1729,4.187970638,4.198139191,1
1519,1761,4.327203751,6.550698757,1
1519,1793,3.910679817,5.25818634,1
1519,1825,4.635896206,3.550448895,1
1519,1857,4.405026436,1.057006836,1
1519,1889,3.084674358,1.309751749,1
1519,1921,2.703607798,3.900317669,1
1519,1953,2.637105942,3.686038733,1
1519,1985,1.829718947,4.135092735,1
1519,2017,-1.462662697,-5.898387909,1
1551,33,-0.9077732563,0.7317153215,1
1551,65,-0.2176229358,-0.05263108015,1
1551,97,-0.3505674601,-0.1081501544,1
1551,129,-0.9433767796,-0.3913086057,1
1551,161,-1.664379835,-0.7576246262,1
1551,193,-1.777017593,-1.168600082,1
1551,225,-1.71466589,-1.407799006,1
1551,257,-2.396111012,-1.657856822,1
1551,289,-3.348497391,-1.715529442,1
1551,321,-3.749215126,-1.785753727,1
1551,353,-4.865175247,-2.805649996,1
1551,385,-2.798355103,-1.768096566,1
1551,417,-1.566727161,-0.7138917446,1
1551,449,-1.81824255,-1.660846949,1
1551,481,-0.1958702207,-4.053936958,1
1551,513,0.5280516148,-3.632097721,1
1551,545,0.639675498,-2.691072464,1
1551,577,0.4955437481,-2.511536598,1
1551,609,0.04933434725,-1.689106226,1
1551,641,-0.389282465,-0.5487463474,1
1551,673,0.5599619746,-1.554518461,1
1551,705,2.242312193,-1.376190424,1
1551,737,1.061529994,-1.086951494,1
1551,769,1.208741307,-1.049507737,1
1551,801,2.520841122,-1.237171412,1
1551,833,2.440153122,-1.656225085,1
1551,865,1.966558456,-1.757808805,1
1551,897,1.83816576,-1.527955651,1
1551,929,2.350413084,-1.202410936,1
1551,961,4.335809231,-2.151364803,1
1551,993,5.495947838,-1.47911787,1
1551,1025,3.050335169,-18.5322628,1
1551,1057,0.9417124987,-1.142344713,1
1551,1089,0.8280837536,-1.934525728,1
1551,1121,1.553413033,-1.797617555,1
1551,1153,0.9170708656,-1.845125794,1
1551,1185,0.4754087329,-1.767699599,1
1551,1217,0.7449553013,-0.9696493149,1
1551,1249,0.5546306372,-0.8014147878,1
1551,1281,0.5315345526,-0.7111128569,1
1551,1313,1.323061466,-0.4354083836,1
1551,1345,2.304513931,0.9686114788,1
1551,1377,2.380246639,2.755211592,1
1551,1409,1.647678971,1.772672892,1
1551,1441,-0.08199977875,0.5611159801,1
1551,1473,-0.3392615318,0.1570076942,1
1551,1505,-0.4256007671,0.3439040184,1
1551,1537,-0.3867695332,1.952978134,1
1551,1569,2.06619072,5.128058434,1
1551,1601,3.932944298,3.291199684,1
1551,1633,4.567193985,3.194968224,1
1551,1665,4.470362186,2.559382677,1
1551,1697,4.858159065,2.094011068,1
1551,1729,5.543332577,3.729774952,1
1551,1761,4.442814827,6.223325729,1
1551,1793,2.364705324,5.045047283,1
1551,1825,0.3622822762,1.567538261,1
1551,1857,1.17574501,0.7448108196,1
1551,1889,0.3602695465,1.211282492,1
1551,1921,1.388837337,5.358851433,1
1551,1953,2.407603741,4.015100479,1
1551,1985,3.116279364,5.70727253,1
1551,2017,13.30888176,-6.517097473,1
1583,33,-1.197151423,0.453430593,1
1583,65,-0.1204304099,-1.753491521,1
1583,97,-0.2096212506,-0.6180315018,1
1583,129,-0.909717679,-1.244088173,1
1583,161,-1.671973467,-1.323874235,1
1583,193,-2.336630821,-1.752985239,1
1583,225,-2.05369544,-1.782104611,1
1583,257,-2.241446495,-1.032599926,1
1583,289,-2.035684824,-0.09970569611,1
1583,321,-7.464343548,-1.919285297,1
1583,353,-5.242028236,-2.929930687,1
1583,385,-5.050941944,-1.991984725,1
1583,417,-4.097222328,-1.176128864,1
1583,449,-1.308386087,-2.545971394,1
1583,481,-0.42776227,-3.839071989,1
1583,513,1.163735986,-2.893475056,1
1583,545,0.6366358995,-2.192744255,1
1583,577,0.1888484657,-2.197920561,1
1583,609,-0.192931205,-1.730948687,1
1583,641,-0.2240626514,-1.067520261,1
1583,673,0.5638438463,-1.328402281,1
1583,705,0.5656820536,-1.678459048,1
1583,737,0.0466683507,-1.88785553,1
1583,769,1.877322674,-1.975266933,1
1583,801,3.919920444,-2.264763355,1
1583,833,1.508268714,-1.915418863,1
1583,865,1.780840039,-2.116098881,1
1583,897,3.250860214,-2.630728006,1
1583,929,3.662903309,-1.692043304,1
1583,961,2.419716835,-1.23050797,1
1583,993,4.007793427,0.7819435596,1
1583,1025,3.171368599,0.9789612293,1
1583,1057,0.7980620861,-1.232586861,1
1583,1089,0.5594038963,-2.202255726,1
1583,1121,2.582726479,-1.739304304,1
1583,1153,1.681782484,-2.759068012,1
1583,1185,0.7689840794,-1.749148846,1
1583,1217,1.290627003,-0.68115592,1
1583,1249,1.51026094,-0.3354571462,1
1583,1281,1.068875074,-0.212706387,1
1583,1313,1.242650509,0.2600907087,1
1583,1345,2.435507298,1.539781094,1
1583,1377,1.881498694,0.8465515375,1
1583,1409,1.51520896,1.002771139,1
1583,1441,1.977275014,0.711566329,1
1583,1473,1.492502928,-0.2259808779,1
1583,1505,2.319295883,0.8420413733,1
1583,1537,4.569804192,2.819281101,1
1583,1569,4.184229851,5.898017883,1
1583,1601,4.588296413,4.004347801,1
1583,1633,4.154909134,3.421748638,1
1583,1665,4.599847317,2.663740635,1
1583,1697,4.500974178,2.731263161,1
1583,1729,4.238481522,3.208562851,1
1583,1761,2.993636131,3.924953461,1
1583,1793,1.033035517,4.061373711,1
1583,1825,1.662032127,2.771664858,1
1583,1857,0.3654856682,0.8616447449,1
1583,1889,0.7074620724,1.494657278,1
1583,1921,1.926128268,4.698272705,1
1583,1953,1.744846702,3.248877525,1
1583,1985,1.872148275,2.350058556,1
1583,2017,1.612462044,-5.628691196,1
1615,33,-1.01206255,0.5307479501,1
1615,65,-0.8138382435,-1.990217447,1
1615,97,-0.5225800872,-1.380561948,1
1615,129,-1.197783828,-1.944447994,1
1615,161,-1.772369623,-1.430271387,1
1615,193,-2.213140249,-1.616422415,1
1615,225,-1.491489291,-2.284261942,1
1615,257,-1.536293507,-1.157571316,1
1615,289,-2.116845131,-0.8226341009,1
1615,321,-3.978289127,-2.422816515,1
1615,353,-2.704680443,-2.203006506,1
1615,385,-2.21215868,-2.219485283,1
1615,417,-1.016577005,-1.22853303,1
1615,449,-0.4184556305,-0.5862603188,1
1615,481,0.2420952767,-0.7060644627,1
1615,513,0.8169819117,-1.8382442,1
1615,545,0.1892801225,-2.139522791,1
1615,577,-0.02739092708,-2.127534389,1
1615,609,-0.08005350828,-1.769058943,1
1615,641,-0.08015021682,-1.611433268,1
1615,673,0.6176016927,-1.614151716,1
1615,705,0.2305085659,-2.116148233,1
1615,737,0.5798275471,-2.973795652,1
1615,769,2.34940958,-2.938457727,1
1615,801,4.29425621,-3.031115532,1
1615,833,1.687485456,-3.107952356,1
1615,865,1.496084094,-3.989874601,1
1615,897,2.609694004,-4.350684166,1
1615,929,2.380462646,-1.5632267,1
1615,961,3.026082993,-1.679626346,1
1615,993,4.131859779,-2.620784283,1
1615,1025,3.241360664,-2.778133869,1
1615,1057,1.472883224,-3.475705624,1
1615,1089,1.299720764,-1.987927556,1
1615,1121,0.9876790047,-0.7678157091,1
1615,1153,0.7417650223,-1.395449877,1
1615,1185,1.036926985,-1.799767971,1
1615,1217,1.439857244,-0.9749264717,1
1615,1249,2.190705061,-0.8020085692,1
1615,1281,1.38316083,-0.5141026974,1
1615,1313,0.7627255917,0.6418062449,1
1615,1345,0.967404604,1.083328009,1
1615,1377,1.119354606,-0.2800599337,1
1615,1409,1.757656217,0.5696489215,1
1615,1441,2.272175312,1.08942163,1
1615,1473,2.428044319,0.03213071823,1
1615,1505,3.179640293,0.7073459625,1
1615,1537,2.693749905,1.465348482,1
1615,1569,5.855681419,3.673586845,1
1615,1601,7.194067955,2.316094875,1
1615,1633,4.131286621,2.584599733,1
1615,1665,3.606240988,2.601457596,1
1615,1697,3.193780899,2.553452015,1
1615,1729,3.721610546,3.186837435,1
1615,1761,1.540400267,2.827835321,1
1615,1793,1.249393225,3.124877214,1
1615,1825,2.164582014,3.897126198,1
1615,1857,1.902066708,3.04577589,1
1615,1889,1.849050522,3.38423872,1
1615,1921,1.770355105,3.206545115,1
1615,1953,1.47257781,3.220171452,1
1615,1985,1.152964592,2.533814192,1
1615,2017,1.814169765,-4.135588646,1
1647,33,-0.3861023784,1.339903593,1
1647,65,-0.8793743849,-1.934034348,1
1647,97,-0.1954808235,-2.145768642,1
1647,129,-0.5676025748,-1.697290301,1
1647,161,-1.320229053,-1.132333875,1
1647,193,-1.508074641,-0.5944510698,1
1647,225,-1.253633499,-0.8779771328,1
1647,257,-1.459821463,-0.9521976113,1
1647,289,-2.158539772,-1.297900081,1
1647,321,-1.577560306,-1.316188455,1
1647,353,-0.4656994939,-1.443870544,1
1647,385,0.02074491978,-1.918266058,1
1647,417,0.2462770641,-1.15184164,1
1647,449,0.288539052,-0.5275908709,1
1647,481,0.2527451515,0.02898693085,1
1647,513,0.1873644888,-1.272962213,1
1647,545,-0.04290756956,-2.209256172,1
1647,577,-0.2403850257,-2.100891829,1
1647,609,-0.1598082185,-1.868649125,1
1647,641,0.01434248686,-1.626301169,1
1647,673,0.3829648793,-1.440732121,1
1647,705,0.6147836447,-1.878025651,1
1647,737,1.39670217,-3.181810617,1
1647,769,2.703785658,-3.348602533,1
1647,801,2.920123577,-1.927930117,1
1647,833,2.358985186,-2.277043343,1
1647,865,0.73044765,-4.643902779,1
1647,897,1.908948302,-5.001814842,1
1647,929,0.7853611708,-0.9737678766,1
1647,961,3.175939083,-1.552516222,1
1647,993,2.736703396,-3.557136774,1
1647,1025,1.319453716,-3.608673334,1
1647,1057,0.9888173342,-5.396733761,1
1647,1089,0.9791876078,-1.495352387,1
1647,1121,0.132722795,-0.6722454429,1
1647,1153,-0.4109045267,-0.8321217299,1
1647,1185,0.4312819242,-0.6687940359,1
1647,1217,1.404462814,-0.385667026,1
1647,1249,2.935060024,-1.018122792,1
1647,1281,1.658837318,-0.9963585138,1
1647,1313,-0.4974118471,0.7620233893,1
1647,1345,-0.3246496916,0.2314342409,1
1647,1377,1.050652862,0.101440385,1
1647,1409,1.809072495,0.7830948234,1
1647,1441,2.961574078,1.375177383,1
1647,1473,3.299098253,0.07246947289,1
1647,1505,-9.211706161,16.53597641,1
1647,1537,1.132333994,1.455857635,1
1647,1569,3.822239399,1.660549521,1
1647,1601,4.719210148,1.409323215,1
1647,1633,2.011435747,0.7678815126,1
1647,1665,2.128243208,1.29855001,1
1647,1697,3.412955046,1.654665947,1
1647,1729,3.976306677,2.68742609,1
1647,1761,3.705307484,2.882457256,1
1647,1793,3.565433502,4.148396015,1
1647,1825,2.640957355,4.269703388,1
1647,1857,2.747660637,3.398960352,1
1647,1889,2.191241026,3.193578959,1
1647,1921,1.736397028,2.716964722,1
1647,1953,1.428067923,1.777369618,1
1647,1985,0.9625223875,1.447519541,1
1647,2017,0.7544362545,-2.851577282,1
1679,33,0.2713699341,2.572093964,1
1679,65,-1.461200476,-3.368258953,1
1679,97,-0.6207119226,-3.014388084,1
1679,129,16.82646179,6.89927578,1
1679,161,-1.04973197,-2.547390938,1
1679,193,-0.6234356165,-0.01301074028,1
1679,225,-0.6608011127,1.03712666,1
1679,257,-1.429381013,-0.3002201319,1
1679,289,-1.236803293,-1.257666111,1
1679,321,-0.7375161648,-1.15685153,1
1679,353,0.2753688097,-1.163730383,1
1679,385,0.5455750823,-1.475117087,1
1679,417,0.4762672782,-1.186085463,1
1679,449,0.4146558344,-0.9049159288,1
1679,481,0.08885405213,-0.4308463335,1
1679,513,-0.154527396,-1.204796076,1
1679,545,-0.06645183265,-2.321526051,1
1679,577,0.04760123789,-1.923803806,1
1679,609,0.1805558801,-0.9963203669,1
1679,641,0.7175938487,-0.9828121662,1
1679,673,0.6171549559,-1.171504498,1
1679,705,1.059379935,-1.951624393,1
1679,737,2.020777702,-3.073069096,1
1679,769,1.047661185,-2.361525774,1
1679,801,1.718326211,-0.9601197243,1
1679,833,1.743440986,-1.83156991,1
1679,865,1.65766573,-3.929644108,1
1679,897,3.876809835,-3.243523598,1
1679,929,3.77085495,-1.651874661,1
1679,961,2.351468086,-1.056720018,1
1679,993,0.6942580938,-1.051531553,1
1679,1025,0.3156582117,-2.533129215,1
1679,1057,2.080578566,-6.947541237,1
1679,1089,1.457032561,-5.322842598,1
1679,1121,0.1327252984,-0.5820515156,1
1679,1153,-0.6202049255,0.03769761324,1
1679,1185,0.2251082659,-0.6510528326,1
1679,1217,1.224532962,-0.3204824924,1
1679,1249,1.632460475,-0.659262836,1
1679,1281,1.361967564,-0.7534501553,1
1679,1313,0.750297606,-1.039717436,1
1679,1345,0.4329866171,-0.1313476712,1
1679,1377,1.399939656,0.01850533485,1
1679,1409,2.117228508,0.3472991586,1
1679,1441,2.458936453,0.2626621127,1
1679,1473,2.687413454,-0.4367438555,1
1679,1505,3.967030525,0.75451231,1
1679,1537,-1.924023628,20.16930199,1
1679,1569,1.560170174,0.6562701464,1
1679,1601,1.66143918,0.438826561,1
1679,1633,2.227915287,0.495057106,1
1679,1665,3.737209082,-1.08564198,1
1679,1697,5.588069439,-0.1238199472,1
1679,1729,4.721849442,2.246424198,1
1679,1761,4.672017574,3.214087486,1
1679,1793,4.568696976,4.965005875,1
1679,1825,3.456117868,4.770323277,1
1679,1857,3.912102222,3.410596132,1
1679,1889,3.438216686,2.829496622,1
1679,1921,2.775131464,2.397061348,1
1679,1953,2.947674751,1.596124887,1
1679,1985,2.454334259,0.5675954819,1
1679,2017,0.575270772,-2.337192535,1
1711,33,-2.944086552,3.388643265,1
1711,65,-20.04515648,4.022834301,1
1711,97,-2.119524956,-5.719142437,1
1711,129,-1.18955934,-5.624326229,1
1711,161,-0.7733288407,-1.710100532,1
1711,193,-0.3679977059,-0.31124264,1
1711,225,-0.08311748505,0.344009757,1
1711,257,-1.938005686,-0.7620344162,1
1711,289,-2.417737722,-2.681664467,1
1711,321,-5.301864624,-1.187479138,1
1711,353,-0.7699229717,-1.137969017,1
1711,385,0.3580386937,-1.480058551,1
1711,417,0.6646379232,-1.25588131,1
1711,449,0.5636187196,-0.1637422442,1
1711,481,0.2076295763,0.3327413797,1
1711,513,-0.08694236726,-0.8804385662,1
1711,545,0.06048708409,-1.38057816,1
1711,577,0.6629345417,-0.8027944565,1
1711,609,0.9112077951,-0.9209194183,1
1711,641,0.2956341505,-1.162355065,1
1711,673,0.1625331938,-1.214372993,1
1711,705,0.6318793297,-1.759547234,1
1711,737,0.6746008992,-1.721506,1
1711,769,0.488001585,-1.192774177,1
1711,801,0.7279561758,-1.31362617,1
1711,833,1.115950823,-1.425933838,1
1711,865,2.334588528,-1.470917463,1
1711,897,3.289110661,-1.636641502,1
1711,929,2.191913366,-1.732183337,1
1711,961,1.405382276,-0.8958271742,1
1711,993,0.9131200314,-0.7455159426,1
1711,1025,0.5796203613,-1.528551221,1
1711,1057,0.6087785363,-3.001432419,1
1711,1089,0.8331884742,-3.901987553,1
1711,1121,-0.1043383181,-0.2026090622,1
1711,1153,-0.7285511494,-0.3660528064,1
1711,1185,0.4038783908,-1.681666493,1
1711,1217,0.9938714504,-0.9512558579,1
1711,1249,0.917529881,-0.4780012965,1
1711,1281,0.9082100391,-0.6546516418,1
1711,1313,0.4984951615,-0.5108373165,1
1711,1345,0.6706420183,0.401686579,1
1711,1377,1.477516055,0.1831881702,1
1711,1409,1.945181251,0.04997819662,1
1711,1441,2.277721405,-0.8279231787,1
1711,1473,2.223770618,-0.1073810756,1
1711,1505,2.140455246,0.6292697191,1
1711,1537,1.896186829,1.049053431,1
1711,1569,0.3853239417,0.1839029491,1
1711,1601,0.5091153383,-0.3068839014,1
1711,1633,1.197142363,-0.3749672174,1
1711,1665,2.603196859,-1.304566145,1
1711,1697,1.801089525,-1.116179824,1
1711,1729,2.009157181,5.663981915,1
1711,1761,4.689213276,4.040620804,1
1711,1793,5.047541142,4.188268661,1
1711,1825,4.599956989,3.742546797,1
1711,1857,4.433937073,2.635375738,1
1711,1889,4.787927628,2.114326954,1
1711,1921,4.937645912,2.711776972,1
1711,1953,4.492687225,1.921612978,1
1711,1985,3.072001457,0.6844986677,1
1711,2017,-0.111956656,-2.197829485,1
